node,parent,status,loss,seconds,score,metric,fit_seconds,predict_seconds,policy_seconds,proposal_seconds,candidate_sha256
node-001,root,ok,0.4258154652920876,1.5624903999851085,0.7870922673539562,balanced_accuracy,0.004693399998359382,0.0009697000205051154,1.300009898841381e-06,0.005743600020650774,759fdbb2c617374b8e427d688c0641e4bf8becda9e43ddca0a674379a47f9983
node-002,root,ok,0.2792581865506438,1.6144590000039898,0.8603709067246781,balanced_accuracy,0.06949819999863394,0.006865499977720901,2.2999884095042944e-06,0.005428800010122359,c141ee37cbec6840f45bf218d1c84c0871c3b01e0635e737fbda0becaab11156
node-003,root,ok,0.38202627096477837,1.6565314999897964,0.8089868645176108,balanced_accuracy,0.10139549997984432,0.005846100015332922,2.900022082030773e-06,0.011391400010325015,d66d66de80038ef0887a905d84fb357ae66dcabc6f8ddea49fef5eba34cbe952
node-004,node-001,ok,0.17645182486874078,1.5672108999860939,0.9117740875656296,balanced_accuracy,0.005671500024618581,0.0010400000028312206,2.2599997464567423e-05,0.016423299995949492,2b6378de3425f89e02e0eeddfaaa06b4404a1a0d600561163bdded7cc21599c2
node-005,node-002,ok,0.19831452430925478,1.7922876999946311,0.9008427378453726,balanced_accuracy,0.23558750000665896,0.007667899975785986,1.580000389367342e-05,0.018352099985349923,a135d942365a4ad09619ab7b28946ff91a07d8c18ff2861e6ac243ff1681ffe3
node-006,node-003,ok,0.20998271143405778,1.7772731999866664,0.8950086442829711,balanced_accuracy,0.24375680001685396,0.005591900000581518,9.200011845678091e-06,0.015429999999469146,5222c70c49530b43f8e6e18cee2e6178cb0d28419e7f559e65c40a7a28c4f9f5
node-007,node-004,ok,0.18884728008114782,1.6321280999982264,0.9055763599594261,balanced_accuracy,0.006167400017147884,0.00207419999060221,2.370000584051013e-05,0.013584500004071742,d5a3a74185ea15928cf52cbbce78aac6cca8b260d9da6d561dc8e75db0dd0f2d
node-008,node-005,ok,0.20998271143405778,2.1555274999991525,0.8950086442829711,balanced_accuracy,0.5030767999996897,0.012174100003903732,1.2599979527294636e-05,0.014636199979577214,c9a12fa0b1f61d0fd4711fa2d61c61e3c32346f85eed9b9e93c53d79e785b743
node-009,node-006,ok,0.1808281924836206,2.0032199999841396,0.9095859037581897,balanced_accuracy,0.2564807999879122,0.006239099981030449,2.3100001271814108e-05,0.014876300003379583,25b6c02536b08aac1d891d8e88d15193cd94f6525c7091630cf5132736fc6b32
node-010,node-007,ok,0.1859254486414761,1.804127499985043,0.907037275679262,balanced_accuracy,0.008156800002325326,0.0015162000199779868,2.609999501146376e-05,0.014727599977049977,6942155af63a56347a08cdac2c36209acefd269c95c42b6ecb79e0c4cafbbb4d
node-011,node-008,ok,0.21726815139935307,2.349005700001726,0.8913659243003235,balanced_accuracy,0.5931023000157438,0.011665400001220405,2.3300002794712782e-05,0.016821400000480935,7a6e8e6cf4dd71db32f6104708ef8e1dcd325d2ec37ea58eb36630725a52546b
node-012,node-009,ok,0.20124273529355463,1.9967403000046033,0.8993786323532227,balanced_accuracy,0.2772943000018131,0.00603160000173375,1.8099992303177714e-05,0.015209199977107346,3fca5ad4606a7d4b8ca9506d76400e645b32cfaf5c458c79460fc3326d66af06
