row_id,actual,predicted
360,65.29739656815988,59.36474662284124
361,117.76565591295216,106.57157950675767
362,98.08081380278036,120.38674957115134
363,80.65598866358025,67.48362277214193
364,75.01113411319811,78.04117644279133
365,64.29878773823911,86.1681652531283
366,99.87962205507546,123.08039442515167
367,150.62047495270082,138.76273847384724
368,99.670778441238,100.3776407609278
369,94.33340358091112,93.10292831276325
370,101.62308323709804,106.57157950675767
371,88.54377353394412,75.31172294147943
372,46.04110003350815,42.543726385755605
373,114.61223673935376,100.3776407609278
374,112.16117487298143,123.08039442515167
375,19.41522611516983,42.543726385755605
376,77.64623592419785,86.1681652531283
377,90.7095232254556,94.39325650104279
378,115.3558650144472,123.08039442515167
379,89.67532761809768,93.10292831276325
380,89.98359847498295,86.1681652531283
381,102.98414462955049,106.57157950675767
382,82.34131871933582,86.1681652531283
383,28.741609505749437,93.10292831276325
384,106.7845450435621,123.08039442515167
385,117.75486435749347,106.57157950675767
386,97.8069503404088,86.1681652531283
387,114.3913492991568,123.70687243765592
388,73.55340661257146,78.04117644279133
389,59.429882843107336,42.543726385755605
390,160.0042761035007,151.69569046226573
391,105.3993371644182,123.70687243765592
392,96.53322596566778,78.04117644279133
393,125.25684238647877,100.3776407609278
394,123.07792510461904,123.70687243765592
395,66.08724430865647,75.31172294147943
396,36.31646694411817,42.543726385755605
397,102.63112915958818,120.38674957115134
398,88.2546394986199,109.3161215210341
399,116.22876120880332,109.3161215210341
400,66.77651405225586,78.04117644279133
401,90.64919531062576,78.04117644279133
402,90.21330134866514,78.04117644279133
403,74.77260814918466,76.88015129563577
404,38.3025906663817,42.543726385755605
405,92.529426680399,86.1681652531283
406,59.03003807190265,75.31172294147943
407,117.42656087294166,106.57157950675767
408,112.15737212870572,109.3161215210341
409,125.65999865467607,123.08039442515167
410,107.75576801214991,123.08039442515167
411,60.22843282419156,86.1681652531283
412,78.84336936382188,78.04117644279133
413,109.03113116406344,86.1681652531283
414,83.70971475746613,78.04117644279133
415,60.48129750937856,78.04117644279133
416,95.62905483012358,120.38674957115134
417,100.58905132765074,94.39325650104279
418,56.94307228317142,75.31172294147943
419,131.57828232113445,135.74378812886223
420,72.30990982940482,78.04117644279133
421,47.81052481723476,59.36474662284124
422,46.43640907418357,59.36474662284124
423,121.1452272965853,109.3161215210341
424,134.76381021235372,151.69569046226573
425,97.32252123145338,86.1681652531283
426,2.55132406870564,42.543726385755605
427,182.2924362248211,151.69569046226573
428,104.01024748092183,123.08039442515167
429,129.3211884110929,135.74378812886223
430,110.1430329726746,106.57157950675767
431,74.30062571796115,78.04117644279133
432,74.04800569415396,59.36474662284124
433,53.05536481871816,42.543726385755605
434,120.38229593581708,123.08039442515167
435,71.54985695306405,59.36474662284124
436,57.05560728670108,67.48362277214193
437,84.97237816435491,93.10292831276325
438,91.91751046212646,86.1681652531283
439,147.79770287407277,123.08039442515167
440,119.43068950949528,123.08039442515167
441,6.374065653464951,42.543726385755605
442,98.96995824649002,109.3161215210341
443,99.4081316029894,94.39325650104279
444,72.40053333928009,67.48362277214193
445,130.426008408952,138.76273847384724
446,81.04151602695144,94.39325650104279
447,148.00675062011933,135.74378812886223
448,115.82752906298958,120.38674957115134
449,42.95369347717882,67.48362277214193
450,79.58269519399228,106.57157950675767
451,98.4993635189518,100.3776407609278
452,105.080300373653,93.10292831276325
453,97.09963799101018,86.1681652531283
454,93.85866474877427,93.10292831276325
455,92.55973861250602,93.10292831276325
456,121.62364570608864,109.3161215210341
457,73.37435927412746,94.39325650104279
458,78.08583934585367,67.48362277214193
459,82.2901729049874,78.04117644279133
460,87.38678603550149,106.57157950675767
461,103.85102780071792,93.10292831276325
462,119.7231588391003,94.39325650104279
463,81.79582356800827,86.1681652531283
464,141.06996138988634,123.08039442515167
465,79.17790542612387,59.36474662284124
466,72.46714550049637,67.48362277214193
467,137.97396587479574,135.74378812886223
468,116.5269435997639,93.10292831276325
469,183.0646345490911,151.69569046226573
470,68.55418687689205,75.31172294147943
471,137.9069322710878,123.70687243765592
472,152.88079998658387,138.76273847384724
473,69.33118406463788,75.31172294147943
474,126.7739652494545,123.08039442515167
475,76.72920387377616,76.88015129563577
476,131.262559603669,123.70687243765592
477,54.66235553617203,75.31172294147943
478,107.12813335979982,123.70687243765592
479,67.74064407050291,67.48362277214193
