path,sha256
C:\Users\abhir\Documents\Codex\2026-09-19\lo\work\simple-coding-harness\rsi\evidence\2026-09-20\clean-journey\03-01\workflow.mmd,cbfb3aaed7ea2c0911f69727f07e62478eca4657deb0d7aa716e565fe13521a7
C:\Users\abhir\Documents\Codex\2026-09-19\lo\work\simple-coding-harness\rsi\evidence\2026-09-20\clean-journey\03-01\workflow.png,580cf52e8d78feff93ea31225b4dc9aa12af4e98135d28c77213d3008f1299fa
C:\Users\abhir\Documents\Codex\2026-09-19\lo\work\simple-coding-harness\rsi\evidence\2026-09-20\clean-journey\03-02\valid.csv,90e674675c5a1a726e6e65d5bf52fe99cbdae313105021b504644ebccd33faec
C:\Users\abhir\Documents\Codex\2026-09-19\lo\work\simple-coding-harness\rsi\evidence\2026-09-20\clean-journey\03-02\missing-target.csv,ffd2282b8183eb09c3976fdc5d390a3ff35e0778c3ba9e69752d928f91d101fc
C:\Users\abhir\Documents\Codex\2026-09-19\lo\work\simple-coding-harness\rsi\tools\check_result.py,7fefc839f2b9ed85b0dc56a9076c63ed8759f999e3721e2a16c1e03e52d2ff61
C:\Users\abhir\Documents\Codex\2026-09-19\lo\work\simple-coding-harness\how-did-i-generate-it\rsi\scripts\run-graph-reconciliation.py,31bb5081a5f7dcde42cbd2cbbfdc6aa311335bf921a1319d3940fdd233420ff8
C:\Users\abhir\Documents\Codex\2026-09-19\lo\work\simple-coding-harness\rsi\evidence\2026-09-22\fixed-process\01-02\check-command.txt,2907c335b61596172e17bc68fd0841825a6e62e6b60a6a78e63d2e16eb8af9a2
C:\Users\abhir\Documents\Codex\2026-09-19\lo\work\simple-coding-harness\rsi\evidence\2026-09-22\fixed-process\01-02\CONTRACT.md,67ea41124e831d8423370795bf909e48790b187fce243de0c43593e5c5f87fa1
C:\Users\abhir\Documents\Codex\2026-09-19\lo\work\simple-coding-harness\rsi\evidence\2026-09-22\fixed-process\01-02\CONTRACT.sha256,a27b817a5662bbc912822e121754476f55ee822746d5983cc00ac3a3fbbd688a
C:\Users\abhir\Documents\Codex\2026-09-19\lo\work\simple-coding-harness\rsi\evidence\2026-09-22\fixed-process\01-02\data-overview.png,f60e2812d8c4671c90b60c5336e3948a3e1aa161f0a070543554f18a40617360
C:\Users\abhir\Documents\Codex\2026-09-19\lo\work\simple-coding-harness\rsi\evidence\2026-09-22\fixed-process\01-02\DATA-REPORT.md,462af7812f904d754a9e4d6c72d0e8978b65949948eb9c027d44821c20eccec1
C:\Users\abhir\Documents\Codex\2026-09-19\lo\work\simple-coding-harness\rsi\evidence\2026-09-22\fixed-process\01-02\DECISION.md,6cdd47cbed78c16131d4e7c91aca745d32566287a130fdded7b83ecdadbf6464
C:\Users\abhir\Documents\Codex\2026-09-19\lo\work\simple-coding-harness\rsi\evidence\2026-09-22\fixed-process\01-02\fit-command.txt,6505fca367191b96f65786eb63a30cbca40e5f000eea86e9a40264bc83872e9f
C:\Users\abhir\Documents\Codex\2026-09-19\lo\work\simple-coding-harness\rsi\evidence\2026-09-22\fixed-process\01-02\FRAME-CHECK.md,051c6d18c7111382aae15d468604732287718da30acc4aba093f6a662180eba1
C:\Users\abhir\Documents\Codex\2026-09-19\lo\work\simple-coding-harness\rsi\evidence\2026-09-22\fixed-process\01-02\inspect-command.txt,cfc8c82ea39147e1ffe2933da5bb86d25dd5ec0a614e55ac343372aa8fd9eb9c
C:\Users\abhir\Documents\Codex\2026-09-19\lo\work\simple-coding-harness\rsi\evidence\2026-09-22\fixed-process\01-02\PROGRESS.md,08856681620035a7063ec64b6ee8c5af49e418f7db95d6d9b3d8b221b32fef58
C:\Users\abhir\Documents\Codex\2026-09-19\lo\work\simple-coding-harness\rsi\evidence\2026-09-22\fixed-process\01-02\sample.csv,3afcf03989839806eb124350efa982d42814080b1f92013d6d68f47a0e28a9ce
C:\Users\abhir\Documents\Codex\2026-09-19\lo\work\simple-coding-harness\rsi\evidence\2026-09-22\fixed-process\01-02\SPLIT.md,41a37eed8f6309a77d5b761d8eea8ece8893786627bd846d06bbd5b1148fcf36
C:\Users\abhir\Documents\Codex\2026-09-19\lo\work\simple-coding-harness\rsi\evidence\2026-09-22\fixed-process\01-02\TASK.md,5e908b799645bed90b58db3a6a6565c151d0a198b989525f83c0c3bf4f5a0d0a
C:\Users\abhir\Documents\Codex\2026-09-19\lo\work\simple-coding-harness\rsi\evidence\2026-09-22\fixed-process\01-02\TRACE.csv,491269a1aa951c44f45599c3be420f0e9945bbf0410bc505058b4a07b507d01d
C:\Users\abhir\Documents\Codex\2026-09-19\lo\work\simple-coding-harness\rsi\evidence\2026-09-22\fixed-process\01-02\TRACE.md,15d4966e9665e27ec41430c7962fa787449d98e2118d2f853a8d891f4794843b
C:\Users\abhir\Documents\Codex\2026-09-19\lo\work\simple-coding-harness\rsi\evidence\2026-09-22\fixed-process\01-02\trials.csv,cecb894f7c9ec3c29a0002756e0e6f03edd5e443d49909c9018e4eebb578d53e
C:\Users\abhir\Documents\Codex\2026-09-19\lo\work\simple-coding-harness\rsi\evidence\2026-09-22\fixed-process\01-02\trial-001\CHECK.md,f87f336ed5fc2c59e9f4a38b79e25258b5e5a729e4d2cf95696a6ea3f839ef16
C:\Users\abhir\Documents\Codex\2026-09-19\lo\work\simple-coding-harness\rsi\evidence\2026-09-22\fixed-process\01-02\trial-001\error-by-hour.csv,37374748d1e56af80e1c4ffe34f2ce9fa1641d4524fd4cd8d384e516cc621cd8
C:\Users\abhir\Documents\Codex\2026-09-19\lo\work\simple-coding-harness\rsi\evidence\2026-09-22\fixed-process\01-02\trial-001\predictions.csv,0004513ae666f36bcf4987e2b36944f1c4a8d79bf949ef09b788d0b95e6af93c
C:\Users\abhir\Documents\Codex\2026-09-19\lo\work\simple-coding-harness\rsi\evidence\2026-09-22\fixed-process\01-02\trial-001\PROPOSAL.md,7a9559936c5ac93a2b7ad46675601691d1094fe30bfe641d5b7cbded149dfc6f
C:\Users\abhir\Documents\Codex\2026-09-19\lo\work\simple-coding-harness\rsi\evidence\2026-09-22\fixed-process\01-02\trial-001\RESULT.md,8a41b22ecffafe833fa485169189232cb33e250a8e0551b84d197fec63698162
