path,bytes,sha256
DATA-FREEZE.csv,3022,922366168f27acdd190537c805b99e4991f673dd2e21900161f52ff6a6d6239c
ENVIRONMENT.md,560,307adc7719b44fe56c01f94f23f312c86068951e912f049437d7120d068f4a57
EVALUATION-CHECKS.csv,58162,dbfe888db6eda52f0f258f7901b62ac35c508fb471c90428ff46d0d261d54c48
evaluator/task-8101.npz,80147,b9503a465b2abc70d0d15d54b51438b26efcfb38871dc627260ee344c2968fa5
evaluator/task-8102.npz,87505,85e415c5347adb6f9eca720998e031126cbc1a2961a2934db2e1d3519671c323
evaluator/task-8103.npz,80028,c14c1d1f0ddc9781d368762b74d37f451c4e9ff4ca19a6da25fa689e5958d8d5
evaluator/task-8104.npz,87545,de177bcd0797299c5955bdc41cd8fe83eb07f53da7ad6948eab95188f3608671
evaluator/task-8105.npz,80059,f7af6ac763143cd0255b934f388bc1afafcfe61c33d0a3cac07fc5d265d71758
evaluator/task-8106.npz,87516,af2af073c6e0007643acf64857f774bf98c1952ccded9243e0a8b5fa3f17d73a
evaluator/task-8107.npz,80095,0e29dc8793f8548e0aa31f7b43f4f71a7d7ac3b22c90b68ccfc9f83078433e00
evaluator/task-8108.npz,87542,c82b88c5f30f140fd88c5648a6210f321e3e9cb86a18fc21d8fb7123c42b44a0
evaluator/task-8109.npz,80132,8edd2335f64b6c5af9998cdc80433d35fa942fad39497dccd2afe717d08c90db
evaluator/task-8110.npz,87536,28f29a812019972a3ba97acdb63c2c93e47b8bc9fd9d0fad1801d524d3205bca
evaluator/task-8111.npz,80106,fb98aac7a803aaee716e2bd593ae7271b5c82063beebdc26078cd75962591afe
evaluator/task-8112.npz,87533,d1ecbc448175b3539aa569d3bbec22daf9b9c99740f8bba728a68eb0ac3bdc87
evaluator/task-8113.npz,80128,e153c551e0e3dcd64f5e7e3a8e8494c851296524e7c18d020f0c74e1f0ceedcb
evaluator/task-8114.npz,87405,21199741f032e1a484fc7fa95574a556d63cb13f2f274d0aa7bb5c91c08f84f7
evaluator/task-8115.npz,80143,c6c13cff381b04bb40e5d6337a3ad4faaa29d65ef40ecd63f2831e54fa38f53d
evaluator/task-8116.npz,87552,f8d9b86725e49623114ef80e1e1df95cf7469791fda8bf064b1beb2ce8420c6e
evaluator/task-8123.npz,80047,fd14ebc155caec5782999abca451278cbf9345a182a0e36e9999981c8a0eff40
FIGURE-SOURCE.md,417,0cfc049281cd520ac1840ca2ede00db8de6058f95e0a90dc3fc10d95fcedef79
FREEZE.md,200,ec24437e35a22b7a31bf06d7608a206e49343756f3c499a78cf382f10ed5e720
INCURRED-COSTS.csv,288,f5b60d613f08fb58062e3057dcc8b99155376d53325b165d08a7eb6b9f732cab
ORDER.csv,2511,f73c0ded7896935dbb4c2618a845316d00ee46395ec13c1c7c2555a6e37b8365
PAIRED.csv,1400,f8ea259c0c399a936ab51202791a8be853bfd67fe09c3f7edc1f1e732ea158b8
POWER-score.md,313,7291f4480e76fe1c20a19571260c6e68964437a5806a7a08a43260ba9891851e
POWER-search.md,314,3d19fc01aed8f1f781a0197f2ba43151628011e9a990fa9967eb16f550c82a9a
public/task-8101.npz,160511,fc54ba38cf370a7ba93fb879e0d917a192d774c4066fdc383c09a941f5939f89
public/task-8102.npz,175198,fd2e12abf78f776193f80824cd3f8c1b5834faa29c40658a4dc52978c0c083e8
public/task-8103.npz,160303,14a16ad6743602125f66aafad4e26f574508d07b9c5975265db627b28dee4fc6
public/task-8104.npz,175339,c8a833a8099432cdd9df3c8a5904b4f40b88cc8c7a9c142ce36775cae3bdb9cf
public/task-8105.npz,160360,281b35fc8f9fe0df551e7fb8a3b47f9686c85f62aa72836d9dc4145ae8befb0f
public/task-8106.npz,175306,ef6fac7ea98eb1fa94cfa4200bf3116a589183595b85142629c5c98c88429533
public/task-8107.npz,160428,0b3790a01550f53877ea8fc1fc03e5bf463bb0fffd6be8cc4c1a3ddbf83ffad7
public/task-8108.npz,175258,eea3a4704080a2848f382043b9ae04d69b5dd2bf1a8e64126cb5ba1a8c007be1
public/task-8109.npz,160447,3d9636443ec056a27b195dde5aa2d9c06e6b6f6ee76d8b9ee5a4b8fb8308b7a5
public/task-8110.npz,175258,c36980e72e5094a840b32a910f09cc9256daf50df051b48ec831ba2c35c453b9
public/task-8111.npz,160415,99ab683706853918f39ccb12c730b21c3a8428ec2febbed4eaedcda4ef3598f6
public/task-8112.npz,175269,ad6173c592227441ed241f5b5b91de6712f9393e0628337e42661d001e848d77
public/task-8113.npz,160478,4c1e51a24b8f9b520b9a4b14dc48c06ea03fdbd50cb7b180446d2272f990656a
public/task-8114.npz,174989,8fb7bf0b61b672989c8e00f2d7b39d115de17c801a68eb44f3777f91e0483230
public/task-8115.npz,160445,a81288c9ceaaf58dbb0e8712525cd0fac8ae0b4ad246dae6da792534699f0614
public/task-8116.npz,175233,e6c8ccb2c403f49418712cf52262c740f0ab7d554544dd2365742e238de943e4
public/task-8123.npz,160278,61223256702cc25cae96e12b9318524ee0222e5c873cef95cc981e52c883e3a0
quality-and-cost.png,233501,fb2c41956dadc428963ff6c366076e475295eccf4c1307484f722e6a1a33e564
