node,parent,status,loss,seconds,score,metric,fit_seconds,predict_seconds,policy_seconds,proposal_seconds,candidate_sha256
node-001,root,ok,0.7656503075247044,1.938821799994912,1.227530535073011,MAE,0.0037518999888561666,0.000897999998414889,2.7999922167509794e-06,0.005008200008887798,759fdbb2c617374b8e427d688c0641e4bf8becda9e43ddca0a674379a47f9983
node-002,root,ok,0.3065096331166504,2.0602876000048127,0.49141224165520775,MAE,0.0834049999830313,0.00825559999793768,6.600021151825786e-06,0.00843769998755306,c141ee37cbec6840f45bf218d1c84c0871c3b01e0635e737fbda0becaab11156
node-003,root,ok,0.4160109104526911,2.2152309000084642,0.6669704047467195,MAE,0.2264918000146281,0.011851999995997176,5.3000112529844046e-06,0.009216000005835667,d66d66de80038ef0887a905d84fb357ae66dcabc6f8ddea49fef5eba34cbe952
node-004,node-001,ok,0.6779846955468903,1.951730900007533,1.0869804503658917,MAE,0.005781500018201768,0.0019431000109761953,1.71000137925148e-05,0.009721200010972098,2b6378de3425f89e02e0eeddfaaa06b4404a1a0d600561163bdded7cc21599c2
node-005,node-002,ok,0.26051175843726904,2.1665541999973357,0.4176660481743405,MAE,0.2591890999756288,0.012066499999491498,1.300001167692244e-05,0.009319800010416657,a135d942365a4ad09619ab7b28946ff91a07d8c18ff2861e6ac243ff1681ffe3
node-006,node-003,ok,0.29099254852342393,2.7347500000032596,0.46653444174276937,MAE,0.8330404000007547,0.01141140001709573,1.7799990018829703e-05,0.011264200002187863,5222c70c49530b43f8e6e18cee2e6178cb0d28419e7f559e65c40a7a28c4f9f5
node-007,node-004,ok,0.678086087864374,2.0421336999861524,1.087143007821312,MAE,0.00525079999351874,0.002238999994006008,1.37000170070678e-05,0.010723499988671392,d5a3a74185ea15928cf52cbbce78aac6cca8b260d9da6d561dc8e75db0dd0f2d
node-008,node-005,ok,0.28119263193741456,2.39360250000027,0.4508227039791079,MAE,0.49424489997909404,0.01792159999604337,1.300001167692244e-05,0.0075653999811038375,c9a12fa0b1f61d0fd4711fa2d61c61e3c32346f85eed9b9e93c53d79e785b743
node-009,node-006,ok,0.30719867248966154,2.3207118999853265,0.49251694554146774,MAE,0.4003388999844901,0.00789539999095723,1.4099990949034691e-05,0.011196100007509813,25b6c02536b08aac1d891d8e88d15193cd94f6525c7091630cf5132736fc6b32
node-010,node-007,ok,0.18089094116327442,1.9046563000010792,0.2900137982232185,MAE,0.0068651000037789345,0.00181639997754246,1.37000170070678e-05,0.0082288000266999,6942155af63a56347a08cdac2c36209acefd269c95c42b6ecb79e0c4cafbbb4d
