node,parent,status,loss,seconds,score,metric,fit_seconds,predict_seconds,policy_seconds,proposal_seconds,candidate_sha256
node-001,root,ok,0.3408816425120773,1.9715917000139598,0.8295591787439613,balanced_accuracy,0.005028799991123378,0.000901399995200336,1.9999861251562834e-06,0.004999800003133714,759fdbb2c617374b8e427d688c0641e4bf8becda9e43ddca0a674379a47f9983
node-002,root,ok,0.23027375201288258,1.9599738999968395,0.8848631239935587,balanced_accuracy,0.08372480000252835,0.008618000021670014,4.3000036384910345e-06,0.006587500014575198,c141ee37cbec6840f45bf218d1c84c0871c3b01e0635e737fbda0becaab11156
node-003,root,ok,0.31390901771336566,2.0941446000069845,0.8430454911433172,balanced_accuracy,0.12209729998721741,0.007810300012351945,4.8299989430233836e-05,0.005039999989094213,d66d66de80038ef0887a905d84fb357ae66dcabc6f8ddea49fef5eba34cbe952
node-004,node-002,ok,0.15096618357487923,2.266966900002444,0.9245169082125604,balanced_accuracy,0.3874383000074886,0.011660799995297566,1.479999627918005e-05,0.010672800010070205,a135d942365a4ad09619ab7b28946ff91a07d8c18ff2861e6ac243ff1681ffe3
node-005,node-004,ok,0.15247584541062809,2.4808462999935728,0.923762077294686,balanced_accuracy,0.5277814000146464,0.012812200002372265,1.479999627918005e-05,0.011141299997689202,c9a12fa0b1f61d0fd4711fa2d61c61e3c32346f85eed9b9e93c53d79e785b743
node-006,node-005,ok,0.15982286634460552,2.5804122999834362,0.9200885668276972,balanced_accuracy,0.6755825000000186,0.013043499988270923,1.2199976481497288e-05,0.008326400013174862,7a6e8e6cf4dd71db32f6104708ef8e1dcd325d2ec37ea58eb36630725a52546b
node-007,node-006,ok,0.16133252818035437,2.574603700020816,0.9193337359098228,balanced_accuracy,0.6614187000086531,0.012615599989658222,1.2999982573091984e-05,0.007626900012837723,34b9dd195570d7f14e518107671fbad15441ffb61327c0669389e1694aa9b9eb
node-008,node-007,ok,0.16133252818035437,2.567453399999067,0.9193337359098228,balanced_accuracy,0.6676986000093166,0.0129196000052616,1.4899997040629387e-05,0.01023189999978058,0cd80d13f5c1eacd4a6963a266682ede8240224bfe2f13a1caefed5be51fad61
node-009,node-008,ok,0.16133252818035437,2.8482633999956306,0.9193337359098228,balanced_accuracy,0.6732955000188667,0.01290470000822097,2.3100001271814108e-05,0.017406700004357845,475bbcbdfea3de4ed61d3e032a3c15dd2905f12c3a13fa5ae5f2361b4b4d9d10
node-010,node-009,ok,0.16133252818035437,2.534588000009535,0.9193337359098228,balanced_accuracy,0.6634385000215843,0.013697699992917478,1.6799982404336333e-05,0.007981000002473593,2d32f1f56502e3d7a5fcbfdd47b9d0d3ce54b34f62a4b77ccc4fdc47fd788b94
node-011,node-010,ok,0.16133252818035437,2.8814429999911226,0.9193337359098228,balanced_accuracy,0.8920291000104044,0.013632700021844357,1.889999839477241e-05,0.00900380001985468,5128cb23e05104b988ad08ca673e3a154712b96330fbdb16d919bcd3dc606ed5
node-012,node-011,ok,0.16133252818035437,2.5379427000007126,0.9193337359098228,balanced_accuracy,0.6638023999985307,0.01327509997645393,1.9800005247816443e-05,0.00859779998427257,294109b53a8db9bc12a41d84746ef500cbdba1ecd6432b07263798c4be9344b0
