node,parent,status,loss,seconds,score,metric,fit_seconds,predict_seconds,policy_seconds,proposal_seconds,candidate_sha256
node-001,root,ok,0.34112785396717893,1.8544414000061806,0.8294360730164105,balanced_accuracy,0.005940899980487302,0.001136700011556968,1.6999838408082724e-06,0.00827029999345541,759fdbb2c617374b8e427d688c0641e4bf8becda9e43ddca0a674379a47f9983
node-002,root,ok,0.26403546726364047,1.9714740999916103,0.8679822663681798,balanced_accuracy,0.0887331000121776,0.00901270000031218,4.2000028770416975e-06,0.007322799996472895,c141ee37cbec6840f45bf218d1c84c0871c3b01e0635e737fbda0becaab11156
node-003,root,ok,0.35571984874992957,2.0614288999931887,0.8221400756250352,balanced_accuracy,0.11967509999522008,0.007933799992315471,3.2999960239976645e-06,0.009201899985782802,d66d66de80038ef0887a905d84fb357ae66dcabc6f8ddea49fef5eba34cbe952
node-004,node-001,ok,0.11832245361225535,1.8392493999854196,0.9408387731938723,balanced_accuracy,0.008302800008095801,0.0014870000013615936,1.2600008631125093e-05,0.011157200002344325,2b6378de3425f89e02e0eeddfaaa06b4404a1a0d600561163bdded7cc21599c2
node-005,node-002,ok,0.19143919584125024,2.496155999979237,0.9042804020793749,balanced_accuracy,0.287447799986694,0.01018159999512136,1.1399999493733048e-05,0.010067200026242062,a135d942365a4ad09619ab7b28946ff91a07d8c18ff2861e6ac243ff1681ffe3
node-006,node-003,ok,0.23359106044359157,2.203195500012953,0.8832044697782042,balanced_accuracy,0.32149329999811016,0.00791169999865815,1.0199990356341004e-05,0.010498799994820729,5222c70c49530b43f8e6e18cee2e6178cb0d28419e7f559e65c40a7a28c4f9f5
node-007,node-004,ok,0.13896570536335773,1.895639199996367,0.9305171473183211,balanced_accuracy,0.008247099991422147,0.0013233000063337386,1.0199990356341004e-05,0.013692400010768324,86882f93f56743cfa9562ddc8ecc8fd57509128aca8ad5d6851cc4b6e7d6d38e
node-008,node-005,ok,0.18878667594735088,2.418002799997339,0.9056066620263246,balanced_accuracy,0.5197559999942314,0.012394699995638803,1.7299986211583018e-05,0.01136380000389181,c9a12fa0b1f61d0fd4711fa2d61c61e3c32346f85eed9b9e93c53d79e785b743
node-009,node-006,ok,0.21830928507377534,2.1251727000053506,0.8908453574631123,balanced_accuracy,0.26121739999507554,0.00620350000099279,1.4299992471933365e-05,0.012957900005858392,25b6c02536b08aac1d891d8e88d15193cd94f6525c7091630cf5132736fc6b32
node-010,node-007,ok,0.1404644104570738,1.8781789000204299,0.9297677947714631,balanced_accuracy,0.017825700022513047,0.002977299998747185,1.1900003300979733e-05,0.00990610002190806,ec20f485d3a62acdb97a2549ad364c55914d464fe100258ab09e2fcf8456c316
node-011,node-008,ok,0.1713728514902395,2.505417700012913,0.9143135742548802,balanced_accuracy,0.6319775000156369,0.012348399992333725,1.1600001016631722e-05,0.009061300021130592,7a6e8e6cf4dd71db32f6104708ef8e1dcd325d2ec37ea58eb36630725a52546b
node-012,node-009,ok,0.21888619247386676,2.1991995999997016,0.8905569037630666,balanced_accuracy,0.29886460001580417,0.007142099988413975,1.5300000086426735e-05,0.011038700002245605,3fca5ad4606a7d4b8ca9506d76400e645b32cfaf5c458c79460fc3326d66af06
