node,parent,status,loss,seconds,score,metric,fit_seconds,predict_seconds,policy_seconds,proposal_seconds,candidate_sha256
node-001,root,ok,0.8830139443800024,1.9859036999987438,1.506120979388207,MAE,0.0037794999952893704,0.0009045999904628843,1.2999807950109243e-06,0.00600200000917539,759fdbb2c617374b8e427d688c0641e4bf8becda9e43ddca0a674379a47f9983
node-002,root,ok,0.2982282195674544,2.05460070000845,0.5086757474158728,MAE,0.0778557000157889,0.009306599997216836,3.5999983083456755e-06,0.0064495999831706285,c141ee37cbec6840f45bf218d1c84c0871c3b01e0635e737fbda0becaab11156
node-003,root,ok,0.4149343997439272,2.1600507000111975,0.7077367333796485,MAE,0.22380370000610128,0.010926099988864735,3.7999998312443495e-06,0.006790700019337237,d66d66de80038ef0887a905d84fb357ae66dcabc6f8ddea49fef5eba34cbe952
node-004,node-001,ok,0.8378985592807755,2.128285099985078,1.4291695015280999,MAE,0.005147799995029345,0.0012073999969288707,3.460000152699649e-05,0.011456599982921034,2b6378de3425f89e02e0eeddfaaa06b4404a1a0d600561163bdded7cc21599c2
node-005,node-002,ok,0.25943427489627774,2.2470217999943998,0.4425064934484179,MAE,0.24867020000237972,0.011241500003961846,1.1600001016631722e-05,0.008039600012125447,a135d942365a4ad09619ab7b28946ff91a07d8c18ff2861e6ac243ff1681ffe3
node-006,node-003,ok,0.29833448009329616,3.002617200021632,0.5088569916739842,MAE,0.8842015999834985,0.010647999995853752,1.1299998732283711e-05,0.010133500007214025,5222c70c49530b43f8e6e18cee2e6178cb0d28419e7f559e65c40a7a28c4f9f5
node-007,node-004,ok,0.8379894231030052,1.9732642000017222,1.4293244842549284,MAE,0.005178899999009445,0.0012038999993819743,1.069999416358769e-05,0.008986200002254918,d5a3a74185ea15928cf52cbbce78aac6cca8b260d9da6d561dc8e75db0dd0f2d
node-008,node-005,ok,0.2686821569730171,2.8022307000064757,0.4582802298648514,MAE,0.5022403000039048,0.01710350002394989,1.4099990949034691e-05,0.010145300009753555,c9a12fa0b1f61d0fd4711fa2d61c61e3c32346f85eed9b9e93c53d79e785b743
node-009,node-006,ok,0.3086716586184843,2.2401169999793638,0.5264886967490368,MAE,0.38071080000372604,0.009354299982078373,1.1399999493733048e-05,0.007279999990714714,25b6c02536b08aac1d891d8e88d15193cd94f6525c7091630cf5132736fc6b32
node-010,node-007,ok,0.17410167389068987,2.019545199989807,0.2969581457487463,MAE,0.0050882999785244465,0.0012580000038724393,1.5600002370774746e-05,0.01297730000806041,6942155af63a56347a08cdac2c36209acefd269c95c42b6ecb79e0c4cafbbb4d
node-011,node-008,ok,0.245061971892586,2.5608578999817837,0.417992240628568,MAE,0.6440870999940671,0.021056099998531863,1.479999627918005e-05,0.010360300017055124,7a6e8e6cf4dd71db32f6104708ef8e1dcd325d2ec37ea58eb36630725a52546b
node-012,node-009,ok,0.27934701450613175,2.327428399992641,0.4764708436994816,MAE,0.4365690000122413,0.008706199994776398,1.7900019884109497e-05,0.009776699997019023,3fca5ad4606a7d4b8ca9506d76400e645b32cfaf5c458c79460fc3326d66af06
