path,sha256
C:\Users\abhir\Documents\Codex\2026-09-19\lo\work\simple-coding-harness\rsi\tools\lab.py,d69d3fbd8a4ace3e0332f4dfbc9a2648f87f858867229db63bc854f7810120a0
C:\Users\abhir\Documents\Codex\2026-09-19\lo\work\simple-coding-harness\rsi\tools\check_result.py,7fefc839f2b9ed85b0dc56a9076c63ed8759f999e3721e2a16c1e03e52d2ff61
C:\Users\abhir\Documents\Codex\2026-09-19\lo\work\simple-coding-harness\how-did-i-generate-it\rsi\scripts\run-ontology-system.py,0257d3b7d3f1c25581e54d01eabf337f5f3a1e6cf61f67aafc310e70f844ec18
C:\Users\abhir\Documents\Codex\2026-09-19\lo\work\simple-coding-harness\rsi\evidence\2026-09-20\clean-journey\02-04\controller.py,b3a398c89c673bbeccad73da1a5111caf927c0f41bb392f70eeae7f23092eb1e
C:\Users\abhir\Documents\Codex\2026-09-19\lo\work\simple-coding-harness\rsi\examples\wine-quality\DATA-CARD.md,e13456b76bb45defdd5a94835ac17d651b18d23d5d5341417bedddb9c40b1177
C:\Users\abhir\Documents\Codex\2026-09-19\lo\work\simple-coding-harness\rsi\skills\review-domain\SKILL.md,916b0048369097cf9b25951e04afdb522e13bf077cfe37aacd8e23ddab0eabbe
C:\Users\abhir\Documents\Codex\2026-09-19\lo\work\simple-coding-harness\rsi\evidence\2026-09-20\clean-journey\05-01\CONTRACT.md,df2a81663743a3b4d00c2aee86cad2a7e49d7f0feab4d8d623bbfa5adc7e5854
C:\Users\abhir\Documents\Codex\2026-09-19\lo\work\simple-coding-harness\rsi\evidence\2026-09-20\clean-journey\05-01\CONTROLLER-CONTRACT.md,3ce23cfe1a9066f17d1280563dc4e0973732c3415602cfd247776d6cd3052f32
C:\Users\abhir\Documents\Codex\2026-09-19\lo\work\simple-coding-harness\rsi\evidence\2026-09-20\clean-journey\05-01\DOMAIN-CHECK.md,d0abfce43d072eb7fa27d454a533c5d3371cd31a18d9c1655db3d49f0e7d3ed3
C:\Users\abhir\Documents\Codex\2026-09-19\lo\work\simple-coding-harness\rsi\evidence\2026-09-20\clean-journey\05-01\EXECUTION.md,e4c6069e9aff1b401f5a82e18959313c2885a7e28fa0cce85be5f2c4f8e12ba8
C:\Users\abhir\Documents\Codex\2026-09-19\lo\work\simple-coding-harness\rsi\evidence\2026-09-20\clean-journey\05-01\LEAKAGE-REFUSAL.md,6347b949b014eddba251c9cd92f87cc977a939da48455fdc819a4729f0680a7b
C:\Users\abhir\Documents\Codex\2026-09-19\lo\work\simple-coding-harness\rsi\evidence\2026-09-20\clean-journey\05-01\PROGRESS.md,384979e1982f4feac7caae1237ec75b7ac45fd0f55c41d19d4571e1be1b93b5f
C:\Users\abhir\Documents\Codex\2026-09-19\lo\work\simple-coding-harness\rsi\evidence\2026-09-20\clean-journey\05-01\requests.csv,54a9f423c8781ca6a141009f1e0b69642f929ef984dc0614d9606df1adbe10d7
C:\Users\abhir\Documents\Codex\2026-09-19\lo\work\simple-coding-harness\rsi\evidence\2026-09-20\clean-journey\05-01\SYSTEM.md,a58ba3c721ffe9d58c8fe6fa3f81fdedf055899a0efdeb919436d8364685a810
C:\Users\abhir\Documents\Codex\2026-09-19\lo\work\simple-coding-harness\rsi\evidence\2026-09-20\clean-journey\05-01\trials.csv,aa88a44a64d306b4f42861dcb6820f0dcff763df23fa0b772e14c435107fa18e
C:\Users\abhir\Documents\Codex\2026-09-19\lo\work\simple-coding-harness\rsi\evidence\2026-09-20\clean-journey\05-01\trial-001\error-by-hour.csv,37374748d1e56af80e1c4ffe34f2ce9fa1641d4524fd4cd8d384e516cc621cd8
C:\Users\abhir\Documents\Codex\2026-09-19\lo\work\simple-coding-harness\rsi\evidence\2026-09-20\clean-journey\05-01\trial-001\predictions.csv,0004513ae666f36bcf4987e2b36944f1c4a8d79bf949ef09b788d0b95e6af93c
C:\Users\abhir\Documents\Codex\2026-09-19\lo\work\simple-coding-harness\rsi\evidence\2026-09-20\clean-journey\05-01\trial-001\PROPOSAL.md,c69bb25a106070d7b4e37da7dc3af2c16865c9c1c0fe102f421a40a382211423
C:\Users\abhir\Documents\Codex\2026-09-19\lo\work\simple-coding-harness\rsi\evidence\2026-09-20\clean-journey\05-01\trial-001\RESULT.md,8a41b22ecffafe833fa485169189232cb33e250a8e0551b84d197fec63698162
C:\Users\abhir\Documents\Codex\2026-09-19\lo\work\rsi-work-2026-09-22-ontology-system\PROTOCOL.md,52e24a30c135720ce0eb4ac94502063844e5a865286acaf7d3342c789a748c7e
C:\Users\abhir\Documents\Codex\2026-09-19\lo\work\rsi-work-2026-09-22-ontology-system\04-01\CLAIMS.md,92d5a200f8ebaacdbd91c103d01fcbfd36582900d4edfe0e28fbd09d0cbd287e
C:\Users\abhir\Documents\Codex\2026-09-19\lo\work\rsi-work-2026-09-22-ontology-system\04-01\VOCABULARY.md,fa757bd71299f12dd7715127c27620fa3af0e2833b6fd713815ab4a1e6370d14
C:\Users\abhir\Documents\Codex\2026-09-19\lo\work\rsi-work-2026-09-22-ontology-system\04-02\DOMAIN.md,f0fe2ca77eb700dbcafd6d34b6fa29d199199a07218a9758be3090a01672e1c0
C:\Users\abhir\Documents\Codex\2026-09-19\lo\work\rsi-work-2026-09-22-ontology-system\04-02\EXPLANATIONS.md,b718b67674bde6a52fecc63fe42c49bf41fa40ef34341ce124cba22e869d486e
C:\Users\abhir\Documents\Codex\2026-09-19\lo\work\rsi-work-2026-09-22-ontology-system\04-02\LEAKED.md,c485f4c8e7a8b8722fdcc9e7fabf01c52b3d96108d94651c95aef2818e1a8685
C:\Users\abhir\Documents\Codex\2026-09-19\lo\work\rsi-work-2026-09-22-ontology-system\04-02\OMITTED-DERIVATION.md,391bc3291766d87892e63d0ef0c492fbfb6744567a6747feb2442f436bb97635
C:\Users\abhir\Documents\Codex\2026-09-19\lo\work\rsi-work-2026-09-22-ontology-system\04-02\UNKNOWN.md,815ce7d13fd1dbba3e2d1e6fbe828e36b2060296fae26c02fe6035a4d8ffd8cb
C:\Users\abhir\Documents\Codex\2026-09-19\lo\work\rsi-work-2026-09-22-ontology-system\04-05\IMPACT.md,ece5e04e7509456dbfb0aa83818083f9fe89a05e3a90cca9407b675e8b51929c
C:\Users\abhir\Documents\Codex\2026-09-19\lo\work\rsi-work-2026-09-22-ontology-system\04-05\VOCABULARY-v1.md,1a72930279424e3a149d9f288080fd6d81da4f7fe71ce55b84d3e7e5e3600595
C:\Users\abhir\Documents\Codex\2026-09-19\lo\work\rsi-work-2026-09-22-ontology-system\04-05\VOCABULARY-v2.md,f011edfad93d004b08c207f01a8d31560cade854979041eca648c63a7d167a0b
C:\Users\abhir\Documents\Codex\2026-09-19\lo\work\rsi-work-2026-09-22-ontology-system\04-05\WINE-ORDINAL.md,bc98b1b6662eb2ac19ce9dd9957b21d65d468f034c3eb211c059042a681170a2
