path,sha256
BIKE-DATA-CARD.md,47ecf2b007063bdb970ca6a65b6526059422f61b1b6e15fd2f2ab19bad6003c2
COMMANDS.csv,a77ec3098ac69672d7a55ccd49ceaebc280f20fd08ec72f43dca936820b658c7
COMPARISON.csv,8b1b7858e5c7cc8a7d0e3c8ef834c67481a85e544b18f927459e92fa6a090ede
CONTEXT-COST-COMPARISON.md,2bc05637b9584a7affb18e64f15c45430b07a75f3b0c7489f7d344aaac8fb5d6
COST.md,6bcef40fa6462ede1fea8c6a25ab02fb3b94998c080f2ed1a7dd1ba354ff5aec
FROZEN.csv,8152b2e039e97aa26358aaa41aad82178f4b966db007aadd25ffbf022a94cbbb
H0/bike/QUALITY.md,8b354a072683f0cd322a79a50a3d9eeb04f00a9c89a10c8e0fb13a6be44dadb8
H0/bike/experiment/CONTRACT.md,67ea41124e831d8423370795bf909e48790b187fce243de0c43593e5c5f87fa1
H0/bike/experiment/CONTRACT.sha256,a27b817a5662bbc912822e121754476f55ee822746d5983cc00ac3a3fbbd688a
H0/bike/experiment/trial-001/CHECK.md,e774b6a81e5ff7fa448c7c88d11b97491441358d7715a309f17e1e03e3fa5d4c
H0/bike/experiment/trial-001/POLICY-SNAPSHOT.md,24272ea12c924c1bb742f8c6eb0bc3ff6568fcc5f2cefd0aac94c5bee3149921
H0/bike/experiment/trial-001/PROPOSAL.md,08536b169dded2336a014b36ed8d7cf2a2dcbb3080c92a20f954003b63a01942
H0/bike/experiment/trial-001/RESULT.md,2fa07f55e9f9a9066e702dab19b06a050d8cd427e1fb2cfc3ae341738b103f04
H0/bike/experiment/trial-001/error-by-hour.csv,2fb15f5a7a96c57aa2f7d0b6e24a60568b00c79c2da97147413f12564e3b87b5
H0/bike/experiment/trial-001/predictions.csv,c90d2fb5dae04ff22d14388bf3d67e756d518d0427cc4de2356ef84383eb4a4d
H0/bike/experiment/trials.csv,99b43addb3a52982cb8a0eec568b4da05fed0e06fac605b3576442d89af8207b
H0/bike/report-1.md,4ae1e74494a2bf7c0ebe80f3cf38b50ea6c45b55e9a23f2b5807afa50ef518db
H0/bike/report-2.md,4ae1e74494a2bf7c0ebe80f3cf38b50ea6c45b55e9a23f2b5807afa50ef518db
H0/bike/report-3.md,4ae1e74494a2bf7c0ebe80f3cf38b50ea6c45b55e9a23f2b5807afa50ef518db
H0/wine/QUALITY.md,5cb97acbd3d04773d8e94d25dc9c2dbb9e8755e293133c586ba7612b49a95f95
H0/wine/experiment/CONTRACT.md,3313a68d4a0fbfdcab13958e42eaf1a427aac668b171fffa8b39227f50f79445
H0/wine/experiment/CONTRACT.sha256,8fc5d949500dee7808486cde052e40249680e7736be8459c13a57e6024dc49c4
H0/wine/experiment/trial-001/CHECK.md,a222b7087b6955ac6c75201836506cb74a0c2a06cccc20a7daaec5a8bb35db0f
H0/wine/experiment/trial-001/POLICY-SNAPSHOT.md,24272ea12c924c1bb742f8c6eb0bc3ff6568fcc5f2cefd0aac94c5bee3149921
H0/wine/experiment/trial-001/PROPOSAL.md,08536b169dded2336a014b36ed8d7cf2a2dcbb3080c92a20f954003b63a01942
H0/wine/experiment/trial-001/RESULT.md,3bc9e4c301efc8ef6d4b908ea0648b157446e831ff9b4e3a1ab1a9d7f386f45f
H0/wine/experiment/trial-001/predictions.csv,b2f22f90b4857deac8c057a339531673c09f9c98905d16b0993f1a386ab6ca8c
H0/wine/experiment/trials.csv,f2d75b7deb0d8804037ed18e4b7a700367d397206518027394bb23999a5ef740
H0/wine/report-1.md,6d6ee61250e48055be4cf5545d145451347859de9d1bde9e233192d1b7db7d05
H0/wine/report-2.md,6d6ee61250e48055be4cf5545d145451347859de9d1bde9e233192d1b7db7d05
H0/wine/report-3.md,6d6ee61250e48055be4cf5545d145451347859de9d1bde9e233192d1b7db7d05
H0.md,24272ea12c924c1bb742f8c6eb0bc3ff6568fcc5f2cefd0aac94c5bee3149921
H1/bike/QUALITY.md,8b354a072683f0cd322a79a50a3d9eeb04f00a9c89a10c8e0fb13a6be44dadb8
H1/bike/experiment/CONTRACT.md,67ea41124e831d8423370795bf909e48790b187fce243de0c43593e5c5f87fa1
H1/bike/experiment/CONTRACT.sha256,a27b817a5662bbc912822e121754476f55ee822746d5983cc00ac3a3fbbd688a
H1/bike/experiment/trial-001/CHECK.md,e774b6a81e5ff7fa448c7c88d11b97491441358d7715a309f17e1e03e3fa5d4c
H1/bike/experiment/trial-001/POLICY-SNAPSHOT.md,bb502307e70cbb1ac9885a17ae6ce83e4035826565f3074bd6ea48cb493eb94e
H1/bike/experiment/trial-001/PROPOSAL.md,08536b169dded2336a014b36ed8d7cf2a2dcbb3080c92a20f954003b63a01942
H1/bike/experiment/trial-001/RESULT.md,2fa07f55e9f9a9066e702dab19b06a050d8cd427e1fb2cfc3ae341738b103f04
H1/bike/experiment/trial-001/error-by-hour.csv,2fb15f5a7a96c57aa2f7d0b6e24a60568b00c79c2da97147413f12564e3b87b5
H1/bike/experiment/trial-001/predictions.csv,c90d2fb5dae04ff22d14388bf3d67e756d518d0427cc4de2356ef84383eb4a4d
H1/bike/experiment/trials.csv,e0ad699c162769d69eef7500cc7d6c3b6b65b4842521acc41888b646aaeb77ee
H1/bike/report-1.md,4ae1e74494a2bf7c0ebe80f3cf38b50ea6c45b55e9a23f2b5807afa50ef518db
H1/wine/QUALITY.md,5cb97acbd3d04773d8e94d25dc9c2dbb9e8755e293133c586ba7612b49a95f95
H1/wine/experiment/CONTRACT.md,3313a68d4a0fbfdcab13958e42eaf1a427aac668b171fffa8b39227f50f79445
H1/wine/experiment/CONTRACT.sha256,8fc5d949500dee7808486cde052e40249680e7736be8459c13a57e6024dc49c4
H1/wine/experiment/trial-001/CHECK.md,a222b7087b6955ac6c75201836506cb74a0c2a06cccc20a7daaec5a8bb35db0f
H1/wine/experiment/trial-001/POLICY-SNAPSHOT.md,bb502307e70cbb1ac9885a17ae6ce83e4035826565f3074bd6ea48cb493eb94e
H1/wine/experiment/trial-001/PROPOSAL.md,08536b169dded2336a014b36ed8d7cf2a2dcbb3080c92a20f954003b63a01942
H1/wine/experiment/trial-001/RESULT.md,3bc9e4c301efc8ef6d4b908ea0648b157446e831ff9b4e3a1ab1a9d7f386f45f
H1/wine/experiment/trial-001/predictions.csv,b2f22f90b4857deac8c057a339531673c09f9c98905d16b0993f1a386ab6ca8c
H1/wine/experiment/trials.csv,95aec324e73a4468bf823015711532f2dba43d7c92a4b707e5538223cfaf0369
H1/wine/report-1.md,6d6ee61250e48055be4cf5545d145451347859de9d1bde9e233192d1b7db7d05
H1.md,bb502307e70cbb1ac9885a17ae6ce83e4035826565f3074bd6ea48cb493eb94e
INTERPRETATION.md,a84f3f01706b964d969215bdc0208fc1fce3fbbc7d4c1d0b3b01133632d029a3
LAB-NOTE.md,f9547466eea36ffcc7ec074597a2929ff76566521f6fde46149da7fb265ec668
OUTCOMES.csv,024b6950615db7f69952afe274e73ae4adc3b044399a6ce9e090385e8ec7c6ca
PROGRESS.md,c5cbfd20d6fabedec70f7a53874c4cb2bcc9e047e2c44354f4d101465e200aea
PROPOSAL.md,ab90f46f0bc10519336ff5a97e302e9ca3c6a5f23058bb24b214b38f7dd7ca09
PROTOCOL.md,d510807225da51af7be127d429e4d94160b32d7d95f75aa913b4dc16c313d397
QUALITY-COST.md,d510807225da51af7be127d429e4d94160b32d7d95f75aa913b4dc16c313d397
SOURCE-AUDIT.md,2139ded561b252e8576bdf97f25300eddcf2f80477fb8425090df8c0ef51be75
WINE-DATA-CARD.md,e13456b76bb45defdd5a94835ac17d651b18d23d5d5341417bedddb9c40b1177
checker.source.py,7fefc839f2b9ed85b0dc56a9076c63ed8759f999e3721e2a16c1e03e52d2ff61
commands/H0-bike-check.md,d9c7ef5b5b28be475218220bcd62f883304e5c383d28fa383f5378ef84cbb9c5
commands/H0-bike-fit.md,1ffc3380c389ffa3cb32fe18db4967c3d645d98c0c7538586c0d028c85fe0e5f
commands/H0-bike-report-1.md,efda2bed0b6d4b953c31fd1e8055077833f748d1442cc61bc0d7bad7e07e4f64
commands/H0-bike-report-2.md,f5b852adf409115b9b0bb3f68099c401d91e36201bacfb602375c29d85c916c1
commands/H0-bike-report-3.md,d63ca350986f27643b0acf5948daeee47c9de1607c9983fe40425c4ffbb398a5
commands/H0-wine-check.md,7b8ec7be055ab2542bd5e583b8942745f9c9270c47048d08eb11242e40453f82
commands/H0-wine-fit.md,77e7fe075b3ec95da97ba7a54ba966cf535be93f65de84ed2d55ce3ac10a5d69
commands/H0-wine-report-1.md,3d6f8c1f84420b4e717131cfdc70b9787511d7331a6230be2d39e135474586de
commands/H0-wine-report-2.md,f9860cbf5a547a1ef90b0f2832517ba9e3c957ebf9d4ec0a8bb25f76f0ee7ed3
commands/H0-wine-report-3.md,b2a95230d55aa1481ef06c257e64db659c30e536ab3e2b53a332cd06bb8c4b80
commands/H1-bike-check.md,4fdaba60fa24106d486e27d2f6255837f497386abb6e4f03a2aa15a94c53eedf
commands/H1-bike-fit.md,d8177487dbc8f9b053287616339f6e8d94039cd8b4b6fae1f469be1d892590d6
commands/H1-bike-report-1.md,78fcf1716a7f97cecbdce08564e834925e6536f700c0fed95fe52a7135232f42
commands/H1-wine-check.md,cc8e66334e256360e1756534c9c79d90b4bb2054380de0c6928b12dba9b89c77
commands/H1-wine-fit.md,25578bef18719a8a80d56c9911225212f3b525e5fdc42c3148b531e3624df407
commands/H1-wine-report-1.md,ae43e87bf62f0e8c5c1b91b84558cbd77013bd3b0ea89d91a874e9536ccb965f
lab.source.py,d69d3fbd8a4ace3e0332f4dfbc9a2648f87f858867229db63bc854f7810120a0
run-efficient-harnesses.mjs,938c55e1974e71e459518c2e49524674973019188b012ce8fac2bcbfc6fb26af
stub/QUALITY.md,146da1bfb295475bb0a20165d537254e89578c07b6365dbaa26f3e322485b8d3
stub/RESULT.md,fe8381ed9a1661a3366cdbef060955b734c94d832241088ee9cb7e009a4b2ec6
stub/report.md,fe8381ed9a1661a3366cdbef060955b734c94d832241088ee9cb7e009a4b2ec6
