node,parent,status,loss,seconds,score,metric,fit_seconds,predict_seconds,policy_seconds,proposal_seconds,candidate_sha256
node-001,root,ok,0.34112785396717893,1.8907560000079684,0.8294360730164105,balanced_accuracy,0.005006799998227507,0.0010476000024937093,1.9999861251562834e-06,0.006737600022461265,759fdbb2c617374b8e427d688c0641e4bf8becda9e43ddca0a674379a47f9983
node-002,root,ok,0.26403546726364047,1.9939921000041068,0.8679822663681798,balanced_accuracy,0.08760280002024956,0.008882900001481175,4.2000028770416975e-06,0.005524299980606884,c141ee37cbec6840f45bf218d1c84c0871c3b01e0635e737fbda0becaab11156
node-003,root,ok,0.35571984874992957,1.975072499975795,0.8221400756250352,balanced_accuracy,0.12439489999087527,0.008579099987400696,4.3000036384910345e-06,0.005982500006211922,d66d66de80038ef0887a905d84fb357ae66dcabc6f8ddea49fef5eba34cbe952
node-004,node-001,ok,0.11832245361225535,1.835862600011751,0.9408387731938723,balanced_accuracy,0.006525500008137897,0.001203499996336177,2.139998832717538e-05,0.011262300016824156,2b6378de3425f89e02e0eeddfaaa06b4404a1a0d600561163bdded7cc21599c2
node-005,node-002,ok,0.19143919584125024,2.131295400002273,0.9042804020793749,balanced_accuracy,0.2778708999976516,0.009228000009898096,4.0000013541430235e-05,0.010542300005909055,a135d942365a4ad09619ab7b28946ff91a07d8c18ff2861e6ac243ff1681ffe3
node-006,node-003,ok,0.23359106044359157,2.163798299996415,0.8832044697782042,balanced_accuracy,0.31631759999436326,0.006423199985874817,1.4399993233382702e-05,0.008488299994496629,5222c70c49530b43f8e6e18cee2e6178cb0d28419e7f559e65c40a7a28c4f9f5
node-007,node-004,ok,0.12126342720620054,1.9728887999954168,0.9393682863968997,balanced_accuracy,0.009290400019381195,0.0015109000087250024,1.1199997970834374e-05,0.0070297000056598336,d5a3a74185ea15928cf52cbbce78aac6cca8b260d9da6d561dc8e75db0dd0f2d
node-008,node-005,ok,0.18878667594735088,2.6080582999857143,0.9056066620263246,balanced_accuracy,0.5871917000040412,0.01271219999762252,1.170000177808106e-05,0.008879700006218627,c9a12fa0b1f61d0fd4711fa2d61c61e3c32346f85eed9b9e93c53d79e785b743
node-009,node-006,ok,0.21830928507377534,2.44873999999254,0.8908453574631123,balanced_accuracy,0.30780050001339987,0.007176399987656623,1.2600008631125093e-05,0.010103899985551834,25b6c02536b08aac1d891d8e88d15193cd94f6525c7091630cf5132736fc6b32
node-010,node-007,ok,0.13896570536335773,2.0036625000066124,0.9305171473183211,balanced_accuracy,0.007432300015352666,0.0012323999835643917,1.479999627918005e-05,0.012404899985995144,6942155af63a56347a08cdac2c36209acefd269c95c42b6ecb79e0c4cafbbb4d
node-011,node-008,ok,0.1713728514902395,2.4755300999968313,0.9143135742548802,balanced_accuracy,0.6224267999932636,0.012320200010435656,1.6000005416572094e-05,0.00983630001428537,7a6e8e6cf4dd71db32f6104708ef8e1dcd325d2ec37ea58eb36630725a52546b
node-012,node-009,ok,0.21888619247386676,2.1763902000093367,0.8905569037630666,balanced_accuracy,0.3020374999905471,0.006651599978795275,1.2899981811642647e-05,0.008907599985832348,3fca5ad4606a7d4b8ca9506d76400e645b32cfaf5c458c79460fc3326d66af06
