path,sha256
"AUDIT-CHECKS.csv","61ecf4eca5edd7c8bcf42cc206a2baf6309d257d169c4f8241e7aa5ce1fcfcfa"
"AUDIT-OUTPUT.txt","a8432b711f2502ed979a4e3da16b05ee6efeb2c6476b06daf2e673a98ec3ebad"
"AUDIT-STATUS.txt","55283aebd739a5f68b22ffa408345e6da924082a9fd5649b04daffa761f49f08"
"audit.py","6e7c46858eb988170d14478027be12c5fe2007d45139cf7819e5713fdbdca8c5"
"CHANGE-PROPOSAL.md","69d6840b426124559cd223b7734fc03ce0e45977fb3375d2f1e6cf796583a593"
"CHILD-FROZEN.csv","630daafe5f31ab8cf4830a225e301e150d082d01dfe653271f914f5c0f79a20e"
"CLAIM-AUDIT.md","426a2962cb8f66a86a1ba707b04d2bcac70d609e54d99a3c3dabe18a3b729e8a"
"commands/00-environment.md","f0c5b28e0f9431c9e6559918fa7bccd5da05565eb8de28da41478922bbdb7a68"
"commands/01-prepare.md","413c16483126e9128f2d79bf0d7292370d9162370841d92b95cb7639f98d97dd"
"commands/04-g1-select.md","8786d145415743be852c00b2a8d1c086138a20140cc741f7a1218eb41181e9e6"
"commands/20-freeze.md","28ef68cd800ae48b9c205cc88bdb58c8435be65530928c4031d1d19e36944018"
"commands/21-extra-fit-refused.md","b18afd157d04df5a3b78b045e7db2c92be9c9f2a7da5785582928cf3d2c06093"
"commands/22-terminal-evaluation.md","4ebfb8a3556e4287d0f01db8e21477ef0d92325d4dae4e1020225b9d03d430de"
"commands/23-repeat-final-refused.md","1d6d7e3fef6c58827c0ac7c0fe5ec62c14fb34664d4049144ac8cc2a71236bae"
"commands/24-post-final-fit-refused.md","a4be0fcff33434a4bc2c787500f94e5d830971edc5335e884f9a97d2c4a4654d"
"commands/g1-ridge.md","9e137db7791576f47c893758d6a137605e3cbeeab1918e52544416087253cfd2"
"commands/g1-tree.md","fe8b722efbd368dc0f2ea44fe232a9a6ffacc012a49e645520e81e748ba607b8"
"commands/g2-i0-forest.md","9abc45a5d6b1622698ce2f34eba0612b63615c18c76cb6cab4ff482ab8b48768"
"commands/g2-i0-ridge.md","914d9b0dc3d7fc1d01dedd2797e835f85fa93c21c3aa1ffdfc11a4861bab771a"
"commands/g2-i0-select.md","762ec9aba51d1c02f222129d1d33d86fff9b566e68768e540fee788ea334197d"
"commands/g2-i0-tree.md","ae385dd1bb28c010ab2c01d9c067c0973f3abc57cce6a59d0ef8c98426ef20a6"
"commands/g2-i1-forest.md","1e54a531ac6eb8865906f252b8733dec9095b4c7a5f1528f7a9466a115839601"
"commands/g2-i1-ridge.md","de4c6456a9c28c32f3ce80ad395bcc9a25a3d36e6d454b35ccb9601e681653e7"
"commands/g2-i1-select.md","f3539d45238e3758cb0793e50cfbfd86faafecfbb650789547b021649982c37a"
"commands/g2-i1-tree.md","9ca38695281abacc5da1535a2a232cadda4c5194f8945404d198c217584e0190"
"COST.md","4bd37ad54f8321442c1021517dc8803af5c65ce4333fbe8bf75375b901164aff"
"driver.mjs","bd188ef98e4e14e38486446b523424b1287c13b6b9273011a81431f0d97d6243"
"evidence-removal/COPIED-IDENTITIES.csv","4e9bc95798003667fe62a6b7e20a5fe3e6046209ceb478d38717eec7eff2fafb"
"evidence-removal/FINAL-RESULTS.csv","f1a542c2781ad1b5e03f19bf4bffa844c7b621d18e61ea4bc5c7f7942770d3e2"
"evidence-removal/g2-i0-CHOICE.csv","4ed2771dec7b2453add84173cdccd5275680a44939ce4b71df3a97dc5701ce53"
"evidence-removal/g2-i0-START.md","18f9607d27fe7e96513ab6235d44adbb371772a8f12e017751bd2ea10dca72a1"
"evidence-removal/g2-i1-CHOICE.csv","6f0841e5f9c9d8e5de8899c75432321f387fe6d509c7644a35c3c8293ac10faf"
"evidence-removal/g2-i1-START.md","18f9607d27fe7e96513ab6235d44adbb371772a8f12e017751bd2ea10dca72a1"
"evidence-removal/I0.md","753b9cddd58ea16e59eeffa1018171e0de26498f1456d86e4d4c4a593d2bc65e"
"evidence-removal/I1.md","cfc570b53e2bc1c93c2196a24578cfc052b2e3ba0a39d306c9be6aabce95d9f0"
"evidence-removal/PROMOTION.csv","a8f14deab355011144401e503da569459a99ca237b63c4b1cff0e8b9cd48bc85"
"evidence-removal/REVIEW.md","c1ff65eb84041c0235f0718a4e3df9aa8e821dbf55c0b93e0e07abcd5eca1373"
"experiment/ATTEMPTS.csv","0cb210719712bb807ff165edad2c723494b45abf6711720924f622bcc90343cf"
"experiment/CONTRACT.csv","42f11f18fa2c7155f186f82aae409bb0a51d4d45bb5bddccc58240c27f3a6403"
"experiment/DATA-REPORT.md","1d595fd033dcae7e0570afc2a11bfef508f0404be01931a5078c90d9b96950d2"
"experiment/FINAL-LOCK.md","96d9dfb16e278a2c7323092bb037b5e60097be30659ff6670493da87f973e993"
"experiment/g1-ridge/CHECK.md","6d1366dfbf22364f3c47d0fb6255682f8c16f0ed74072c52473898841b987cab"
"experiment/g1-ridge/metrics.csv","eeba929a35ef85f2f4dbe41fa508543a02fe1235e361df7df1dc0b5a60b163d3"
"experiment/g1-ridge/model.joblib","97bea905754f75d09fdd037a07949a65acb91fb2e467c008ed871c29a6ca6fec"
"experiment/g1-ridge/predictions.csv","400f1e52191bfb79ed4879d2214371dfd5c5139b42be13f3252b4e12b8101adc"
"experiment/g1-ridge/training-predictions.csv","cc7282559e877dd3f3b5c79d44b334ca5de19223bbef779eb0dd6ced6869f2ab"
"experiment/g1-tree/CHECK.md","cfcb3e99cb9e2926eaa89552a4871338551e30b92f1969962820faef4da2b8d5"
"experiment/g1-tree/metrics.csv","e9ce639ef1c769a081e947fc111d80828c9731d1ea21238ec9d546bd4f961720"
"experiment/g1-tree/model.joblib","633d9a1ff204b5b7d2b34568ccaaf509d610b64ffbfa1fd762ea802150cecf3b"
