path,sha256
"PROTOCOL.md","5f5dcda291570c62d7dfe228d86529552560f57dccb38020e32d102fd86b5baa"
"I0.md","753b9cddd58ea16e59eeffa1018171e0de26498f1456d86e4d4c4a593d2bc65e"
"driver.mjs","bd188ef98e4e14e38486446b523424b1287c13b6b9273011a81431f0d97d6243"
"package/data/winequality-white.csv","76c3f809815c17c07212622f776311faeb31e87610d52c26d87d6e361b169836"
"package/DATA-CARD.md","dfcf3db290de2141e0f9af53707301ea751b3afaa53e4ec6831f6f9244dc4b2a"
"package/evaluate.py","eb2250e7dfe080529fda21fe21fdf66d741984b0be9e23b63b89423fb9e7efe4"
"package/README.md","2517fc67c37cbc1036a2bd4a0f740ef7c48c312352e50c79a87da0d07c710860"
"package/RECOVERY.md","be7e0d4659e9325409d37eb1ea7719e38f3e1f1701ca7fadd6ed20e80ce4ab87"
"package/recursive_control.py","e71402c948d7970993a4d08fb9d8ff74c2a91b572985028c77df09373038765c"
"package/requirements.txt","4ddf7020d41cac7a5a1c6208bac6abc050a4118e1fbaca1fcf51f8013cc36ccf"
"package/run.py","7dbcab877f944f9c38c285917749704c7c11266c021911bcf6a6f2449922bde8"
"package/SCALE-PLAN.md","6c40ada5d46cef6fa3d6cf04b6c17de15fab4327df6e7014624cf9a9f96f6df7"
"package/TASK.md","1240e789c069d9c33c4420a4dc324015e96a7a827cd9afb686fc669a57d84f3c"
"package/task.py","57b967963c559ce97b44e6f007bd39226e930effec357232057555eabd8914ee"
"package/test_guards.py","523127145a944905bd047d05c2757c0f6b91e5923f8ce495e2c07ff215b7eb20"
"package/WORKFLOW.md","51a5b1940f38d4c53f035b16f429e5057b6c2bf8471fb87f9147a56c7b92a188"
