check,passed
terminal,True
source/ENVIRONMENT.md,True
source/PANEL.csv,True
source/PLANNED.csv,True
source/public/16/SCHEMA.csv,True
source/public/16/selection.csv,True
source/public/16/train.csv,True
source/public/28/SCHEMA.csv,True
source/public/28/selection.csv,True
source/public/28/train.csv,True
source/public/3/SCHEMA.csv,True
source/public/3/selection.csv,True
source/public/3/train.csv,True
source/public/361234/SCHEMA.csv,True
source/public/361234/selection.csv,True
source/public/361234/train.csv,True
source/public/361236/SCHEMA.csv,True
source/public/361236/selection.csv,True
source/public/361236/train.csv,True
source/public/361244/SCHEMA.csv,True
source/public/361244/selection.csv,True
source/public/361244/train.csv,True
source/source/engine.py,True
source/source/REAL-TABULAR-DEVELOPMENT-PROTOCOL.md,True
source/source/real_tabular_worker.py,True
source/source/run_real_tabular_baseline.py,True
no_final_copies,True
development_tasks,True
all_attempts_charged,True
planned_identity,True
eight_per_task,True
worker_budget,True
1/admission,True
1/outputs,True
1/exit,True
1/train/rows,True
1/train/labels,True
1/train/classes,True
1/train/score,True
1/train/loss,True
1/train/scale,True
1/selection/rows,True
1/selection/labels,True
1/selection/classes,True
1/selection/score,True
1/selection/loss,True
1/selection/scale,True
1/ledger,True
2/admission,True
2/outputs,True
2/exit,True
2/train/rows,True
2/train/labels,True
2/train/classes,True
2/train/score,True
2/train/loss,True
2/train/scale,True
2/selection/rows,True
2/selection/labels,True
2/selection/classes,True
2/selection/score,True
2/selection/loss,True
2/selection/scale,True
2/ledger,True
3/admission,True
3/outputs,True
3/exit,True
3/train/rows,True
3/train/labels,True
3/train/classes,True
3/train/score,True
3/train/loss,True
3/train/scale,True
3/selection/rows,True
3/selection/labels,True
3/selection/classes,True
3/selection/score,True
3/selection/loss,True
3/selection/scale,True
3/ledger,True
4/admission,True
4/outputs,True
4/exit,True
4/train/rows,True
4/train/labels,True
4/train/classes,True
4/train/score,True
4/train/loss,True
4/train/scale,True
4/selection/rows,True
4/selection/labels,True
4/selection/classes,True
4/selection/score,True
4/selection/loss,True
4/selection/scale,True
4/ledger,True
5/admission,True
5/outputs,True
5/exit,True
5/train/rows,True
5/train/labels,True
5/train/classes,True
5/train/score,True
5/train/loss,True
5/train/scale,True
5/selection/rows,True
5/selection/labels,True
5/selection/classes,True
5/selection/score,True
5/selection/loss,True
5/selection/scale,True
5/ledger,True
6/admission,True
6/outputs,True
6/exit,True
6/train/rows,True
6/train/labels,True
6/train/classes,True
6/train/score,True
6/train/loss,True
6/train/scale,True
6/selection/rows,True
6/selection/labels,True
6/selection/classes,True
6/selection/score,True
6/selection/loss,True
6/selection/scale,True
6/ledger,True
7/admission,True
7/outputs,True
7/exit,True
7/train/rows,True
7/train/labels,True
7/train/classes,True
7/train/score,True
7/train/loss,True
7/train/scale,True
7/selection/rows,True
7/selection/labels,True
7/selection/classes,True
7/selection/score,True
7/selection/loss,True
7/selection/scale,True
7/ledger,True
8/admission,True
8/outputs,True
8/exit,True
8/train/rows,True
8/train/labels,True
8/train/classes,True
8/train/score,True
8/train/loss,True
8/train/scale,True
8/selection/rows,True
8/selection/labels,True
