node,parent,status,loss,seconds,score,metric,fit_seconds,predict_seconds,policy_seconds,proposal_seconds,candidate_sha256
node-001,root,ok,0.44609343125254997,1.758274399995571,0.776953284373725,balanced_accuracy,0.004787899990333244,0.001003899989882484,1.200009137392044e-06,0.009591299982275814,759fdbb2c617374b8e427d688c0641e4bf8becda9e43ddca0a674379a47f9983
node-002,node-001,ok,0.15743574051407583,1.7951700999983586,0.9212821297429621,balanced_accuracy,0.006875600025523454,0.0012114000273868442,1.3499986380338669e-05,0.015354100003605708,2b6378de3425f89e02e0eeddfaaa06b4404a1a0d600561163bdded7cc21599c2
node-003,node-002,ok,0.16324969400244793,1.7539527000044473,0.918375152998776,balanced_accuracy,0.006976100004976615,0.001288700004806742,3.159997868351638e-05,0.031470000016270205,d5a3a74185ea15928cf52cbbce78aac6cca8b260d9da6d561dc8e75db0dd0f2d
node-004,node-003,ok,0.1705426356589148,1.7378121000074316,0.9147286821705426,balanced_accuracy,0.007585599989397451,0.0014415000041481107,2.9099988751113415e-05,0.018237699987366796,6942155af63a56347a08cdac2c36209acefd269c95c42b6ecb79e0c4cafbbb4d
node-005,root,ok,0.2740208078335373,1.819571999978507,0.8629895960832313,balanced_accuracy,0.08177530000102706,0.007815100019797683,3.200001083314419e-05,0.012947499984875321,c141ee37cbec6840f45bf218d1c84c0871c3b01e0635e737fbda0becaab11156
node-006,root,ok,0.39101387188902503,1.8977260999963619,0.8044930640554875,balanced_accuracy,0.1178770000115037,0.0073284000100102276,3.6200013710185885e-05,0.009895099996356294,d66d66de80038ef0887a905d84fb357ae66dcabc6f8ddea49fef5eba34cbe952
node-007,node-005,ok,0.18288453692370465,1.9863687000179198,0.9085577315381477,balanced_accuracy,0.28434199999901466,0.009711199993034825,2.1299987565726042e-05,0.017077700002118945,a135d942365a4ad09619ab7b28946ff91a07d8c18ff2861e6ac243ff1681ffe3
node-008,node-007,ok,0.22220522235822115,2.2447588999930304,0.8888973888208894,balanced_accuracy,0.5068845999776386,0.011488799995277077,4.8600020818412304e-05,0.013776899984804913,c9a12fa0b1f61d0fd4711fa2d61c61e3c32346f85eed9b9e93c53d79e785b743
node-009,node-008,ok,0.19670542635658927,2.3741397999983747,0.9016472868217054,balanced_accuracy,0.6047265000233892,0.01158040002337657,4.569999873638153e-05,0.0161523999995552,7a6e8e6cf4dd71db32f6104708ef8e1dcd325d2ec37ea58eb36630725a52546b
node-010,node-006,ok,0.22429620563035502,2.0540641999978106,0.8878518971848225,balanced_accuracy,0.29993139998987317,0.006546699994942173,6.710001616738737e-05,0.018863300007069483,5222c70c49530b43f8e6e18cee2e6178cb0d28419e7f559e65c40a7a28c4f9f5
node-011,node-010,ok,0.20619135046919634,2.0124652999802493,0.8969043247654018,balanced_accuracy,0.2569874000037089,0.007178500003647059,2.2599997464567423e-05,0.016348699980881065,25b6c02536b08aac1d891d8e88d15193cd94f6525c7091630cf5132736fc6b32
node-012,node-011,ok,0.2112913096695226,2.0417160999786574,0.8943543451652387,balanced_accuracy,0.28656959999352694,0.006445699982577935,2.5299988919869065e-05,0.01497759998892434,3fca5ad4606a7d4b8ca9506d76400e645b32cfaf5c458c79460fc3326d66af06
