task,kind,arm,serial,step,template,factor,parent_step,reason,researcher_sha256,constructor_sha256,candidate_sha256,status,exit_code,worker_seconds,train_loss,selection_loss,selection_score
45,classification,i1,1,1,base:linear,1.0,0,broad conventional probe,26b2107d2758eebadad1d20b9c9a5907f4b886800f1e1793ba85fef016fbea4e,9639c77b35208bcae587d03d151857f3fc440301815a59ca9c61957eb590fbb8,cee7983f3d0ddd115d33a45f2830ad8b3d60bd191934fb2ad98a1d64046e661d,success,0,1.891033600026276,0.0027890939105891,0.0640608824522978,0.9359391175477022
45,classification,i1,2,2,base:extra-trees,1.0,0,broad conventional probe,26b2107d2758eebadad1d20b9c9a5907f4b886800f1e1793ba85fef016fbea4e,def9d0608cd5992c6f93b238d1e717600c86324b05d7dc11bdded4b32124de92,fe9f52aac6fae812ea74bfe6725897abb4cf9f7a3df60d58683d0107f65b1d3b,success,0,2.224003699986497,0.0,0.0524231886190024,0.9475768113809976
45,classification,i1,3,3,base:rbf-1,1.0,0,broad conventional probe,26b2107d2758eebadad1d20b9c9a5907f4b886800f1e1793ba85fef016fbea4e,982ec9bd1c3db45134c6cbca44d084ba404c8e682bbed23015c2ceabf33f7c4e,27d1a072e585c314d242425e3916152e1d5bc9acc0dda7b40e67395c1b8f1902,success,0,2.3404983999789692,0.0031903375329888,0.035253277321913,0.9647467226780868
45,classification,i1,4,4,base:hist-boost,1.0,0,broad conventional probe,26b2107d2758eebadad1d20b9c9a5907f4b886800f1e1793ba85fef016fbea4e,8e047f9a8907614abb82fbd98f874a53a00e0dbe32d5846e9e318f17bbb98633,c57445ba4248176a610264d02f47077484c9b2db467b3617b7e6c2d09fac91b3,success,0,11.455946199974278,0.0,0.0475313838307888,0.9524686161692112
45,classification,i1,5,5,base:random-forest,1.0,0,broad conventional probe,26b2107d2758eebadad1d20b9c9a5907f4b886800f1e1793ba85fef016fbea4e,bdd84b43311c6cdb55010f05e1761753551b14516f2b1061f1fd0abe5b62cace,0918ad65acc5281163c013cc98a4838d8a582c04ef2b144849472fa5bfbd8361,success,0,2.062139199988451,0.0,0.0467215202632753,0.9532784797367246
45,classification,i1,6,6,base:rbf-10,1.0,0,broad conventional probe,26b2107d2758eebadad1d20b9c9a5907f4b886800f1e1793ba85fef016fbea4e,93afdec8f81f08e32aacfcf567ef7e6bd922272ab611a645a16ec0237ec27223,99666013fed9dfb0cb3c8aefeb0ff36ea73030482a9d8666d270a500e98c3cc7,success,0,2.401076899986947,0.0,0.0324908463826866,0.9675091536173134
45,classification,i1,7,7,base:neighbors-5,1.0,0,broad conventional probe,26b2107d2758eebadad1d20b9c9a5907f4b886800f1e1793ba85fef016fbea4e,d6c2534d2eb029d84d5a64ec035726670fd96dbb7f7d2d030d00c3bc2e726922,c46021861851ef435427b9f0d4ad8644c28fd08fbc487b79e306da2db4e555cb,success,0,1.9135604999901261,0.0,0.2139122042782263,0.7860877957217737
45,classification,i1,8,8,base:neighbors-25,1.0,0,broad conventional probe,26b2107d2758eebadad1d20b9c9a5907f4b886800f1e1793ba85fef016fbea4e,a844da3260d97ef4e643a4a1b7091d9be7ff561a5ae6ec9f62f7cf50e75c9f83,4e281f1bee2f157de5bffb1f9b2851a0e09daa407da8d0729ff89cf93592a3a4,success,0,1.898543699993752,0.0,0.131736285919775,0.868263714080225
45,classification,i1,9,9,one:rbf-wide,1.0,0,retain coverage; test a different representation or objective,26b2107d2758eebadad1d20b9c9a5907f4b886800f1e1793ba85fef016fbea4e,6ed934ce1ee404a956ed2ce88b4a18412818f211ce9c1c0a9d7b776f9dd1e453,4483f350c36b64578650a3863d4b22f0ccf2927693173891c0ad0b23fac2b8b6,success,0,2.11296399999992,0.0045748996652145,0.0448536783375287,0.9551463216624712
45,classification,i1,10,10,two:forest-all-features,1.0,0,retain coverage; test a different representation or objective,26b2107d2758eebadad1d20b9c9a5907f4b886800f1e1793ba85fef016fbea4e,8a9720ce7748132be258d7996a5ede3f44e2e8cabd5ff27754bba4bd8d3280e5,c97ba403e8fcdd0a2e573ba349ab034efcd3039f88923ae2ce59e3c0c51ed528,success,0,4.5631034999969415,0.0090440408008825,0.0539572368062594,0.9460427631937406
45,classification,i1,11,11,base:rbf-10,2.0,6,alternate two checked families; use observed generalization gap,26b2107d2758eebadad1d20b9c9a5907f4b886800f1e1793ba85fef016fbea4e,3c92d8d0e7900e5a803b7791a884b66d2ce348414e198d614402ae172fec15fc,1c2cc34aae8efb982e0d54d04b34525cea6aec5193c601d09ccf4914697636b2,success,0,2.08635709999362,0.0,0.0324908463826866,0.9675091536173134
45,classification,i1,15,12,base:rbf-10,4.0,6,alternate two checked families; use observed generalization gap,26b2107d2758eebadad1d20b9c9a5907f4b886800f1e1793ba85fef016fbea4e,58243a228bf40588c4b4b8a8f9cbe9faaefea2ea2395aee618f6f509c5e7094e,67212aea9679b5b6f5816d96f48a969823d1c88b6f8542cf67d4c5a978c6f7e3,success,0,2.362946900015231,0.0,0.0324908463826866,0.9675091536173134
