task,kind,arm,serial,step,template,factor,parent_step,reason,researcher_sha256,constructor_sha256,candidate_sha256,status,exit_code,worker_seconds,train_loss,selection_loss,selection_score
361237,regression,i0,1,1,one:median-reference,1.0,0,broad conventional probe,c46276d2e2cb9e1df4c329b6c5517b13a9c3b7b4dd554ce367920986cb14f60f,d21e99996d9ecfd239d0ca74f79052c56c1b27e7f4302c882bdd9bdb8e944aca,5b423e72c15fe5c9dbe23b38c83c76d857fdb46ca0953f179f4de6a6e3fe18f6,success,0,1.7666041000047699,1.0,1.0944299666454484,14.052475325640652
361237,regression,i0,2,2,base:linear,1.0,0,broad conventional probe,c46276d2e2cb9e1df4c329b6c5517b13a9c3b7b4dd554ce367920986cb14f60f,b52a76def2b9d617f28a01c56ca86956ada69abe5f9ee9752e1b72ec6795b711,cee7983f3d0ddd115d33a45f2830ad8b3d60bd191934fb2ad98a1d64046e661d,success,0,1.7546329000033438,0.6138587266422975,0.7004159528282257,8.993337348914471
361237,regression,i0,3,3,base:random-forest,1.0,0,broad conventional probe,c46276d2e2cb9e1df4c329b6c5517b13a9c3b7b4dd554ce367920986cb14f60f,e2f73e0a14d0116d4cc5c075137d27d14e6524720187be15caf752a4b68e9800,0918ad65acc5281163c013cc98a4838d8a582c04ef2b144849472fa5bfbd8361,success,0,2.015642900019884,0.1022397490314973,0.3517086385190371,4.515937168416889
361237,regression,i0,4,4,base:rbf-1,1.0,0,broad conventional probe,c46276d2e2cb9e1df4c329b6c5517b13a9c3b7b4dd554ce367920986cb14f60f,a9336abee253b8a4a13640b96293b4bc0aab4642425810fad9aa02bb86e186c2,27d1a072e585c314d242425e3916152e1d5bc9acc0dda7b40e67395c1b8f1902,success,0,1.8096300000033807,0.3100627538028692,0.4610462003361895,5.919830918065099
361237,regression,i0,5,5,base:extra-trees,1.0,0,broad conventional probe,c46276d2e2cb9e1df4c329b6c5517b13a9c3b7b4dd554ce367920986cb14f60f,7a95b252d7d16616498cf9b4bc33bea56f5177d6768792ac1b8e119871c2d4bb,fe9f52aac6fae812ea74bfe6725897abb4cf9f7a3df60d58683d0107f65b1d3b,success,0,1.9269191999919713,0.0018376118825039,0.3208428962901195,4.119621191791256
361237,regression,i0,6,6,base:hist-boost,1.0,0,broad conventional probe,c46276d2e2cb9e1df4c329b6c5517b13a9c3b7b4dd554ce367920986cb14f60f,d38d7261125132352c3f0401ade237b294255ae59434de8d0eb1f8dffa6dbd7e,c57445ba4248176a610264d02f47077484c9b2db467b3617b7e6c2d09fac91b3,success,0,2.05209990000003,0.0781624269160682,0.2657502196457857,3.412231497829408
361237,regression,i0,7,7,base:rbf-10,1.0,0,broad conventional probe,c46276d2e2cb9e1df4c329b6c5517b13a9c3b7b4dd554ce367920986cb14f60f,6da4583de789a051be542f0b7914fcdee439378d3614a885e75293278ff302ab,99666013fed9dfb0cb3c8aefeb0ff36ea73030482a9d8666d270a500e98c3cc7,success,0,1.998392799985595,0.1971324809799137,0.4220287823811551,5.418847465680381
361237,regression,i0,8,8,base:neighbors-5,1.0,0,broad conventional probe,c46276d2e2cb9e1df4c329b6c5517b13a9c3b7b4dd554ce367920986cb14f60f,15633ff50a762f0a50453d5bfb6ca5af6bc7a9a15b6fe5087e6e9db1280d00fa,c46021861851ef435427b9f0d4ad8644c28fd08fbc487b79e306da2db4e555cb,success,0,2.04424749998725,0.0018376118825024,0.5970962792859651,7.666713254769741
361237,regression,i0,10,9,base:hist-boost,0.5,6,refine current best checked model,c46276d2e2cb9e1df4c329b6c5517b13a9c3b7b4dd554ce367920986cb14f60f,ac36af8f3b2480d920b71bf10d1b1ae5172a36494495177f17db6bb2316f79fd,a257a714d45385cd0dff01a45e1bd3b909cb4d6db65c80e38ead651484f37e08,success,0,1.9002309999777935,0.0926121100166976,0.2688546321057696,3.452092138367469
361237,regression,i0,11,10,base:hist-boost,2.0,6,refine current best checked model,c46276d2e2cb9e1df4c329b6c5517b13a9c3b7b4dd554ce367920986cb14f60f,c7fecde43982a2a796e0d6e09efa9c0fc405aff277f7dd365ab94a846501491d,d45873f393004d98740b3e58e6b0b681ecaba4b1839ae6dbd4929bd01cca14c5,success,0,1.930494500003988,0.0781624269160682,0.2657502196457857,3.412231497829408
361237,regression,i0,12,11,base:hist-boost,0.25,6,refine current best checked model,c46276d2e2cb9e1df4c329b6c5517b13a9c3b7b4dd554ce367920986cb14f60f,e119d044ac6f41a04f6a57010898a4ce7df4a77847027e0868040d8be79725ab,65f08bd9437f4b97d8dca65c9e2a4ddb9f2aa1c18fc7963c652b4af27806aaaf,success,0,2.072467499994673,0.1486768530423685,0.2946057591493537,3.782736481464694
361237,regression,i0,13,12,base:hist-boost,4.0,6,refine current best checked model,c46276d2e2cb9e1df4c329b6c5517b13a9c3b7b4dd554ce367920986cb14f60f,9ed6862a89726ec4c2b888da74fe129e64b3532aecc90a9305347df1d17d462d,5d09c99baa5c9db4c4bba2320bf9ed384628a2a691c0907c517d3505520586fd,success,0,2.0125992999819573,0.0781624269160682,0.2657502196457857,3.412231497829408
