node,parent,status,loss,seconds,score,metric,fit_seconds,predict_seconds,policy_seconds,proposal_seconds,candidate_sha256
node-001,root,ok,0.11947747701866529,1.9097769999934826,0.9402612614906674,balanced_accuracy,0.005448999989312142,0.0009054999973159283,4.4000043999403715e-06,0.005861999990884215,759fdbb2c617374b8e427d688c0641e4bf8becda9e43ddca0a674379a47f9983
node-002,root,ok,0.1801711186371624,2.018156000005547,0.9099144406814188,balanced_accuracy,0.09114239999325946,0.0076905000023543835,4.1000021155923605e-06,0.008025499992072582,c141ee37cbec6840f45bf218d1c84c0871c3b01e0635e737fbda0becaab11156
node-003,root,ok,0.18292123959155604,2.0207020999805536,0.908539380204222,balanced_accuracy,0.11515789999975823,0.006142500002169982,3.100023604929447e-06,0.004959099984262139,d66d66de80038ef0887a905d84fb357ae66dcabc6f8ddea49fef5eba34cbe952
node-004,node-001,ok,0.12952305772707584,2.0509110999992117,0.9352384711364621,balanced_accuracy,0.007619000010890886,0.001225999993039295,1.300001167692244e-05,0.01695989997824654,2b6378de3425f89e02e0eeddfaaa06b4404a1a0d600561163bdded7cc21599c2
node-005,node-002,ok,0.18085864887576086,2.5990114999876823,0.9095706755621196,balanced_accuracy,0.4510714999923948,0.013475499988999218,1.1199997970834374e-05,0.007517799997003749,a135d942365a4ad09619ab7b28946ff91a07d8c18ff2861e6ac243ff1681ffe3
node-006,node-003,ok,0.1779684754653561,2.4439787000010256,0.911015762267322,balanced_accuracy,0.3192385000002105,0.00788220000686124,1.8999999156221747e-05,0.011291800008621067,5222c70c49530b43f8e6e18cee2e6178cb0d28419e7f559e65c40a7a28c4f9f5
node-007,node-004,ok,0.13530340454788536,2.0329834999865852,0.9323482977260573,balanced_accuracy,0.00938440000754781,0.0015388999891001731,1.1300027836114168e-05,0.020079000008990988,d5a3a74185ea15928cf52cbbce78aac6cca8b260d9da6d561dc8e75db0dd0f2d
node-008,node-005,ok,0.20769779226401153,2.414453200006392,0.8961511038679942,balanced_accuracy,0.5267829999793321,0.011209100019186735,1.2200005585327744e-05,0.008147899992763996,c9a12fa0b1f61d0fd4711fa2d61c61e3c32346f85eed9b9e93c53d79e785b743
node-009,node-006,ok,0.17879605815996547,2.2641749999893364,0.9106019709200173,balanced_accuracy,0.28239539999049157,0.008795000001555309,1.1900003300979733e-05,0.00719169998774305,25b6c02536b08aac1d891d8e88d15193cd94f6525c7091630cf5132736fc6b32
node-010,node-007,ok,0.14108375136869444,1.8811433000082616,0.9294581243156528,balanced_accuracy,0.010919799999101087,0.0015388999891001731,1.3200013199821115e-05,0.009951599990017712,6942155af63a56347a08cdac2c36209acefd269c95c42b6ecb79e0c4cafbbb4d
node-011,node-008,ok,0.204807618853607,2.5146875999926124,0.8975961905731965,balanced_accuracy,0.6176750999875367,0.013167600001906976,1.4299992471933365e-05,0.00962139997864142,7a6e8e6cf4dd71db32f6104708ef8e1dcd325d2ec37ea58eb36630725a52546b
node-012,node-009,ok,0.16998548547274073,2.1528496999817435,0.9150072572636296,balanced_accuracy,0.2886759999964852,0.008372799988137558,1.209997572004795e-05,0.0073917999980039895,3fca5ad4606a7d4b8ca9506d76400e645b32cfaf5c458c79460fc3326d66af06
