group,size,salted,bucket,split,included
0009552b8c83c5d16226eb2b78510c8d421b3e1dbedd5984c4d51c979a8b7ccf,1,4657e0f274de9903011e9daa1fa895cb2dfc2685db1c3658dd6c7b78e1b0259c,4,train,True
0012b542981d6a74ff5371551a4217d05fc9d7866196b4829109aefac7a0d737,1,967757f0471c509fc5770fafe0c378717cdc74d52500a81ae2d8aaa0aab17c83,5,train,True
0027776e8c751b42286a8cbee54691b34d5146fd99e180b9b2f8684a5a477673,1,59a5782a2553dc22d0f93b9e0f26a18d18dd158ac61be4854309862605877ce1,1,train,True
003f141adc5fded59f29fd286862cedaa0d19fb5cbb2463b350be5b1b1faddbc,1,d4bcfff751ca88fda7332db71c1c85b2aad6b6a42ab575670ae0f14caffcba98,6,selection,True
00a5501b6197ce358c50ee4a8611c9799811af2058118c754a40c1a09a22c3eb,1,39f21c6ca2a5519741ca26b96e189d9487177c00872d53cb07131a2de005792f,5,train,True
00e63e3b98183bddde4ced2656b82602992812ac20f1225894e024c036aaa53e,1,0004ff228586f98027db1f16d95e89a1afea56c91be45308eb7fb4c485d454ff,1,train,True
00f15f672ab71a968aa9db42ae4ddd5f94178a4b5e88040ffc7135f013568cbf,1,3db6952c34b5d26e80e715e56b5f5ffd1e3ab6effb5f65ee23a1b52ec8e56918,8,final,True
01097046b5e66da3545a9197eb7e61d542fca3e9c881e818c100076ace0cfad4,1,984c770c27d187d336024575190c1e7b4c5132c016f6aea3cfe2c565ab842ec7,3,train,True
010c6003c939d22b4a2da78461781c91d83e60ef0176e1b872b3a398677e6558,1,7f7ec731bfe588a34c030ce7c02ffef0e195c666695eaa14bd47b23a67cf584a,6,selection,True
01356f5ecf9a8e5494f21bcb1d1f50a82a2a972b7df4e65bb8bd11ff9ac5e942,1,884a018e2917d4261a1ba496056fe4c444a4ecb7b4eef87421295608d001a028,4,train,True
01b44a9d6be46dfc5b0bf1bc85b8d2459fa87a99661c59d9c0b6d5751de07785,1,77cbff2335f97ec1f43f848f0b230ca2e9af5c996fa557990246dd652de6c38e,0,train,True
01bb1930ca5d41be4a141086bdb70d6939fbc56c8b8e82d8408b5c9e3b631c17,1,221c61ac50583cb7dd78935bf6236708fd6f2802c94a73b529b89cdcbc38332b,9,final,True
01cadc0e8ce29357271fe9889add0d68335af36b6aeccd62099540be9dcb3fd6,1,4951d02064f7bc68bbc966e6e66d88409761d094f2b09710b16d56217f31c296,6,selection,True
024a96a9cbb3651fb0ad716e234e184bd2d01fc7c66090755c79ee0863188598,1,e9b3e5a5682e1bda2cfa512f6e15b6357c3d5b28c1cf4d843bd619df6a7cbe7a,2,train,True
024bfa6b47a6c9a38eebc2d15fb4ab03aa214e8e760bbd683966464e2ca2c5dd,1,1f1c04477f35185170e0acb128ed502388572af506337d0a7f2e5a75efb2e0f5,9,final,True
0251a3c23e57554049e34cdabbe6dee46b119e4d74e1860eaa4cd17cc1c55229,1,ab3c1d759dcc9b5f582aa7133f248c3f862671d30e3c41352de57d86c065157c,0,train,True
025db54f92864ed4da0cbc8e12851b0ff3b08cdd90be7cd1ff5d1c2eeba23c52,1,cb513e80e99f1179102b26a9a5861657543d29de63d180ec50a30e2e3febfbfd,3,train,True
030a870f6ec53de2b6f54acdf72d040835898e6c6ab4d14b92e86cb5171e362e,1,9f54dd29d209cfa9364efb4de208976764800be5a03f1bd9d94fade81a804f69,7,selection,True
030c95f9c5b04f236ca4c9630e0dc7eb5dd089e9c64ca26348afb4232a3081c1,1,354066c872fd84b2df92f5a43cc926d7e0bc8e39ee8a0372bdc7638ced10ffd0,0,train,True
030e4a41e9ccb855a225c10aabd1d5e40b30d02217dec2f716120826c7067db2,1,a503cb9695dc92fbf1a85455303f10f2b14acbf1a2787866ced44ef09c0fc5c0,4,train,True
