group,size,salted,bucket,split,included
0022fcd666417b52593360557b4f4f6244df3b94a57fab0a28adb3f694a65bf4,1,3564fe2d27efe8fdebe334f96319419d15a3d532264e8dc445b22fad0aa90a94,8,final,True
0028669a9e32f0027aee39c615ddaf76af13c38ec44a808e0d4e1c895b925d39,1,85b104b6fb6e4119c79cf40824526e1f9162cc4ecce90b943dd2ad6d840abfc3,5,train,True
0030ededdf2313e315308d2b3d9898dcb245f4ac304d8398b88c384247ea8ad8,1,c5c8f8ecf3854055f6dd6341c7049bb88c442bc4d2a8ac0507a00d7bc325ec5c,4,train,True
0054ac8a7ba66f7ce3a247849688bef6b202be86e33aa0bf30993945a0c6d53c,1,a5d67977887940b053d37b0446b4557f0b8b3aa37bb240945a3cc0e3dbbe2ede,4,train,True
0074c256d26c7a49866b48ce4afb71b2bab96d6f70a88cca07c5e28994beac63,1,098861edc754c7f73d176251f9b5590e177cf2a65efe73a9b4f42a274b99f026,2,train,True
0075abfdab81209fc9e295e920cec7fa800bd0c2473d451ef542df14f7413e81,1,4a260cec3ae53809fa93aaf6f5d5c0811f355ee4a3e512a73152924fc07dcd30,8,final,True
008d6d9068375a5bb3f4ca5eae296ab3e07dcc66022ecf5f878f954806eff12d,1,7c5d6fe7e75c0e1e0958b97ed22ba84a4031ef4015547ee485ed1a9cdf316241,1,train,True
009180627ec8bedd0a0c8bdfdf03788a47a0f54562d9f3dcc88abe41baba9f26,1,edf185391d20123a767a2707c358e9ff94d4bd401ec69c0dfb22c55cf7e9c233,1,train,True
0095ff125d06465e9181b404dc02d5de4fd19b2749f3694893b520d5e91caf22,1,6b3c70719834bec812d02eae1a60f676b031dbb87674a468f0c633346c51b27d,1,train,True
00a679051a50d21b51f93c677f105640b56eb7c988ac5688622a9447ebacc63a,1,60d6ac124a4430b56730f2383d5a5c06b8b6c683041766d8d50527d43de5069a,8,final,True
00ae1d7b5807b43202aba3291eaec9ccb85571c4a1f59a14061ad27852a466d7,1,190ceb9325a740a052fa772754b2023f2b6c45073a25378b71c72959a040da60,0,train,True
00b115da460cf87a8f981e908d7446e295ad65b0db2f7b2615cdab4516c9d840,1,3341f4c882f73ce25d72933f292e540d3d1298bdf8449b62087586bb9203c431,3,train,True
00b3974849d8fc5c2de03eb7a1ffc52ab8b2dfb0aa508db66ecccbf12a8af721,1,2e34caea490bf631ccfffd62955bcc35fd7833d9ce6c8754f4074f38cd599a30,6,selection,True
00b5335a111540fd72630084b11db5d72957ca0cfea0252697aba2c266ca39b7,1,cfb4543e69cab93cc315420be07e1ab6e0d7556777a506c67265647f7f16dea5,9,final,True
00d3c134fb7ebb5f8a3c9f876dbb3c6839971efd5bf8a2979a24d3c19e4c672a,1,83bf0d00d93c746996523c686e24f852a46df389b02fd29c4bc4aab42692c129,1,train,True
00d606bedd029637d0013eb86035579f12addcef8992a94431d1800225e39eb5,1,cd1bd8bcaed557b2960ab2e0cb923d94703cd7f640ad44d3c628000b4ce27169,1,train,True
012b1631704c702dba2a9a5e1ff7007e57244b71a71ff0273336e4ddb76bf591,1,0b27a54b4981ca400e2290eb4b302e55c8e44c9ec30708dd0fabd3049eef28c7,9,final,True
0145ca09e1b1dd6eb06df7045ada0acf990effc8607a24bcd74e3551c8302d52,1,fa89d619d52d6d6c05ffbffa58697c9b68077d68eee7c9cc9f7f01f4c61d2535,1,train,True
014946697fd876d602c6d161f2c35660e39ce9f872b1885b26ff367d417be7e6,1,0de9acc1ff609914049a66f09bb0542e71959a565d2500d6abae87c51ac9d5e4,2,train,True
0152b8c226142fcbc93980ab2ffbba918f8271bf3e4753eb8c1217dc4b159b7c,1,3d7c40301ad8cecb3f41a14cf611bd36aac423ddfcde0b610a974dde6975cb13,7,selection,True
01629f6ab2f6664fb77aff355b4f3dacfb7f2ba9a0cd818302b532efbba9be81,1,5391a9853748aa84fef57807346b7d219fe72cc590a4edf751bdad301f92e78a,2,train,True
017f22079f2b0423ba4440b6fb8d2003fbebc2507427daf320a5f4042dba7d5d,1,e83ea3a0f0f9f56f15a3c7d82ddd12bfed3a08f4ae44ff9d4c85d8681da31d8c,2,train,True
