node,parent,status,loss,seconds,score,metric,fit_seconds,predict_seconds,policy_seconds,proposal_seconds,candidate_sha256
node-001,root,ok,0.4205348117359722,1.916231399984099,0.7897325941320139,balanced_accuracy,0.006365199980791658,0.0009292000031564385,1.8999853637069464e-06,0.007075700006680563,759fdbb2c617374b8e427d688c0641e4bf8becda9e43ddca0a674379a47f9983
node-002,root,ok,0.21092979889622088,2.0155937999952585,0.8945351005518896,balanced_accuracy,0.08775669999886304,0.008843500021612272,6.700021913275123e-06,0.006795200024498627,c141ee37cbec6840f45bf218d1c84c0871c3b01e0635e737fbda0becaab11156
node-003,root,ok,0.24411851498389536,1.98842860001605,0.8779407425080523,balanced_accuracy,0.11385449999943376,0.007472299999790266,2.800021320581436e-06,0.00936830000136979,d66d66de80038ef0887a905d84fb357ae66dcabc6f8ddea49fef5eba34cbe952
node-004,node-001,ok,0.37428031468377787,1.8600950999825727,0.8128598426581111,balanced_accuracy,0.007815299992216751,0.0013232000055722892,1.9400002202019095e-05,0.01139349999721162,2b6378de3425f89e02e0eeddfaaa06b4404a1a0d600561163bdded7cc21599c2
node-005,node-002,ok,0.17043906298070577,2.1465068999968935,0.9147804685096471,balanced_accuracy,0.2807411999965552,0.008853699982864782,1.0799994925037026e-05,0.013543800014303997,a135d942365a4ad09619ab7b28946ff91a07d8c18ff2861e6ac243ff1681ffe3
node-006,node-003,ok,0.157712326788932,2.330058999999892,0.921143836605534,balanced_accuracy,0.30515939998440444,0.007661100011318922,1.0000017937272787e-05,0.01106320001417771,5222c70c49530b43f8e6e18cee2e6178cb0d28419e7f559e65c40a7a28c4f9f5
node-007,node-004,ok,0.13962366030225226,1.8447133000008762,0.9301881698488739,balanced_accuracy,0.007193400000687689,0.001240900019183755,9.899988071992993e-06,0.008363100001588464,86882f93f56743cfa9562ddc8ecc8fd57509128aca8ad5d6851cc4b6e7d6d38e
node-008,node-005,ok,0.15068656566481042,2.4202041999960784,0.9246567171675948,balanced_accuracy,0.5290061999985483,0.012431800016202033,1.270000939257443e-05,0.011292199982563034,c9a12fa0b1f61d0fd4711fa2d61c61e3c32346f85eed9b9e93c53d79e785b743
node-009,node-006,ok,0.16708000828776104,2.2580275000073016,0.9164599958561195,balanced_accuracy,0.2686950000061188,0.0071669000026304275,1.1099997209385037e-05,0.01020679998327978,25b6c02536b08aac1d891d8e88d15193cd94f6525c7091630cf5132736fc6b32
node-010,node-007,ok,0.13795982947303642,1.9060048999963328,0.9310200852634818,balanced_accuracy,0.023793400003341958,0.003801199985900894,1.379998866468668e-05,0.008950899995397776,ec20f485d3a62acdb97a2549ad364c55914d464fe100258ab09e2fcf8456c316
node-011,node-008,ok,0.13863791901852807,2.5013068999978714,0.930681040490736,balanced_accuracy,0.6162295000103768,0.012683499982813373,1.1800002539530396e-05,0.012303399998927489,7a6e8e6cf4dd71db32f6104708ef8e1dcd325d2ec37ea58eb36630725a52546b
node-012,node-009,ok,0.1393160085640197,2.1826544999785256,0.9303419957179901,balanced_accuracy,0.290678499994101,0.006342999986372888,1.3800017768517137e-05,0.0081101999967359,3fca5ad4606a7d4b8ca9506d76400e645b32cfaf5c458c79460fc3326d66af06
