task,kind,arm,serial,step,template,factor,parent_step,reason,researcher_sha256,constructor_sha256,candidate_sha256,status,exit_code,worker_seconds,train_loss,selection_loss,selection_score
2074,classification,i0,1,1,base:linear,1.0,0,broad conventional probe,c46276d2e2cb9e1df4c329b6c5517b13a9c3b7b4dd554ce367920986cb14f60f,579b77d603eb057062f9060f3dc748afd7a7a18684ec04534b6ff5fe4062a3d9,cee7983f3d0ddd115d33a45f2830ad8b3d60bd191934fb2ad98a1d64046e661d,success,0,1.622496099997079,0.1254982083253758,0.1492971890706744,0.8507028109293255
2074,classification,i0,2,2,base:extra-trees,1.0,0,broad conventional probe,c46276d2e2cb9e1df4c329b6c5517b13a9c3b7b4dd554ce367920986cb14f60f,6fce8651c32d2e08ef7d8445a21e56779c259797196d57954fdb52bea4527cf7,fe9f52aac6fae812ea74bfe6725897abb4cf9f7a3df60d58683d0107f65b1d3b,success,0,2.0796045000024606,0.0,0.1004437662593739,0.8995562337406261
2074,classification,i0,3,3,base:rbf-1,1.0,0,broad conventional probe,c46276d2e2cb9e1df4c329b6c5517b13a9c3b7b4dd554ce367920986cb14f60f,ff807fd9156f3e478138f1d171b12f11c1f2780eae8edab634b2d9fdc4dd71ce,27d1a072e585c314d242425e3916152e1d5bc9acc0dda7b40e67395c1b8f1902,success,0,1.9940048000134993,0.1045751686284708,0.1024084615757318,0.8975915384242682
2074,classification,i0,4,4,base:hist-boost,1.0,0,broad conventional probe,c46276d2e2cb9e1df4c329b6c5517b13a9c3b7b4dd554ce367920986cb14f60f,9d3f0b709aea65036f6a10c656b8277a9cf294cf991d89c3bbd5dd4f042b8889,c57445ba4248176a610264d02f47077484c9b2db467b3617b7e6c2d09fac91b3,success,0,3.7673456000047736,0.0,0.0870692696441101,0.91293073035589
2074,classification,i0,5,5,base:random-forest,1.0,0,broad conventional probe,c46276d2e2cb9e1df4c329b6c5517b13a9c3b7b4dd554ce367920986cb14f60f,39597a9e0839588f938a265428d341f515542c5d1cf56e683632298f8ef38463,0918ad65acc5281163c013cc98a4838d8a582c04ef2b144849472fa5bfbd8361,success,0,2.1851671999902464,0.0,0.1049913393474785,0.8950086606525215
2074,classification,i0,6,6,base:rbf-10,1.0,0,broad conventional probe,c46276d2e2cb9e1df4c329b6c5517b13a9c3b7b4dd554ce367920986cb14f60f,3d4599d9c40f22277776637eaef796ada4bdc272451d512373c46d185551fd79,99666013fed9dfb0cb3c8aefeb0ff36ea73030482a9d8666d270a500e98c3cc7,success,0,1.9301417999959085,0.0653233426302776,0.0931401293665312,0.9068598706334688
2074,classification,i0,7,7,base:neighbors-5,1.0,0,broad conventional probe,c46276d2e2cb9e1df4c329b6c5517b13a9c3b7b4dd554ce367920986cb14f60f,da5797c302130755c15b9000ce400985e7669b29028da9b2a303a5b658dd8c2a,c46021861851ef435427b9f0d4ad8644c28fd08fbc487b79e306da2db4e555cb,success,0,1.7896612000185996,0.0,0.1135561722367265,0.8864438277632735
2074,classification,i0,8,8,base:neighbors-25,1.0,0,broad conventional probe,c46276d2e2cb9e1df4c329b6c5517b13a9c3b7b4dd554ce367920986cb14f60f,3465a587fdb4dd0d16d324ea3edbe322361c853b662fd9dac9348c82d3baabd8,4e281f1bee2f157de5bffb1f9b2851a0e09daa407da8d0729ff89cf93592a3a4,success,0,1.8362977000069804,0.0,0.1316074014303825,0.8683925985696175
2074,classification,i0,10,9,base:hist-boost,0.5,4,refine current best checked model,c46276d2e2cb9e1df4c329b6c5517b13a9c3b7b4dd554ce367920986cb14f60f,fceda66997c8f0e24c39e5c1d877924f3e597f91102c038be793866dd0f0ad40,a257a714d45385cd0dff01a45e1bd3b909cb4d6db65c80e38ead651484f37e08,success,0,3.312701399991056,0.0,0.0837776148179282,0.9162223851820718
2074,classification,i0,12,10,base:hist-boost,0.125,9,refine current best checked model,c46276d2e2cb9e1df4c329b6c5517b13a9c3b7b4dd554ce367920986cb14f60f,bb5dcabaaba072a0414b6c6bb4391711a513e77528f16baf024ad7e74eca9094,069000c5c74b1a4f367b5d0d2e5e92f9387b87435749f73b30f9b7fd928e0657,success,0,2.6976828000042588,0.0,0.0920840678053099,0.90791593219469
2074,classification,i0,13,11,base:hist-boost,2.0,9,refine current best checked model,c46276d2e2cb9e1df4c329b6c5517b13a9c3b7b4dd554ce367920986cb14f60f,13ea8aa5765993f0b9ee557f47a4f54df8afdcd98bf567d0ffc3cd59788ced97,d45873f393004d98740b3e58e6b0b681ecaba4b1839ae6dbd4929bd01cca14c5,success,0,4.875732199987397,0.0,0.0854156252118049,0.9145843747881952
2074,classification,i0,14,12,base:hist-boost,0.375,9,refine current best checked model,c46276d2e2cb9e1df4c329b6c5517b13a9c3b7b4dd554ce367920986cb14f60f,a86e330c8227a6c9798e5315a8363f1c3c2dbd8139a3a294637ccb6a1cc4ec50,8a23c3a7883d22e56b26e82662c7c290cd07d9c3e2082e01ec13c08c0432e355,success,0,2.811942500004079,0.0,0.0870140336223723,0.9129859663776276
