task,kind,arm,serial,step,template,factor,parent_step,reason,researcher_sha256,constructor_sha256,candidate_sha256,status,exit_code,worker_seconds,train_loss,selection_loss,selection_score
43,classification,random,1,1,base:linear,1.0,0,broad conventional probe,8f055b1b81c4a38dc0a8dea028692af7c1e0f030c4951fa619cbb41959dc1f21,e89eb2efe007090fea324c9c6af7d8ec3de0d6abb46744f3bba375beb9f9646f,cee7983f3d0ddd115d33a45f2830ad8b3d60bd191934fb2ad98a1d64046e661d,success,0,1.8379598000028636,0.0679613780996268,0.0813287514318442,0.9186712485681556
43,classification,random,2,2,base:extra-trees,1.0,0,broad conventional probe,8f055b1b81c4a38dc0a8dea028692af7c1e0f030c4951fa619cbb41959dc1f21,3a5e0afcee85339699235e64e6a20b6cec3bbef6af98b8d5faf0b9cd0fbfcb12,fe9f52aac6fae812ea74bfe6725897abb4cf9f7a3df60d58683d0107f65b1d3b,success,0,2.2619004000152927,0.0006802721088434,0.0578465063001145,0.9421534936998854
43,classification,random,3,3,base:rbf-1,1.0,0,broad conventional probe,8f055b1b81c4a38dc0a8dea028692af7c1e0f030c4951fa619cbb41959dc1f21,db7f5baf8231f112fae1d192794dc023af773ba4a55ec0790e4003e8b5490e0f,27d1a072e585c314d242425e3916152e1d5bc9acc0dda7b40e67395c1b8f1902,success,0,1.9424141999916174,0.0519859556725916,0.0803796432662411,0.9196203567337587
43,classification,random,4,4,base:hist-boost,1.0,0,broad conventional probe,8f055b1b81c4a38dc0a8dea028692af7c1e0f030c4951fa619cbb41959dc1f21,7ad33adfd2767eaf1a3d4f091c22e45bc376cd4bfa33b453e872c9f1fd947f69,c57445ba4248176a610264d02f47077484c9b2db467b3617b7e6c2d09fac91b3,success,0,2.711996600002749,0.0006802721088434,0.049271804941908,0.950728195058092
43,classification,random,5,5,base:random-forest,1.0,0,broad conventional probe,8f055b1b81c4a38dc0a8dea028692af7c1e0f030c4951fa619cbb41959dc1f21,5c67443c7b76ab73a148c12eaa01d535b505db3cf7403ec46d1f21cca4380420,0918ad65acc5281163c013cc98a4838d8a582c04ef2b144849472fa5bfbd8361,success,0,2.167477799986955,0.0006802721088434,0.0656193748977254,0.9343806251022746
43,classification,random,6,6,base:rbf-10,1.0,0,broad conventional probe,8f055b1b81c4a38dc0a8dea028692af7c1e0f030c4951fa619cbb41959dc1f21,f30b673bcce13f2fbee9b6d90ea177b95a00cf1a2541730b68c4594cd9be846e,99666013fed9dfb0cb3c8aefeb0ff36ea73030482a9d8666d270a500e98c3cc7,success,0,1.9622089000185952,0.0285714285714285,0.0829978726885942,0.9170021273114056
43,classification,random,7,7,base:neighbors-5,1.0,0,broad conventional probe,8f055b1b81c4a38dc0a8dea028692af7c1e0f030c4951fa619cbb41959dc1f21,a1869d67205520fbb75ee47f498a95be1730dd31de182711768198f085848a0f,c46021861851ef435427b9f0d4ad8644c28fd08fbc487b79e306da2db4e555cb,success,0,1.8076574000006076,0.0010752688172043,0.0961708394698086,0.9038291605301914
43,classification,random,8,8,base:neighbors-25,1.0,0,broad conventional probe,8f055b1b81c4a38dc0a8dea028692af7c1e0f030c4951fa619cbb41959dc1f21,66b969144836ce9c65889bf7c0f7bb717e4d1d3fbe0a0b93c48ff6457400aa65,4e281f1bee2f157de5bffb1f9b2851a0e09daa407da8d0729ff89cf93592a3a4,success,0,1.8590928000048734,0.0010752688172043,0.1125184094256259,0.887481590574374
43,classification,random,10,9,base:neighbors-5,0.17658945,0,seeded full-space random search,8f055b1b81c4a38dc0a8dea028692af7c1e0f030c4951fa619cbb41959dc1f21,7590a790e3f05daeca0bc83c01302b8ed525a50765fb9be4e40808acb8a97c70,d74a94f8c2e38132da1890f2a14d5c562f96c54e228fe8583a93e9f1b714b37a,success,0,1.8281984999775887,0.0010752688172043,0.1051382752413681,0.8948617247586319
43,classification,random,12,10,one:extra-leaf2,0.49542675,0,seeded full-space random search,8f055b1b81c4a38dc0a8dea028692af7c1e0f030c4951fa619cbb41959dc1f21,3fc2d449a8c7064f3087398b9c2cc5b72165184a838b5d9f9a812142936823b1,9cbfd4ad6899ce662ec212a3cee142088464b1f64f58986c9155de485d820f90,success,0,1.8623261000029743,0.1100833881939873,0.1093438062510228,0.8906561937489772
43,classification,random,14,11,two:forest-all-features,7.1473136,0,seeded full-space random search,8f055b1b81c4a38dc0a8dea028692af7c1e0f030c4951fa619cbb41959dc1f21,8202be1e0d435b320282eebad5a3a3c442afa09825652167241f02407bf4bbb4,9927ccb0ad95475ae3467572872eed0f1c0344695a001a364b7ff25a0cbacbcf,success,0,5.920280099991942,0.0006802721088434,0.0745049909998363,0.9254950090001636
43,classification,random,15,12,base:neighbors-5,0.8107912,0,seeded full-space random search,8f055b1b81c4a38dc0a8dea028692af7c1e0f030c4951fa619cbb41959dc1f21,e234e30247dc24e01a8ae3c3a7f092ef3c7a7e39e218bcc1ad01aa8d480e62cf,138267bab9809a0b0e3819bc79b73728aa91da61f581f1cf165da9d7f593da26,success,0,2.119653100002324,0.0010752688172043,0.0993454426444118,0.9006545573555882
