group,size,salted,bucket,split,included
00165c3b24d647a0cf3e8a1f520590285611b2cd1e734996abe30fed965e8bf6,1,a7b7515d534eb56cb0cbc6d017b0126b65caab07691a4f04adddb2bbf6d6f746,4,train,True
006b1aec9ef19a4c3c29cb78312837ef771df2da1689b22da79307756d9d22bb,1,df21410249051837b781d3004dab11bb79aea1ca838a090cc7f3e7bd8c935e07,3,train,True
00a03ad56b697fd17ee85e781bf3d8448bee696a17efab3a6f70d06190590c83,1,c39cb3d517d166f7be572c4fffd561f2c7d20a3f87727fd06fabade23986a384,4,train,True
00af96f142cfa4722c3f2fedc139ae965bf5b0622c55b9ee5a123e46979a5f94,1,7dddcd03e9290fb21144d027fa3517426e431f1fee090663276152586e0a3cfd,5,train,True
00c87a6d0bc06c24fb92c3e0482fff154f88943da9e664c7a75a5a7d2be68d17,1,5d456b6d023453cd8af5bb991b47d14547e924fb4ec1ba141c5e12d3f7f43ff1,3,train,True
0138f65dc9e3f98dfd8479c6213b3217bee943cfe11974c1eb77deeab5c494be,1,acac7cd1988a2e43536ad5a0980d896fb84c0f359fa777f2f63eb6f8a2442bb6,8,final,True
01a4ccd75094e249ac5ef240f7449aceae309bd093e275bdc0dde9eaa9abc0df,1,4c6744f89faddcc2710d7f9825c4edcb54fe0b6ca78c383d4bfb96e3ce612bc7,3,train,True
01b4e1a3f65cb34715b70dd3817747d41c839f0472a94b7ae2d9cb511a27900e,1,9f19b2a353139a692ea5e8f743dce083418cb954bcdb4989f8857a5ed6f2077b,7,selection,True
01cce99031ee06305f8368bc77f4b25b4c79802422286dc74fec86613fcb3e76,1,275c9587af60f446b0cd075c2a15f4660446d44cae0f7902d649098d39135ce4,6,selection,True
0213637429c37bcdaf7515dee15299d7594aa8ad22f63f29d77e9fe841f72ddb,1,b40c2c2292ed6a800777d79b92cfa0d75fa424ed8b641baf14c55f23341ba0a3,3,train,True
02516cedd5a8b7a04f95244eb0abd26d03e62e45ac7e9c2096c0d0a7b9bc96c6,1,7902cf8bfd5584c24b4da06fbcfc569a5f67cf70cc4aa79c83d9e6a19e96b902,8,final,True
025267d7f7d1a724889a9b4a9f54d567b2aa28659ccf07a8287d0e8b192cb243,1,1f2c2964d12f6e25e3d85b7213373ca80b37417b699e32f83d3fa6cc248a50b3,1,train,True
0269db8ae077c7fc887852fd070ae3edac368326fe29ed14c1d8d99aefa8ba91,2,1ac206fb7ba33fe3dfeb31781d4581ca2939d8967e8c607f1e1e980e6d8ca154,2,train,True
029abcf972b117a8267086808574272c327f1a4cc134f912a659be353d07c9f0,1,ef3f8e93febaa4569c3b8a3c101b2af538e04682c88e2b95e5a91d1797c5e020,2,train,True
02bb003b3e6bdb4adc69272b293057d56859af80214d81224bbe75b9dad9be43,1,a1ad65782b0c7217c78238d050d77b671551bc7d3371c18bde1b90ed1b822ca8,6,selection,True
02d51c87d6f054cc4203d4039ed3467c40ca86f8cbe44b976022b6241deb3713,1,7a907c3f4319337997389ee830dd67a0f76d859b41fdd7f9f0c314f1415813e3,7,selection,True
02dfd520f50fc54b029bb8bb0b9cec498b08bef75911533fd2e28e864c435ba1,2,d73b51e050b5dbcb0e85c2929dacbbe8012059991304289da4398b69695eaef3,3,train,True
0361188427fb877904cd9c6a32de831e3993aba0a4923675f506d9a9d13cef73,1,f8314c97feb28bcb1f19954077b441b7ab22ce3e616c8faca2fc64fcda5610d5,1,train,True
03bd55cd7db9e09b45e7130d9bb9ec8f470df66f6f680f1e62859373ef596190,1,f0cb11fabb8605ea001c01579b625c5841659586dca3f5601d4427aac66093d3,5,train,True
