path,sha256
DATA-CARD.md,dfcf3db290de2141e0f9af53707301ea751b3afaa53e4ec6831f6f9244dc4b2a
PROVENANCE.md,32ccd8001b8cdd07475a6191f11f44d81050eee2cd82f61c7b2c118537c373ce
README.md,2517fc67c37cbc1036a2bd4a0f740ef7c48c312352e50c79a87da0d07c710860
RECOVERY.md,be7e0d4659e9325409d37eb1ea7719e38f3e1f1701ca7fadd6ed20e80ce4ab87
SCALE-PLAN.md,6c40ada5d46cef6fa3d6cf04b6c17de15fab4327df6e7014624cf9a9f96f6df7
TASK.md,1240e789c069d9c33c4420a4dc324015e96a7a827cd9afb686fc669a57d84f3c
WORKFLOW.md,51a5b1940f38d4c53f035b16f429e5057b6c2bf8471fb87f9147a56c7b92a188
data/winequality-white.csv,76c3f809815c17c07212622f776311faeb31e87610d52c26d87d6e361b169836
evaluate.py,eb2250e7dfe080529fda21fe21fdf66d741984b0be9e23b63b89423fb9e7efe4
requirements.txt,4ddf7020d41cac7a5a1c6208bac6abc050a4118e1fbaca1fcf51f8013cc36ccf
run.py,eb026918db8a0711ae0db70ffd2f792ce25c67935843eed1d633fa12713eedc1
task.py,5caf1bad8e04667984a49f2240baef6779283d1bf29f5d5904525e3ca55abf57
test_guards.py,523127145a944905bd047d05c2757c0f6b91e5923f8ce495e2c07ff215b7eb20
