task,kind,arm,serial,step,template,factor,parent_step,reason,researcher_sha256,constructor_sha256,candidate_sha256,status,exit_code,worker_seconds,train_loss,selection_loss,selection_score
45,classification,random,1,1,base:linear,1.0,0,broad conventional probe,8f055b1b81c4a38dc0a8dea028692af7c1e0f030c4951fa619cbb41959dc1f21,9639c77b35208bcae587d03d151857f3fc440301815a59ca9c61957eb590fbb8,cee7983f3d0ddd115d33a45f2830ad8b3d60bd191934fb2ad98a1d64046e661d,success,0,2.306398699991405,0.0027890939105891,0.0640608824522978,0.9359391175477022
45,classification,random,2,2,base:extra-trees,1.0,0,broad conventional probe,8f055b1b81c4a38dc0a8dea028692af7c1e0f030c4951fa619cbb41959dc1f21,def9d0608cd5992c6f93b238d1e717600c86324b05d7dc11bdded4b32124de92,fe9f52aac6fae812ea74bfe6725897abb4cf9f7a3df60d58683d0107f65b1d3b,success,0,2.7597975000098813,0.0,0.0524231886190024,0.9475768113809976
45,classification,random,3,3,base:rbf-1,1.0,0,broad conventional probe,8f055b1b81c4a38dc0a8dea028692af7c1e0f030c4951fa619cbb41959dc1f21,982ec9bd1c3db45134c6cbca44d084ba404c8e682bbed23015c2ceabf33f7c4e,27d1a072e585c314d242425e3916152e1d5bc9acc0dda7b40e67395c1b8f1902,success,0,4.302028100006282,0.0031903375329888,0.035253277321913,0.9647467226780868
45,classification,random,4,4,base:hist-boost,1.0,0,broad conventional probe,8f055b1b81c4a38dc0a8dea028692af7c1e0f030c4951fa619cbb41959dc1f21,8e047f9a8907614abb82fbd98f874a53a00e0dbe32d5846e9e318f17bbb98633,c57445ba4248176a610264d02f47077484c9b2db467b3617b7e6c2d09fac91b3,success,0,14.872607700002845,0.0,0.0475313838307888,0.9524686161692112
45,classification,random,5,5,base:random-forest,1.0,0,broad conventional probe,8f055b1b81c4a38dc0a8dea028692af7c1e0f030c4951fa619cbb41959dc1f21,bdd84b43311c6cdb55010f05e1761753551b14516f2b1061f1fd0abe5b62cace,0918ad65acc5281163c013cc98a4838d8a582c04ef2b144849472fa5bfbd8361,success,0,2.6263845000066794,0.0,0.0467215202632753,0.9532784797367246
45,classification,random,6,6,base:rbf-10,1.0,0,broad conventional probe,8f055b1b81c4a38dc0a8dea028692af7c1e0f030c4951fa619cbb41959dc1f21,93afdec8f81f08e32aacfcf567ef7e6bd922272ab611a645a16ec0237ec27223,99666013fed9dfb0cb3c8aefeb0ff36ea73030482a9d8666d270a500e98c3cc7,success,0,2.896330899995519,0.0,0.0324908463826866,0.9675091536173134
45,classification,random,7,7,base:neighbors-5,1.0,0,broad conventional probe,8f055b1b81c4a38dc0a8dea028692af7c1e0f030c4951fa619cbb41959dc1f21,d6c2534d2eb029d84d5a64ec035726670fd96dbb7f7d2d030d00c3bc2e726922,c46021861851ef435427b9f0d4ad8644c28fd08fbc487b79e306da2db4e555cb,success,0,2.3496139000053518,0.0,0.2139122042782263,0.7860877957217737
45,classification,random,8,8,base:neighbors-25,1.0,0,broad conventional probe,8f055b1b81c4a38dc0a8dea028692af7c1e0f030c4951fa619cbb41959dc1f21,a844da3260d97ef4e643a4a1b7091d9be7ff561a5ae6ec9f62f7cf50e75c9f83,4e281f1bee2f157de5bffb1f9b2851a0e09daa407da8d0729ff89cf93592a3a4,success,0,3.13232629999402,0.0,0.131736285919775,0.868263714080225
45,classification,random,9,9,base:neighbors-25,2.3580154,0,seeded full-space random search,8f055b1b81c4a38dc0a8dea028692af7c1e0f030c4951fa619cbb41959dc1f21,8581a246291700321a342fd1b255156f36435ba2c43cd0003334cfdbd8d09ee3,6c8a1eebd6fd2eb469eb75fc4fe01d9afe43d5540c6253f19077ec6450812f15,success,0,3.0535040000104345,0.0,0.1627832581429054,0.8372167418570946
45,classification,random,10,10,one:boost-regularized,1.26597134,0,seeded full-space random search,8f055b1b81c4a38dc0a8dea028692af7c1e0f030c4951fa619cbb41959dc1f21,f954904ae0234273a4a8d820a80b4f5931157c3e1ac986946337958649810e21,cae22defb74f00bf0933cbc231aadd34e6b69203aa395856a206741f805485a8,success,0,23.339238499989733,0.0,0.0431031852408819,0.956896814759118
45,classification,random,11,11,base:rbf-10,0.64907341,0,seeded full-space random search,8f055b1b81c4a38dc0a8dea028692af7c1e0f030c4951fa619cbb41959dc1f21,768d77452dc6601142e68f2b60d4f9f09b2978ab068b50b1de035f4ae05b6f98,7834a7ea721e1c04224cf4e3b2c18b0803c600f10407a14a06b4218a0acfd3e9,success,0,2.861081600014586,0.0,0.0324908463826866,0.9675091536173134
45,classification,random,12,12,base:random-forest,0.33888682,0,seeded full-space random search,8f055b1b81c4a38dc0a8dea028692af7c1e0f030c4951fa619cbb41959dc1f21,7ecaffd5456f73aaf79a98d83cdfb186fb9837c3f78d42403be88d848986c49e,1f7861620b7c74715005e0c443a8079b30a146fd69f2f06803bc12317772aafa,success,0,2.390486199990846,0.055801131458061,0.070290109734436,0.929709890265564
