group,size,salted,bucket,split,included
000da2e09101e879cdb2367fccfb226b59b2e087e3d06d9db904b08ca37d8f52,1,3342997801287c66cd3d14fa813b02395a45d703624bdd44b9fe7c24cc52f12a,2,train,True
0026b78c6e0a9b08dc9d6d447fc232f8afd4dad13481e0a2a5d514d5479e3f07,1,e783e2bc9a7dbafc946d173e3cb2334f79869731b160f54b037f80a5ff38c3ea,4,train,False
003697589319efc22a8dd781c44314354d13c0a31aef4b2de58e52f92f04bf90,1,857279180178667ee0793e3b34cd2939f1dd52d95036fad6d9f34cdb7ec2c3e8,8,final,True
0042c9c2bfce342daeb09a933d5abe7c14a3abee57355185639bcfcfdadbe876,1,e7f395048f4d58047663341ac3cfd4f2d6bb83ef1def6aa0d8efee0882b7ff80,2,train,False
0061ec83751a128d2e931dc8d4142e8416d46a34da5b96a2244b78d0a48ba67f,1,c068f0ce048a31f15b65f6f504bc777a22a200e1b0e0d8471da42a1ac3079038,6,selection,False
0074d54bc49262ad11e0a6a2b288c439433390d4d4e86f6bfad7f185e0631c0e,1,7d35110a4aba6d4fcf83da76d37843567b5b5b6f36e522852d057cc8f860914e,8,final,True
0081bd5691ed801701750c745696ba939d51a3828d2bfbbb89249e0616deae6d,1,1f03850b79adf5a3118917f5157a9e3fd82c291d99611793f8420b00937f206f,3,train,True
0089bfb1bfeff4c7e6d9ce87a9f9ae13efeae06d60538f6ab186d9646c060e32,1,fff9d237fb5e25b7e7653161848b72e66f49b7edbbeca2aafd8eb52db22410dd,3,train,False
008bab7d5373bfd2ea2a8312a2c3d18d47c68fd24c506d6fb3a0d618f5fa4cd5,1,23110b485b7a877b57522bda3daaacc8895d504e97a6f91d909fdeba52521ea8,0,train,True
009c4ef570247cc6ba0dfac810563b81059f47473cc9ce5b8383ae77105eec94,1,663e5d2fa8e0c993ddd32afe27417d15d4c548b9ced74636df2ba6ddad443d78,8,final,True
00b764bf3960e7e9a463aa714489c1fdfdd29970348b90cba9503e8844dcae44,1,7e0a6da13c75ecf509127209022e672f23c7e6f60010644658ad417fe2a2ebec,0,train,True
00c7d44dc9a89a27e9525d1a19ec286587c503be4fba3007cee816a9b287bf6d,1,723f2238bec2360e4d3b2cdc76e8d5ade97b5448c1fdd9792b156ccc6dba8e37,9,final,True
00d6b092b68d94ff5a93cfb8e21ed11ddae1c7ef7ca1c357bd72d8a0247f490c,1,626311e4d3497695352944b369ddfcd82be4190be170dde05687fb70dbc5f6ab,9,final,True
00ddc930c5477a5b28826c057594279b6e6b1f42a52bf2d2fb87c28b56f32fc7,1,acdc22939af7ec09f52bf1308fca686f3def0705257c5bc6303b335b38872750,2,train,True
00f053660952e3e88d40f124f39bfa0f2c2a5fa1b3692771bea5629f26197160,1,1c44dfd0588416319606dca812b5768464d2f3fd91c232a886fa10902fa7186d,5,train,True
00fdc45ab0ed596ba71396c06b7975cbc3cb911a87578b24ab8c1f06a114ac11,1,548ad72917928dfd87fb6da18057a9529d6ac537d21b9917f443e468d1ce069a,4,train,True
010d77c47974927178aa3dbbb2db81c502776cc5c8c9b063926e01b7aba56299,1,6ae0c391b5cad3f502e7c95ab90d2a1851bda87435bd18e5013f000fb20e7bb5,1,train,True
01121c2d9abfc92288f8033663e167a2f4b679e3b5661dc592fbcaa6dd8147ae,1,61ba7a7424d386568b6b8a82ec03e4898afe323405b891913509ac528feb516d,3,train,True
0113a40f971882d1f3efadef1e4f6c94854a8d14da5b09b877a5ba23496fd5be,1,7b53ea4ec33de6c4f0825a11b77cf351f36f15b22ab4895ed0b35903ba8d7c43,1,train,True
011681405fe6f3686080cc365caa45daff1b77e18f21b4ee7b6caecf9321d4f6,1,294d686edde9eeca37cb0235bb254fc7a802b1d80021f7bcdc373800c7de9b18,8,final,True
01256645fa7ba411fb9486fb70aeeb75eb29fe09e8e7dff66e518e706a9689c7,1,7b01de3d7e44a96544e4d0f1d02096219862bacd221f9e00dbd8eb554f06d691,7,selection,True
0129a9659032faa8a42c1cad990e680b7236cad30a6acd4044d19763adb325bb,1,846812069533d9b30c3ded2a48c3e255068e683e185a516b6fc820f708f8ab83,5,train,True
012b1f334faf8e300cf7a6e4f01d8a85c847645047b81931e662610ef4030485,1,112680d8d445ca2e2b3e6ddcb87c09f1d7bbc7b4116d9712b0d440b504b08694,6,selection,True
012b860b397862291bc72808fe50f0c085591c8c2e88d9dd4dbef4531a15cf28,1,128e87697c482cb685117b19c3d61a69c2e68e2f742b44eec685c9dffbe23509,7,selection,True
012d7a41ce7f5099471d12908ab4a81b23aeaf34aa74bc03c2b526cccafd911f,1,f3998dda547907cfc18d6d4a11864d7baaa28c120cd334b8165b10e7a474bf40,6,selection,False
01608edbe88a391fdab28caab72d147d779137c99ba2c7762b1fe89f08e4415f,1,74be4b8a00459d54780f21f1c0bf3c6fbed2950c68e1af2a2241f2f05499c127,9,final,True
0160d072a022f43e8629fa9eb732ca1a02bbff413b09713caf0b7e6dd72ce4a6,1,2dea60552bced4de256a0e3c41e1b89e1be7196a73dacf5002e6d75c1de087ec,4,train,True
0163748189bb33fe16eeabf7a059c3e2860006fd1de3893629809da857eb9404,1,da4c7e41f6c13104f620dbb4292bf192df2d97bfe1dcc823c3b3b037fc162825,1,train,False
017fd1cace712f275d5c8c8b78f40462f3aa6d900f56eb55bb1bd690fcccddba,1,adaed32492e535fac6ed141e58e86d467eabd4ebcb3d9e437ac0eacd0cf2aaa3,9,final,True
01a20df6b5ef05790c9c02cb116f93f3245eea2c0f405ee4729f653722b3a5a3,1,37450ca29ee4533177accec5877ed373acc1b1b51df05dec73f48f4a5eb4af0e,2,train,True
01abbe0e143e199d186f078b67775a4b088160a987bd7353f2c80b4e2289ff9d,1,4ddeb403fbb1b41040d575637781acae12c086207c9b197c501ee8314bb3efcc,0,train,True
01b2f81322dab94fd73b80efd94e208b3cf4d25fbc26d37d3516309742d57af4,1,8feb85579aa36ef89fd93252b6bd87132fc8b39bd7018133fb2f13eb609375c3,5,train,True
01b81010ec9f1d16c8cd7c8c42b972a5374af73cfb3a09cb6e9d1b890c2f3596,1,756a37a77f6123cbd4c3b5faa1cc5c94b6207dbbf9d47edb313c8744b770b2be,2,train,True
01b831f7efd934a216d46248cacf89d3bc0d83786885a62ce9bedcb983e05e15,1,0856cc8b329f0b03e76063ffe8398cff13ea0cff732b075adda25d207cf4742e,8,final,True
01c5506d6bf48521e8da8d5f1403898739ed04568ad05415a3e40a1d499a015c,1,f707e3cc8769f4455aea966f0ccd879d9ab2f3ec62f14d3840b9d7b8e1abe127,3,train,False
01cb4d413ee49285a8c7d77cc43ce866f1d2c6f6b3d70983c28e6755c4c1c2d5,1,05dbdb62acfe99a2f4b6d44f6d424b75a722d543e815bb55dbc48a2b863402e7,7,selection,True
01cbdf691ef10b81fe75e0ffb6d8f96609b5b91916b4c2dca458e45c66c7d241,1,946be8f2fc91b086998b981d4ee017b94a85a048864264dd17fe890e6f8cb45f,3,train,True
01d20ffeeb678300e52ab2c93c2a412b7905f55d50dd7f305d105ac1a35aa867,1,402c7926ffe8772b4a8f2b8e5d75c62a575d8d48abf17c9fcc7c71388add3a23,5,train,True
01db716de903d6061a94ddb45bf133f279081d85b582483f2c6ae703239346b4,1,ca077b29e62636f2763fdb120cb6ec9050c662d8bf09b144d44d6bc3839e3492,4,train,False
01dfde77889e8785102f74accc88a6c2c2697de073aabcd24d671a1d535c4168,1,f6e111312188003d4b5947e1630cab586875846ff34f50c8596d5587459e5d0e,0,train,False
01e2659a1db3bd8ddc3884be8b1b328154560738be1d6ca3e220ba2c1d913024,1,1487cfb0a54e431936b40bb929f8e236035f2b6865b0ff21047f1f5b95661e6d,5,train,True
01f3e7ebc2d1ed70237102bd30d29acae642ca49b8d887779d7ada94096536b6,1,7979c1d4b94599fc3ce33ba7409adea60df0e2519b6f2b474586445b91b808fb,5,train,True
01f692b02291a8532926d4193df5c7a7503a5c689f6d669f3e282f49d77b46c4,1,a4374fbb55b054be7157819ce6a966b3ff71cc5264cf01d9a8093fd4f9310886,6,selection,True
022112e4cabf76d868de6f3b76491a0d607ac92840d8c9af28b6466187b1cfb4,1,6b6af9f6aa0a4b68f7eb42d112ed460af68f0ed428bc59e79a071c58287b5053,5,train,True
02212cec90efba2a31e24d299b6b1d14c6e0e8876a4cc7f4d1ba22c63fe34e34,1,53d52862e021f4672b6391c282c224bbbd4bc2e570260924268d0e196bc10fc5,3,train,True
023675a31647be57fde13d8891c4c49056af15b225213aef4d8b34ac514cad50,1,a2889b7bb9b28abb156d110717390b855fb1c8434df6ae7df76c969f9d5c7123,9,final,True
024d308713c775616c3eee55f09fe4c1a5cd99c3bbeaf0acf14473d5367f8011,1,706bd3b813f16481397942e567bcce1a7edf214aecab10d57f3e8b67b9ca5e34,0,train,True
02659433734842e09b0a9fe3b70f118f0f110e75392422a4d55ddccb099f7258,1,23882f318a953612a47aff2f125acc461a83bdad31aaa30fa68dad07e5187ad7,9,final,True
027f0f31c1c87e96c6f53023d6b9ed88f20747a2032cfe36a2c46e745723b509,1,0edaeb7aed3e0a67b0ee8be3c7a6dcb99ccf31aa35cf2948ff6e410deefa89c5,1,train,True
02889bad07852b8610cfbcdbd658515fa2cc1ab3e4cb5c9003ec085cf6427bc8,1,c3bf59526ca787d150ce8e83e844048809b80397d9933037d99df1e43074f831,3,train,False
029a0d28f89e99f856fa5acf6211887975488c91cf83553bcc09e4033a24b5a3,1,1fdbc6d49439ed8f8556863e10dce9f572477f71b6e11f5e017519d8f7a91cc1,7,selection,True
02a2874d74c231498ac36226c578569aa12fb39f38d255dab6a7b8937b89d4dc,1,cfc9ed2e3c7fa9143cf418c1eec54ac172e6b88891512fb1ad99f90c74879819,9,final,False
02a81403c74d55c35cc92b303ad05749bbe8ce6c405cc4ef825cac2614b600b8,1,bd65d3cfa88b604b7443be569dc94e64e7f8375b4bedeceeae7620cdc598a970,6,selection,False
02aabe22a9cdb4d67f7eb9c30c6c2d9518ea72537b628482dc233675b2ee4266,1,6839cc0afbdcbc9e7bc6f33747ea8a2d863a7415fc2f4d62e560939420777f8b,9,final,True
