node,parent,status,loss,seconds,score,metric,fit_seconds,predict_seconds,policy_seconds,proposal_seconds,candidate_sha256
node-001,root,ok,0.2006679376473507,2.450355600012699,0.24464995290811697,MAE,0.003594799985876307,0.0008534000080544502,2.0999868866056204e-06,0.005638600006932393,759fdbb2c617374b8e427d688c0641e4bf8becda9e43ddca0a674379a47f9983
node-002,node-001,ok,0.2019813713571431,2.084632899990538,0.246251262509521,MAE,0.005602499993983656,0.001370599988149479,1.2600008631125093e-05,0.010692499985452741,2b6378de3425f89e02e0eeddfaaa06b4404a1a0d600561163bdded7cc21599c2
node-003,node-002,ok,0.20195399128304703,1.8919986999826506,0.24621788132308556,MAE,0.005119099980220199,0.0014648000069428235,1.6400008462369442e-05,0.008494500012602657,d5a3a74185ea15928cf52cbbce78aac6cca8b260d9da6d561dc8e75db0dd0f2d
node-004,node-003,ok,0.2033952946213125,1.8864850000245497,0.24797508677387678,MAE,0.004948899993905798,0.0012051999801769853,3.279998782090843e-05,0.011553000018466264,6942155af63a56347a08cdac2c36209acefd269c95c42b6ecb79e0c4cafbbb4d
node-005,root,ok,0.26300604819654083,2.089402199984761,0.3206512114501874,MAE,0.08561760000884533,0.008478399977320805,2.300000051036477e-05,0.007027000014204532,c141ee37cbec6840f45bf218d1c84c0871c3b01e0635e737fbda0becaab11156
node-006,root,ok,0.2736859622878099,2.223435799998697,0.33367192871137463,MAE,0.2232349999831058,0.009237199992639944,1.689998316578567e-05,0.005485200003022328,d66d66de80038ef0887a905d84fb357ae66dcabc6f8ddea49fef5eba34cbe952
node-007,node-005,ok,0.2600977175690895,2.222804399993038,0.31710543847125927,MAE,0.2538328999944497,0.010149500012630597,2.2499996703118086e-05,0.011489600001368672,a135d942365a4ad09619ab7b28946ff91a07d8c18ff2861e6ac243ff1681ffe3
node-008,node-007,ok,0.2698067197699839,2.3858216000080574,0.32894244122856037,MAE,0.49660680000670254,0.016418799990788102,2.1499989088624716e-05,0.008840399998007342,c9a12fa0b1f61d0fd4711fa2d61c61e3c32346f85eed9b9e93c53d79e785b743
node-009,node-008,ok,0.2691090947115249,2.45482610000181,0.3280919120423809,MAE,0.5768645000061952,0.016234699985943735,2.6900001103058457e-05,0.011251499992795289,7a6e8e6cf4dd71db32f6104708ef8e1dcd325d2ec37ea58eb36630725a52546b
node-010,node-006,ok,0.28780529658491055,2.6546201999881305,0.3508859117291806,MAE,0.7892567999952007,0.011131700011901557,2.1500018192455173e-05,0.008032299985643476,5222c70c49530b43f8e6e18cee2e6178cb0d28419e7f559e65c40a7a28c4f9f5
node-011,node-010,ok,0.294319180925541,2.24020699999528,0.35882749679686965,MAE,0.3616397000150755,0.007558999990578741,8.180001168511808e-05,0.010232700005872175,25b6c02536b08aac1d891d8e88d15193cd94f6525c7091630cf5132736fc6b32
node-012,node-011,ok,0.2894511348952766,2.2843680000223685,0.35289248173655785,MAE,0.4155033999995794,0.009004599996842444,2.61999957729131e-05,0.007665899989660829,3fca5ad4606a7d4b8ca9506d76400e645b32cfaf5c458c79460fc3326d66af06
