path,sha256,bytes
02-06/arm-a/CONTRACT.md,99ee29913196a8f07c63a3802b64ec18729bd5bf3d26538b54c3b3a527cc3345,585
02-06/arm-a/CONTRACT.sha256,7b5c234ac090bc462e2dd7916ea7d0d1497c588100b818950c9b1d64a9486093,65
02-06/arm-a/trial-001/CHECK.md,f87f336ed5fc2c59e9f4a38b79e25258b5e5a729e4d2cf95696a6ea3f839ef16,198
02-06/arm-a/trial-001/error-by-hour.csv,37374748d1e56af80e1c4ffe34f2ce9fa1641d4524fd4cd8d384e516cc621cd8,629
02-06/arm-a/trial-001/predictions.csv,0004513ae666f36bcf4987e2b36944f1c4a8d79bf949ef09b788d0b95e6af93c,82005
02-06/arm-a/trial-001/PROPOSAL.md,abdbd17a77e1747247dd576488d058352a73b02c972e4c8f061f79426119b6d1,179
02-06/arm-a/trial-001/RESULT.md,8a41b22ecffafe833fa485169189232cb33e250a8e0551b84d197fec63698162,337
02-06/arm-a/trial-002/CHECK.md,f87f336ed5fc2c59e9f4a38b79e25258b5e5a729e4d2cf95696a6ea3f839ef16,198
02-06/arm-a/trial-002/error-by-hour.csv,37374748d1e56af80e1c4ffe34f2ce9fa1641d4524fd4cd8d384e516cc621cd8,629
02-06/arm-a/trial-002/predictions.csv,0004513ae666f36bcf4987e2b36944f1c4a8d79bf949ef09b788d0b95e6af93c,82005
02-06/arm-a/trial-002/PROPOSAL.md,5b1fdae210a1709f3e17bf5cdd8e553faf4a77db1b4adb48150e981d9a8095c5,215
02-06/arm-a/trial-002/RESULT.md,9ffebcc48b2610773f3575cb0f6c64b2a28a41d22f6d971e2a2fef361afe9231,337
02-06/arm-a/trials.csv,1b04a762aa0d71e5a78235f2ba797f24c99bf100d9de7d6fcdc5fd90de683e97,336
02-06/arm-b/CONTRACT.md,99ee29913196a8f07c63a3802b64ec18729bd5bf3d26538b54c3b3a527cc3345,585
02-06/arm-b/CONTRACT.sha256,7b5c234ac090bc462e2dd7916ea7d0d1497c588100b818950c9b1d64a9486093,65
02-06/arm-b/trial-001/CHECK.md,f87f336ed5fc2c59e9f4a38b79e25258b5e5a729e4d2cf95696a6ea3f839ef16,198
02-06/arm-b/trial-001/error-by-hour.csv,37374748d1e56af80e1c4ffe34f2ce9fa1641d4524fd4cd8d384e516cc621cd8,629
02-06/arm-b/trial-001/predictions.csv,0004513ae666f36bcf4987e2b36944f1c4a8d79bf949ef09b788d0b95e6af93c,82005
02-06/arm-b/trial-001/PROPOSAL.md,abdbd17a77e1747247dd576488d058352a73b02c972e4c8f061f79426119b6d1,179
02-06/arm-b/trial-001/RESULT.md,8a41b22ecffafe833fa485169189232cb33e250a8e0551b84d197fec63698162,337
02-06/arm-b/trial-002/CHECK.md,a101e649e9626aa9686970246b3c28c8619963a4b7bf34a507202944d0024331,198
02-06/arm-b/trial-002/error-by-hour.csv,f40334eb9112cdfe36ef600563343d9305db9c7faf7d336e6088a77885a1fae1,638
02-06/arm-b/trial-002/predictions.csv,570ee4df3213290079bd43149fc2b5e9e081b4984302eab9b688580f03258c7b,126165
02-06/arm-b/trial-002/PROPOSAL.md,655a382a0e9045cc20ed90baf6f895adf2a8ce478e7a8cf778245b284df32403,300
02-06/arm-b/trial-002/RESULT.md,cee0e4dc814196dcecf5db9142403c5e42ce51689d0e2549959038a97866fce9,337
02-06/arm-b/trials.csv,e0edfc698ea837068c0ce3c6c2070c743e214417b1996b43a2cc202238780a23,421
02-06/COMPARISON-PLAN.md,346ef10dfa0f4150b460728f16acb3624be92408a541bdc5f83780b4968fa5e4,5547
02-06/COMPARISON.md,ab8a66dd798171b19a33f3e11efdd3921793fe9af8ef8bbba05ac6a8f77260c2,646
02-06/DECISION-B.md,097270cf5949ebb0abb794a00c6a23de903dab3399a56c17acdd6639141df94f,436
05-02/bike/CONTRACT.md,99ee29913196a8f07c63a3802b64ec18729bd5bf3d26538b54c3b3a527cc3345,585
05-02/bike/CONTRACT.sha256,7b5c234ac090bc462e2dd7916ea7d0d1497c588100b818950c9b1d64a9486093,65
05-02/bike/trial-001/CHECK.md,f87f336ed5fc2c59e9f4a38b79e25258b5e5a729e4d2cf95696a6ea3f839ef16,198
05-02/bike/trial-001/error-by-hour.csv,37374748d1e56af80e1c4ffe34f2ce9fa1641d4524fd4cd8d384e516cc621cd8,629
05-02/bike/trial-001/predictions.csv,0004513ae666f36bcf4987e2b36944f1c4a8d79bf949ef09b788d0b95e6af93c,82005
05-02/bike/trial-001/PROPOSAL.md,abdbd17a77e1747247dd576488d058352a73b02c972e4c8f061f79426119b6d1,179
05-02/bike/trial-001/RESULT.md,8a41b22ecffafe833fa485169189232cb33e250a8e0551b84d197fec63698162,337
05-02/bike/trials.csv,32522a9a666856ba9b2eda29fa1a2616240ac3ff158752ca4cd8aeda512c3dcf,188
05-02/BIKE-DATA-CARD.md,47ecf2b007063bdb970ca6a65b6526059422f61b1b6e15fd2f2ab19bad6003c2,2409
05-02/COMPARISON.md,43bb16a811af5f2cdf75d780ad8e2643fae0ec1a805f989b22d5cff0274c97ca,597
05-02/ROUTE-CHECKS.csv,8827f1f5867616ba328a00d4e33129d379cdc3b953c196e248321c30eabc2dc6,192
05-02/ROUTING.md,f2bc1793b0ac9a09242651f4ac8f47bcdd1309d62065ab80ebee6ed12425b6f3,515
05-02/wine/CONTRACT.md,3313a68d4a0fbfdcab13958e42eaf1a427aac668b171fffa8b39227f50f79445,620
05-02/wine/CONTRACT.sha256,8fc5d949500dee7808486cde052e40249680e7736be8459c13a57e6024dc49c4,65
05-02/wine/trial-001/CHECK.md,0e2c798ae0994dca6e1092547c2d54056d19145d90734564587bd50a9007aa04,196
05-02/wine/trial-001/predictions.csv,4010cb4ad7f4b75da32f282e6446092790f849f7933f0541e9e569f0b39a4d7d,3005
05-02/wine/trial-001/PROPOSAL.md,8a4bb5b1b88525c4f0c8e236fd3cb463d618f7f90dcef9d01fc228564953fe70,174
05-02/wine/trial-001/RESULT.md,a575302e4a335e1c427f5f1ecd18166cc5dcd8671a8282a9774c6fd1fe155c11,407
05-02/wine/trials.csv,e48ffd546bd00691b09de08e6e14c278d14f4b22e7e7922904cc9d9cca20452a,168
05-02/WINE-DATA-CARD.md,e13456b76bb45defdd5a94835ac17d651b18d23d5d5341417bedddb9c40b1177,1719
05-02/WINE-GROUP-PARTITIONS.csv,77a6ba31979553a4f9eb275d5dddc99c91916a7ac5db3b85d5f91360de672e7f,123330
05-03/CONFLICT-AND-RECOVERY.md,767788a4bc85930e92c49e607fdad4ce254ebbb3be13615c97c679e41117e88b,503
05-03/CONTEXT-CHECKS.csv,5ad75976735681eaa299dddb5c2fc008100037387b2b5a39676e0403faa4c198,87
05-03/CONTEXT.md,2889ac48bdc8e853793521e3e6b2b4f5f29d4830f39b93e14161cd66ce0a2425,680
05-03/MISSING-AVAILABILITY.md,771985269e3aa6152dbc77fc14fdcd1648db9853b41f02359287323758e6773a,641
05-03/STALE-NOTE.md,8dcbfb98d879b20edabce518ae507f1199a834d389bf4e7d8558c0532445a257,110
05-04/CHECK-PACKETS.csv,7bcf775f11218e970c481da2465daeb4db340fb65d6bc98768a3f103ed29f220,416
05-04/COORDINATOR.md,01ee5803e7feb9cb27493b1942b0bb3c38a102509beb3ae46dd4bd90cacb9f3c,572
05-04/INTERPRETATION.md,07e7e0af228db4932e5996dbea752947c487d24d8ea3509d3151c33dbd740541,659
05-04/run/CONTRACT.md,67ea41124e831d8423370795bf909e48790b187fce243de0c43593e5c5f87fa1,585
05-04/run/CONTRACT.sha256,a27b817a5662bbc912822e121754476f55ee822746d5983cc00ac3a3fbbd688a,65
05-04/run/trial-001/CHECK.md,f87f336ed5fc2c59e9f4a38b79e25258b5e5a729e4d2cf95696a6ea3f839ef16,198
05-04/run/trial-001/error-by-hour.csv,37374748d1e56af80e1c4ffe34f2ce9fa1641d4524fd4cd8d384e516cc621cd8,629
05-04/run/trial-001/predictions.csv,0004513ae666f36bcf4987e2b36944f1c4a8d79bf949ef09b788d0b95e6af93c,82005
05-04/run/trial-001/PROPOSAL.md,abdbd17a77e1747247dd576488d058352a73b02c972e4c8f061f79426119b6d1,179
05-04/run/trial-001/RESULT.md,8a41b22ecffafe833fa485169189232cb33e250a8e0551b84d197fec63698162,337
05-04/run/trials.csv,7e38e22a52286b29795ff496ba6e455ba38472c7a7eb810e7a6edcea5937e46f,188
05-04/TRANSITIONS.csv,ee6b92dc9297595367e4bee1114122444e155c3dcfc65c72d7b4a6ca90629384,429
05-05/ABLATION-PLAN.md,f3543af9ff4f69279b9b9662233a69b9f4e6197b6748535aa35f5d60c4a12ce3,486
05-05/INTERPRETATION.md,fd9df8bd56f1c655072ce6f7278cbd2c900438524508720081b63029054a844a,653
