file,sha256
03-03/JOIN-REPORT.md,fb4f4ddca1b41e8e7a52f4e92701eb0ab904825d35f0138117243f8e18bdcb18
03-03/PLAN.md,bdc5b6306b603cbb4126b6b19fb77b9fb01bf4408f9e638aae93412eb0243103
03-03/matching/CHECKS.csv,2008a869af0ff6466aa9e60e9c789cfc5c91ee7bb3f631a670e8ed2a9bfc136b
03-03/matching/INPUT.md,0215dc6980c1d6a2a5ae31cd406712cd5bf413ab6039fcab4134dd0cbd1f86ef
03-03/matching/VERDICT.md,194cc11854a1b16797a26d1b9f49332c1c4681d014a589b300b7c05a59b88d29
03-03/missing/CHECKS.csv,5a4af70732aa7eb00efb512c731af23af393acd1dffc623704f56d87808d34a3
03-03/missing/DELAY-TRACE.md,3e8af6f1150095ea1d1338bc21cf9cbba9dd80639b9101a8012302b16eca0c7d
03-03/missing/INPUT.md,1ce3a57393d995ab1906086a82ae0aa8ed515126722befd1cbed444c289f5f87
03-03/missing/LATE-RESOURCE.csv,213a1a405965d732e5f49a3fcddf58472fefb7b9c027344a673deb6fe80234ba
03-03/missing/VERDICT.md,f805ff1ef9589d7bc2870dab46c4697facb210f09a53a4fe1a4ea80a5bdc5bdc
03-03/wrong-candidate/CHECKS.csv,c4292327b80d7cf14a8c20bdacd2f32e87d8eb8e6e7f20cfa80cbbe92ceb6c7a
03-03/wrong-candidate/INPUT.md,2ae64c7a11c44b58b000abe3c4370f1830f1291cc3f25b30ae5597f3d1e408c6
03-03/wrong-candidate/VERDICT.md,557743388d824cf29f0229797b0fefe9afb556faa14886036f7369b7c80363c0
03-03/wrong-contract/CHECKS.csv,442070139b859f730d790e5fd22872501769adfc2fbe068a24fbc2b5489841d2
03-03/wrong-contract/INPUT.md,0e50a4d55f6a44aa88e14def5302ff8717c97d0337cc18b03cead96e8a2d57ba
03-03/wrong-contract/VERDICT.md,5f134efd8fe02db7ac6814eb0300e2aaa76e4285fa5d0c6a415db2bfff148209
04-03/RULE-TESTS.md,5a3b53b158b2fef81cce3a90b346faa68bce585069f743514fa1f705a4ccc152
04-03/RULES.md,76f37fcca04be01408ab0cf08f662d1317ea006dbdebd58421acabb7e9964fa3
04-03/UNITS-FREEZE.md,5d8d864b89488eada7c9e12eae5d7792768866cd7e43e0ee70557f63cad56c6b
04-03/feature-fail/DOMAIN-CHECK.md,6ed5d94e752dfb8eb59bc5dbdce983998821a6eb6a09aafb700132a303bbf6ca
04-03/feature-fail/DOMAIN.md,a5d105bab51091163dbb3c22a1fbe63e13504cf3af7a4aeb2930cbef93656d43
04-03/feature-fail/EXECUTION.md,3fdd48ff338aa00aa911d494b0a6c21ea9615891d8efb7b96f4e1f1f2466ce35
04-03/feature-pass/DOMAIN-CHECK.md,d0abfce43d072eb7fa27d454a533c5d3371cd31a18d9c1655db3d49f0e7d3ed3
04-03/feature-pass/DOMAIN.md,269a8f8f79f8dbd82c7c05cb497b87294bafa15438d34545f1af59d97811eaad
04-03/feature-pass/EXECUTION.md,fc5c02b3314b75d1b344f9e95143740c6df4b4c8304de47b835a0076a9c7c5ae
04-03/selection-fail/DOMAIN-CHECK.md,c591b530cedc3e6b1c4ee6f6fe42003c38238de3c09ba79137483d4b0de9fcdb
04-03/selection-fail/DOMAIN.md,9065314b8edf1e44a87a0f397582cced7c130d64e53fdaa12deddca1e3e4c5b7
04-03/selection-fail/EXECUTION.md,3fdd48ff338aa00aa911d494b0a6c21ea9615891d8efb7b96f4e1f1f2466ce35
