path,sha256
BUILDER-COMPARISON-PROPOSAL.md,bbac899a75e23db0fab562e5c524e50eed64aa1fa306a60d1203051c532bfb7f
BUILDER-IDENTITY.md,79dce4cbdc5b1c19e56273b98d9cdb5230bf1aebc2cf2649dc68ddecd9b5b562
BUILDER.md,5a1e076b9c58cfed745ee2e29823eb6a090cfa664d974893188996625506a649
CHILD-FREEZE.csv,0b0cd099060083c44b74865974da40bcdd50698266b4f6b73f7b26e9413a3f9d
CHILD-PROVENANCE.md,e187052ddec6eca414df05538e88a2c600fd4de84a0cd0f449291db1a3baf920
COMPARISON.md,2fd44f878db61e2b8fd4665c4685bc4b10d175fcd720529f611a22d69d03900a
COST.md,422b9ae0309d40a542360f56eb4da36b53c717508b2f2680a75a394a98928ae4
CURRENT-BUILDER-REFERENCE.md,6bc168e1e30ad1f7be9d82ede74812cdeababc3a06d492a46005b638d1d9ba10
FROZEN.csv,cc2ef61241225fac66c933da620deb1f19ef084cc27a5c3fa52601fe9fd61efd
HARNESS-BRIEF.md,fe40bc32d14097b386a542fbe49451dcc482bb1cd977ed94323056afb03ae473
HISTORICAL-RESULT.md,d57dd9db2712260dc364667db87f784ad874391d0d934a39515f5133b56f7b5c
INTERPRETATION.md,b73f28fffda4d603ce439fd95e46a1520644c6557abab7d5b741efee83d14642
LAB-NOTE.md,d161455f44a7c566cf20ca57a753160bdb62f36b4d98429e810d17ebfc0e56ee
PROGRESS.md,34c72b4fa5997c81c7cc9759ca245411b3f1efde9643b7bf4c7a9307e802f2c8
PROTOCOL.md,c18e19bb7e731584df4195163f677a9258f7d6f09cbee2198f16aed6714b66bd
REPAIR-DECISION.md,5152badaba03a0680e94add90acddc3719fb7117f095b8f483915332928c0d94
SOURCE-MAP.md,e843d37b06f94a69f49ba6c096696d72dae9a8ee8453ef008831e1d63451a72a
SOURCES.csv,5cec74cf1d060d3e00afc5ffa92c501ed21ef603a1f77db8b803d6cf18487e1b
checker.source.py,7fefc839f2b9ed85b0dc56a9076c63ed8759f999e3721e2a16c1e03e52d2ff61
child/CHANGE.md,61493e6880a17e6d81ecc592d11fcb78ddb509d41c8d37fd1e318d8936235554
child/COMMANDS.csv,de577736137c86436f207c661630dde34458a9635df9c5696ce4c67010f484b6
child/REPORT-CHECK.md,a4c9480edf7a59119ebc6db845e0705a594f8a3b781f0753b871dc45e0e41f74
child/STARTED.md,dc05b6f0ad67ad17fe7af006d27348739f4516c079af2e2e305fa68ca39af8ca
child/commands/check-predictions.md,feb1a9de55be3ccec945e23dcdca68050432938173d1f41e59911f578b58ade9
child/commands/fit.md,401de5bc6e6a340d008201692db14da23c5ced68a93770ed15c944059319fbb6
child/experiment/CONTRACT.md,e529552fa679e502889af8c500becddb8db3f5eb69e31f7598ee28f988322bed
child/experiment/CONTRACT.sha256,e3d62356ba6f98f59bfec398cf604eb2460ce60dc76cf81c59eee7378a2d0a71
child/experiment/CONTROLLER-CONTRACT.md,b74555ceaff8ea1665d97635cc36ccf42585191938b2ab91f9d72c932c54a996
child/experiment/requests.csv,86ba834f1fe27939d3cbe96d002948a7563337790cdb82d751e8621f939e527b
child/experiment/trial-001/CHECK.md,a222b7087b6955ac6c75201836506cb74a0c2a06cccc20a7daaec5a8bb35db0f
child/experiment/trial-001/PROPOSAL.md,18b826fb61d972f673ec05d1d6ad5ef38596ddf8cfa54a57fd2c70d1f0b99e17
child/experiment/trial-001/RESULT.md,b0a22e3c5ec2186309c21803b0a7dd159839efe7a34c7b6664f7949aa41e0c4f
child/experiment/trial-001/predictions.csv,b2f22f90b4857deac8c057a339531673c09f9c98905d16b0993f1a386ab6ca8c
