node,parent,status,loss,seconds,score,metric,fit_seconds,predict_seconds,policy_seconds,proposal_seconds,candidate_sha256
node-001,root,ok,0.8045466858255379,1.7171908000018448,0.8532151100924625,MAE,0.003338500013342127,0.000766699988162145,4.0000013541430235e-06,0.010156700009247288,759fdbb2c617374b8e427d688c0641e4bf8becda9e43ddca0a674379a47f9983
node-002,node-001,ok,0.6483019062824712,1.7539916999812704,0.6875188128758236,MAE,0.005192799988435581,0.0014301000046543777,2.81000102404505e-05,0.016272899985779077,2b6378de3425f89e02e0eeddfaaa06b4404a1a0d600561163bdded7cc21599c2
node-003,node-002,ok,0.648277682466148,1.7140900999947917,0.6874931237188422,MAE,0.005128899996634573,0.0012561000185087323,1.550000160932541e-05,0.015599599981214851,d5a3a74185ea15928cf52cbbce78aac6cca8b260d9da6d561dc8e75db0dd0f2d
node-004,node-003,ok,0.2629703048159547,1.7353133999858983,0.27887783459622234,MAE,0.005307400017045438,0.001194899989059195,2.1499989088624716e-05,0.018963899987284094,6942155af63a56347a08cdac2c36209acefd269c95c42b6ecb79e0c4cafbbb4d
node-005,root,ok,0.37759597594168887,1.8521498999907635,0.40043741135168887,MAE,0.08418360000359826,0.009803399996599182,2.9600021662190557e-05,0.013096800015773624,c141ee37cbec6840f45bf218d1c84c0871c3b01e0635e737fbda0becaab11156
node-006,root,ok,0.4844295705764576,2.016425599984359,0.5137335553962665,MAE,0.2050366000039503,0.009410900005605072,3.8700003642588854e-05,0.013753200008068234,d66d66de80038ef0887a905d84fb357ae66dcabc6f8ddea49fef5eba34cbe952
node-007,node-005,ok,0.3184155086249283,2.1104399999894667,0.3376770149364303,MAE,0.25123249998432584,0.011220599990338087,4.199999966658652e-05,0.018538400006946176,a135d942365a4ad09619ab7b28946ff91a07d8c18ff2861e6ac243ff1681ffe3
node-008,node-007,ok,0.32919513911925197,2.3867142999952193,0.3491087239733436,MAE,0.5012676999904215,0.017997600021772087,7.139999070204794e-05,0.018372999998973683,c9a12fa0b1f61d0fd4711fa2d61c61e3c32346f85eed9b9e93c53d79e785b743
node-009,node-008,ok,0.31485485709450267,2.352554200013401,0.333900973420063,MAE,0.5466572000004817,0.016562000004341826,2.1599989850074053e-05,0.01392859997577034,7a6e8e6cf4dd71db32f6104708ef8e1dcd325d2ec37ea58eb36630725a52546b
node-010,node-006,ok,0.3310490392724268,2.471291099995142,0.35107476976180946,MAE,0.7444190999958664,0.009725100011564791,5.020000389777124e-05,0.015864499990129843,5222c70c49530b43f8e6e18cee2e6178cb0d28419e7f559e65c40a7a28c4f9f5
node-011,node-010,ok,0.3365487347872661,2.1016710000112653,0.3569071513958893,MAE,0.36300879999180324,0.007912100001703948,4.4199987314641476e-05,0.01698789998772554,25b6c02536b08aac1d891d8e88d15193cd94f6525c7091630cf5132736fc6b32
node-012,node-011,ok,0.3190693876351558,2.19089639998856,0.33837044822194057,MAE,0.4069821999873966,0.008283800008939579,9.620000491850078e-05,0.014717999991262332,3fca5ad4606a7d4b8ca9506d76400e645b32cfaf5c458c79460fc3326d66af06
