node,parent,status,loss,seconds,score,metric,fit_seconds,predict_seconds,policy_seconds,proposal_seconds,candidate_sha256
node-001,root,ok,0.8045466858255379,1.773119699995732,0.8532151100924625,MAE,0.0035134000063408166,0.0008313000143971294,4.7000066842883825e-06,0.009435899992240593,759fdbb2c617374b8e427d688c0641e4bf8becda9e43ddca0a674379a47f9983
node-002,root,ok,0.37759597594168887,1.9812548000190873,0.40043741135168887,MAE,0.07828719998360611,0.008251899998867884,1.1900003300979733e-05,0.012138499994762242,c141ee37cbec6840f45bf218d1c84c0871c3b01e0635e737fbda0becaab11156
node-003,root,ok,0.4844295705764576,1.986309900006745,0.5137335553962665,MAE,0.19608189997961745,0.010345100017730147,6.400019628927112e-06,0.011971700005233288,d66d66de80038ef0887a905d84fb357ae66dcabc6f8ddea49fef5eba34cbe952
node-004,node-001,ok,0.6483019062824712,1.751468800008297,0.6875188128758236,MAE,0.004907800001092255,0.001142599998274818,3.0800001695752144e-05,0.013958100025774911,2b6378de3425f89e02e0eeddfaaa06b4404a1a0d600561163bdded7cc21599c2
node-005,node-002,ok,0.3184155086249283,1.9656599000154529,0.3376770149364303,MAE,0.23126450000563636,0.009851299982983619,2.8000009479001164e-05,0.017654299997957423,a135d942365a4ad09619ab7b28946ff91a07d8c18ff2861e6ac243ff1681ffe3
node-006,node-003,ok,0.3310490392724268,2.5079241000057664,0.35107476976180946,MAE,0.7496477999957278,0.010170699999434873,2.069998299703002e-05,0.015248900017468259,5222c70c49530b43f8e6e18cee2e6178cb0d28419e7f559e65c40a7a28c4f9f5
node-007,node-004,ok,0.648277682466148,1.7302261000149883,0.6874931237188422,MAE,0.004816899978322908,0.0011658000003080815,2.540001878514886e-05,0.01840429997537285,d5a3a74185ea15928cf52cbbce78aac6cca8b260d9da6d561dc8e75db0dd0f2d
node-008,node-005,ok,0.32919513911925197,2.232552100002067,0.3491087239733436,MAE,0.46884190000128,0.017876400001114234,2.0299979951232672e-05,0.014353600010508671,c9a12fa0b1f61d0fd4711fa2d61c61e3c32346f85eed9b9e93c53d79e785b743
node-009,node-006,ok,0.3365487347872661,2.1272630999737885,0.3569071513958893,MAE,0.3674170000012964,0.008095700002741069,2.509998739697039e-05,0.01573449998977594,25b6c02536b08aac1d891d8e88d15193cd94f6525c7091630cf5132736fc6b32
node-010,node-007,ok,0.2629703048159547,1.7545800000079907,0.27887783459622234,MAE,0.005579899996519089,0.0012424000015016645,3.120000474154949e-05,0.015307299996493384,6942155af63a56347a08cdac2c36209acefd269c95c42b6ecb79e0c4cafbbb4d
node-011,node-008,ok,0.31485485709450267,2.343200599978445,0.333900973420063,MAE,0.5446731000265572,0.016535000002477318,3.929997910745442e-05,0.0325623000098858,7a6e8e6cf4dd71db32f6104708ef8e1dcd325d2ec37ea58eb36630725a52546b
node-012,node-009,ok,0.3190693876351558,2.1494278000027407,0.33837044822194057,MAE,0.41369619997567497,0.008267199998954311,2.649999805726111e-05,0.015896700002485886,3fca5ad4606a7d4b8ca9506d76400e645b32cfaf5c458c79460fc3326d66af06
