row_id,actual,predicted
360,65.29739656815988,66.68905552842195
361,117.76565591295216,113.18134549902388
362,98.08081380278036,100.10395640328419
363,80.65598866358025,80.7473821719104
364,75.01113411319811,74.53305567678024
365,64.29878773823911,64.64100947529543
366,99.87962205507546,100.26513654630025
367,150.62047495270082,148.2814290845235
368,99.670778441238,102.1316223739725
369,94.33340358091112,94.54173380353981
370,101.62308323709804,103.63313435327431
371,88.54377353394412,91.03876210535238
372,46.04110003350815,48.109714405866285
373,114.61223673935376,114.37684447536634
374,112.16117487298143,111.33877600951803
375,19.41522611516983,18.58690562903014
376,77.64623592419785,80.84957737923929
377,90.7095232254556,92.49314734122098
378,115.3558650144472,115.91470759253903
379,89.67532761809768,95.1038010870196
380,89.98359847498295,90.97495264089697
381,102.98414462955049,101.60563468202841
382,82.34131871933582,79.41997135499753
383,28.741609505749437,35.4431216935206
384,106.7845450435621,107.28566015803052
385,117.75486435749347,117.8749896521745
386,97.8069503404088,95.8937097274134
387,114.3913492991568,114.55839341749197
388,73.55340661257146,81.43810768694085
389,59.429882843107336,60.22723279383274
390,160.0042761035007,158.70092484191682
391,105.3993371644182,108.68716047536655
392,96.53322596566778,90.7797324644362
393,125.25684238647877,129.75361592574578
394,123.07792510461904,123.35440423853578
395,66.08724430865647,69.42584523347251
396,36.31646694411817,35.41711897246322
397,102.63112915958818,104.77038782857105
398,88.2546394986199,89.64290422786426
399,116.22876120880332,117.4779396613209
400,66.77651405225586,69.46344591264759
401,90.64919531062576,90.76071373515124
402,90.21330134866514,89.36240054146229
403,74.77260814918466,73.14953268792077
404,38.3025906663817,42.37153798707414
405,92.529426680399,93.71719609910659
406,59.03003807190265,60.58091818811492
407,117.42656087294166,115.36483404615396
408,112.15737212870572,111.7385317796106
409,125.65999865467607,126.17024249354213
410,107.75576801214991,109.26176928765702
411,60.22843282419156,64.42855283023601
412,78.84336936382188,83.08517055795771
413,109.03113116406344,104.5268777886363
414,83.70971475746613,81.99579113932607
415,60.48129750937856,64.21771070771126
416,95.62905483012358,93.16307047648121
417,100.58905132765074,100.9689882940617
418,56.94307228317142,61.467798563169644
419,131.57828232113445,133.65233112883197
420,72.30990982940482,76.83803023115543
421,47.81052481723476,50.895496833228684
422,46.43640907418357,45.374379139447846
423,121.1452272965853,121.8041454385804
424,134.76381021235372,136.27389889524073
425,97.32252123145338,98.39971606936551
426,2.55132406870564,3.9371191507236745
427,182.2924362248211,176.40419045152004
428,104.01024748092183,103.77804447316745
429,129.3211884110929,129.88861695035018
430,110.1430329726746,113.60168348727767
431,74.30062571796115,70.31079081107802
432,74.04800569415396,73.37138339950143
433,53.05536481871816,53.11688277658355
434,120.38229593581708,116.56610692297139
435,71.54985695306405,69.16624275613646
436,57.05560728670108,58.18355236889989
437,84.97237816435491,83.21673842665439
438,91.91751046212646,98.28436285383722
439,147.79770287407277,149.17178034612832
440,119.43068950949528,120.31739785745393
441,6.374065653464951,12.732268496276177
442,98.96995824649002,98.33391516758581
443,99.4081316029894,94.49713870804331
444,72.40053333928009,72.16736850925724
445,130.426008408952,127.97968903367236
446,81.04151602695144,83.12815319118364
447,148.00675062011933,145.35934634919883
448,115.82752906298958,113.36565183330248
449,42.95369347717882,42.25292221635307
450,79.58269519399228,82.32103235765484
451,98.4993635189518,95.4175119823591
452,105.080300373653,101.12827481942249
453,97.09963799101018,99.24532252397937
454,93.85866474877427,89.21994559296081
455,92.55973861250602,92.50222968848423
456,121.62364570608864,123.04898309061451
457,73.37435927412746,73.79644744235307
458,78.08583934585367,74.06074990841458
459,82.2901729049874,83.97083375493136
460,87.38678603550149,85.97325428438852
461,103.85102780071792,102.34898100581307
462,119.7231588391003,112.35353766857511
463,81.79582356800827,77.00726515013612
464,141.06996138988634,136.05044239113383
465,79.17790542612387,77.48059627042826
466,72.46714550049637,76.41137671770561
467,137.97396587479574,135.03350596645686
468,116.5269435997639,116.39218907320264
469,183.0646345490911,180.90673404980097
470,68.55418687689205,66.42656710709873
471,137.9069322710878,137.54473306619641
472,152.88079998658387,145.57452718530257
473,69.33118406463788,64.46540403988348
474,126.7739652494545,124.44393871434885
475,76.72920387377616,75.44740269085032
476,131.262559603669,132.33028548929082
477,54.66235553617203,56.46744824250316
478,107.12813335979982,108.0830120987397
479,67.74064407050291,67.59245687159839
