check,passed
ACQUISITION-MANIFEST.csv/unique_paths,True
ACQUISITION-MANIFEST.csv/ACQUISITION.csv,True
ACQUISITION-MANIFEST.csv/SELECTED-TASKS.csv,True
ACQUISITION-MANIFEST.csv/source/NESTED-DATA-PROTOCOL.md,True
ACQUISITION-MANIFEST.csv/source/NEXT-PROCEDURE-TASKS.md,True
ACQUISITION-MANIFEST.csv/source/prepare_nested_data.py,True
ACQUISITION-MANIFEST.csv/tasks/2074/OPENML-DESCRIPTOR.json,True
ACQUISITION-MANIFEST.csv/tasks/2074/original.arff,True
ACQUISITION-MANIFEST.csv/tasks/361241/OPENML-DESCRIPTOR.json,True
ACQUISITION-MANIFEST.csv/tasks/361241/original.arff,True
ACQUISITION-MANIFEST.csv/tasks/361251/OPENML-DESCRIPTOR.json,True
ACQUISITION-MANIFEST.csv/tasks/361251/original.arff,True
ACQUISITION-MANIFEST.csv/tasks/361260/OPENML-DESCRIPTOR.json,True
ACQUISITION-MANIFEST.csv/tasks/361260/original.arff,True
ACQUISITION-MANIFEST.csv/tasks/43/OPENML-DESCRIPTOR.json,True
ACQUISITION-MANIFEST.csv/tasks/43/original.arff,True
ACQUISITION-MANIFEST.csv/tasks/45/OPENML-DESCRIPTOR.json,True
ACQUISITION-MANIFEST.csv/tasks/45/original.arff,True
PREPARATION-MANIFEST.csv/unique_paths,True
PREPARATION-MANIFEST.csv/ACQUISITION-MANIFEST.csv,True
PREPARATION-MANIFEST.csv/ACQUISITION.csv,True
PREPARATION-MANIFEST.csv/PANEL.csv,True
PREPARATION-MANIFEST.csv/PREPARATION-STARTED.md,True
PREPARATION-MANIFEST.csv/SELECTED-TASKS.csv,True
PREPARATION-MANIFEST.csv/source/NESTED-DATA-PROTOCOL.md,True
PREPARATION-MANIFEST.csv/source/NEXT-PROCEDURE-TASKS.md,True
PREPARATION-MANIFEST.csv/source/prepare_nested_data.py,True
PREPARATION-MANIFEST.csv/tasks/2074/ENTITY-KEYS.csv,True
PREPARATION-MANIFEST.csv/tasks/2074/evaluator/final.csv,True
PREPARATION-MANIFEST.csv/tasks/2074/GROUPS.csv,True
PREPARATION-MANIFEST.csv/tasks/2074/IGNORED-COLUMNS.csv,True
PREPARATION-MANIFEST.csv/tasks/2074/OPENML-DESCRIPTOR.json,True
PREPARATION-MANIFEST.csv/tasks/2074/original.arff,True
PREPARATION-MANIFEST.csv/tasks/2074/public/selection.csv,True
PREPARATION-MANIFEST.csv/tasks/2074/public/train.csv,True
PREPARATION-MANIFEST.csv/tasks/2074/ROW-ROLES.csv,True
PREPARATION-MANIFEST.csv/tasks/2074/SCHEMA.csv,True
PREPARATION-MANIFEST.csv/tasks/361241/ENTITY-KEYS.csv,True
PREPARATION-MANIFEST.csv/tasks/361241/evaluator/final.csv,True
PREPARATION-MANIFEST.csv/tasks/361241/GROUPS.csv,True
PREPARATION-MANIFEST.csv/tasks/361241/IGNORED-COLUMNS.csv,True
PREPARATION-MANIFEST.csv/tasks/361241/OPENML-DESCRIPTOR.json,True
PREPARATION-MANIFEST.csv/tasks/361241/original.arff,True
PREPARATION-MANIFEST.csv/tasks/361241/public/selection.csv,True
PREPARATION-MANIFEST.csv/tasks/361241/public/train.csv,True
PREPARATION-MANIFEST.csv/tasks/361241/ROW-ROLES.csv,True
PREPARATION-MANIFEST.csv/tasks/361241/SCHEMA.csv,True
PREPARATION-MANIFEST.csv/tasks/361251/ENTITY-KEYS.csv,True
PREPARATION-MANIFEST.csv/tasks/361251/evaluator/final.csv,True
PREPARATION-MANIFEST.csv/tasks/361251/GROUPS.csv,True
PREPARATION-MANIFEST.csv/tasks/361251/IGNORED-COLUMNS.csv,True
PREPARATION-MANIFEST.csv/tasks/361251/OPENML-DESCRIPTOR.json,True
PREPARATION-MANIFEST.csv/tasks/361251/original.arff,True
PREPARATION-MANIFEST.csv/tasks/361251/public/selection.csv,True
PREPARATION-MANIFEST.csv/tasks/361251/public/train.csv,True
PREPARATION-MANIFEST.csv/tasks/361251/ROW-ROLES.csv,True
PREPARATION-MANIFEST.csv/tasks/361251/SCHEMA.csv,True
PREPARATION-MANIFEST.csv/tasks/361260/ENTITY-KEYS.csv,True
PREPARATION-MANIFEST.csv/tasks/361260/evaluator/final.csv,True
PREPARATION-MANIFEST.csv/tasks/361260/GROUPS.csv,True
PREPARATION-MANIFEST.csv/tasks/361260/IGNORED-COLUMNS.csv,True
PREPARATION-MANIFEST.csv/tasks/361260/OPENML-DESCRIPTOR.json,True
PREPARATION-MANIFEST.csv/tasks/361260/original.arff,True
PREPARATION-MANIFEST.csv/tasks/361260/public/selection.csv,True
PREPARATION-MANIFEST.csv/tasks/361260/public/train.csv,True
PREPARATION-MANIFEST.csv/tasks/361260/ROW-ROLES.csv,True
PREPARATION-MANIFEST.csv/tasks/361260/SCHEMA.csv,True
PREPARATION-MANIFEST.csv/tasks/43/ENTITY-KEYS.csv,True
PREPARATION-MANIFEST.csv/tasks/43/evaluator/final.csv,True
PREPARATION-MANIFEST.csv/tasks/43/GROUPS.csv,True
PREPARATION-MANIFEST.csv/tasks/43/IGNORED-COLUMNS.csv,True
PREPARATION-MANIFEST.csv/tasks/43/OPENML-DESCRIPTOR.json,True
PREPARATION-MANIFEST.csv/tasks/43/original.arff,True
PREPARATION-MANIFEST.csv/tasks/43/public/selection.csv,True
PREPARATION-MANIFEST.csv/tasks/43/public/train.csv,True
PREPARATION-MANIFEST.csv/tasks/43/ROW-ROLES.csv,True
PREPARATION-MANIFEST.csv/tasks/43/SCHEMA.csv,True
PREPARATION-MANIFEST.csv/tasks/45/ENTITY-KEYS.csv,True
PREPARATION-MANIFEST.csv/tasks/45/evaluator/final.csv,True
PREPARATION-MANIFEST.csv/tasks/45/GROUPS.csv,True
PREPARATION-MANIFEST.csv/tasks/45/IGNORED-COLUMNS.csv,True
PREPARATION-MANIFEST.csv/tasks/45/OPENML-DESCRIPTOR.json,True
PREPARATION-MANIFEST.csv/tasks/45/original.arff,True
PREPARATION-MANIFEST.csv/tasks/45/public/selection.csv,True
PREPARATION-MANIFEST.csv/tasks/45/public/train.csv,True
PREPARATION-MANIFEST.csv/tasks/45/ROW-ROLES.csv,True
PREPARATION-MANIFEST.csv/tasks/45/SCHEMA.csv,True
six_selected_tasks,True
six_acquisitions,True
43/raw_identity,True
43/exclusion_reasons,True
43/target_retained,True
43/source_shape,True
43/schema,True
43/task_kind,True
43/recorded_identifiers,True
43/distinct_component/963bf78962e82db5dcc25407e432337bb9f09e775aa56941b4ff18fb506ee202,True
43/distinct_component/433f5343d6f287ca06b64ea321d28a6b21dcbcf2fbb2b1fad4230678b713d8e0,True
43/distinct_component/87ba5e89d99bfcd4d2da881289d6ddf9d4855d465614232111cad97e47aa149a,True
43/distinct_component/a22a05e74981e7d4959f9fa064f13d6fef631b49c33322b0bed2e2aa10fa295b,True
43/distinct_component/046d99dd43b8816f86fb2c5b55093d17cf5c7e303a4bbc4ebaa82b1ceb5efae5,True
43/distinct_component/f17db83d4bca937b78ff31a1757e1f2ef3289160057e4ad34d642030a9120951,True
43/distinct_component/8be4911e30c6f37e583323892257a79927db244ba81ef1cd5f32d52812a26b22,True
43/distinct_component/e98dcfedeb0b98eb1fcc0ea599d6699773dbd5d5b575930a32809c2fdb2c297e,True
43/distinct_component/5d10d302e9fec589ff2d1f227d37ca2f029dc4f9219d70b14d94dc18ae3ea95f,True
43/distinct_component/b2148289405bcb7c94a9136e48a6074fb48d01dd2cc6a5c66701ad688678ff0f,True
43/distinct_component/506aedc3268c288b77cdd5d62ff6dc14507040a00292fba33d585e439dc14394,True
43/distinct_component/75f1beab5971e2bd35a70956858ff3d514406b4da5c283e3bcd4b810f04fabe7,True
43/distinct_component/d9b832001ab6515f0b6c0e371223606d16a3c0e9833ba4a1e91db4b836ae08cc,True
43/distinct_component/51681ea743eeefd3ab2d11984c533a2d8f65665a81295797ede0beeaea4919ee,True
43/distinct_component/a747363a9346e11d65d951f4f06f1abb1b927bb1515234abd044436eee4919ed,True
43/distinct_component/a51cb23401e4da847503fedb6fa8bcfd7c7f7ed5e03222e30b07502071f5c7b6,True
43/distinct_component/1f2f2b2f97159c4711f2a9928885873326ea8d338e48aaf4184655ea66b4bf80,True
43/distinct_component/7c22a2ab901dc2bf9cb39a0542d14472d7924c8718e2e58b202641f246fbbb78,True
43/distinct_component/ec9a17e48a4d29fc734c92a5d2ed4e576e15280cf803da116298341f85546d04,True
43/distinct_component/f43e0966c669b7857c3e8d403896ea8be178be8f497e20956bf7feb5a74e0fb2,True
43/distinct_component/167847b676f504e3b60a4d8aa513fc4f860346ab9dfe0236617d8f1698829449,True
43/distinct_component/da336ca0fc939a6e2673c2d31c69176e7be7b2b356ca2273dd718ab733b51c22,True
43/distinct_component/154e23f0c5741176f671048ab1c2901c9b21f745adbafa4a0b5cbdc48c5cef27,True
