group,size,salted,bucket,split,included
0007980e1a8db1b607b683aa510f8230b906a8bd220840e9323bcfb0d9282ce1,1,3cacc8c4027d16e5af42d2061fddecb22f1c8adfdb673442cb4295ffe71cbf83,9,final,True
0045d613f776205184f743810dd8fe6bbc68585282ddb60398a1e98b7909a512,1,63cdedc9e9f636c1613334696756f82ffa6d16bf511d943de4b7945f0bfe598a,4,train,True
004a3d63d3adcd042ecb634a4ba1e6e22d4f162d5eef900b1d6fb08f2e2a9d2e,1,52077088ea0710d97c5adae565a56b31bb058731bad81f9e57c2a38eebb871f2,6,selection,True
009f7b448d84af61a6d1054f1ad8755fd4898ca21fc13f4ef69090fe7881ff9d,1,c58ada41489224eacbfa231bd85e1d390d3f8bfdda56655af0527e3c14197d8e,0,train,True
00b161a640048ab0c8a761f826d9574f09e66b9f20aab62ba06c0834a07fdae3,1,3ebcab2e2f2c18c699c579d9059e30670b10b328e380bc2546b2111e24a5f12b,3,train,True
00bab5efbe4ff0b07352f70bfb9145a010971a9e9c40752fe29c039c72a01cc1,1,5a9bba97c97bc68714d1c260cd8aab940fb67beb81501c85369d40612128c4e4,4,train,True
00c11520ecfdf8d70f2ea4473aa584a48341153781445cbefc01340d0ebabc62,1,1c8255a46170b98503317ab34958cf90a6609478860094686b5096646eb4396c,2,train,True
0109af9377f02ca65426ef0d3c1ffb2d6073789c30841290f84dda9a14cc25ba,1,09aa931bd6ed0e16de0ad77d1f94d805bea7007b1718263545bce2524dd798a1,5,train,True
0111f7809bda1a71a0e84f7b12fa266dd6be6e94038d6fa567292643500fead1,1,8d17c56ebe01aea4301b420b04fb4d7e8c98ac9bce36148047e90b9a72a9cb75,9,final,True
013b8ee6284df3ebb6cdab7abac81e66fb0491e4613e7d9299ca9b60b91ddbd9,1,230b9479a1970ede9af0be34c5e9ca8ca2f63e11aeb5fa91f77f3c5d5bac1c48,8,final,True
015c1c29fd09f99d2fec710126829ed6fc9abe2c191657f09cc2296aeb85a6a0,1,b8bfa104f45639a2ccd2d758ed003bb455f0b4fb236227f48fda34e8861b8b90,8,final,True
016e68174932159f592a76c0abca9da7aa3f0afa1f0c99349e8f56a8712097c5,1,eaafb82ce83efd95bc464f82ecaf8de485415d2a65f0dabab78600f4f736fb79,7,selection,True
019b5648b574806027df8e1650d98b9c7ad03e9899fa50d2847b0c27c60d9eb1,1,873e88c6f103688da66e9655e376f05a58864b7123d6acb5ed853cc18299ba89,7,selection,True
019b8d421d4cb0393fb3a518f1ae12ff73704ad42468be40ef2655e9dfc5e718,1,319d79c2b579c0038ce981e76a0fbeb1ca45e912ecfe0bbd4db698fad90b6c16,0,train,True
019ee52bd6bfc21949c44a74064eec192966a652b8f49cb29e07c9525ca18b84,1,ccfb8b477a0f3341159e7a839a1aef4a93deadb616ccf47d48a008e080acea73,5,train,True
01a2f4285e55148ae6209fe5f351a8b7293562f3da1363af890a48336e47f438,1,4d2dc5f8ebbd3eb6467cfb7e8b4e25a2d807b9540ab4e3c26a36806f7f81874f,9,final,True
01ccb1452ac02cb69f5db3af01cbea0971a27d7d13aaa9d584bb1c12fafd58a8,1,63c17cafa55b3a98f3c2f4f820b9ecdbaafefc8b8ab0098c51d2b0c2f45228ef,7,selection,True
01cd791503c170298ee460a4232bed270e448d1988e082e16717606f94bbf737,1,ffe1d0b6880c095ac779c84dac4980ac3c0c4be9d883197826dae9114d50246f,1,train,True
01cd977774a8ac7fd9bc82b84b6675273506c360d1b9d39620b9669b7ed36825,1,b4669dfcb2d83147d082f4c3d490e21e5d0541ae37d9b9723ad532500b25662b,1,train,True
01fe1f4657e14a204b91af53087351a6566db154910611b7dc93b3a3455dc6b6,1,9e57daf1d92283057ddfb72e49fc383fa4038b08e1d37cbcc7180660de4781b6,8,final,True
0220283c708349014d0eee98727f99227b8cff538e0e442adfbdcdbbc9fdd8ea,1,58aeab84fe9a87d6cc5da116772232638f1b2e189c06d720e2d3bec860e1ffbe,6,selection,True
022931567b6b06f9a910b482ef819b71bb6528ea39d631eaefd63f1ab5d4786a,1,3d5f237576e97c83f29c7087d7fcc548744b9fea36aa03f8be86fcf85157eab2,8,final,True
02c19cc7a4f7b5ee637152889bd3584a13bc6303c1ed28efbfbeccb3a313ce3d,1,ce171dd651d170c56d24630172d7846cbfe18b6d29312c1e6173311498232840,0,train,True
02c46151eb54e0f10067f7999d3e529b236406c1b93503371bccfd31023a760c,1,9a62f6dac66dfaa49ac7545951a2678a77a30e02b399b65cc90fee85d1cc2fec,4,train,True
02d32a1a6b786a067aa7e5838a2f530a0a231c0185f8c39ec9d4d668ad731553,1,4d6752c18493da64b0e9a08fe9544229d2f7839a44e5129bf5feaa5b03a5f81c,4,train,True
02da7e52d89cd1366a9a90ae9e325187ec9140547b76ed866092dfa8fbf231e7,1,fbe5bf49ea4b8f474a4028783d4a184c17f544efd21fb8e965c33a8b60113c26,2,train,True
02eed318a3b036f505bba98fb43e96533f79dd72f36a3469c99b7f967f4b922e,1,cf1c464ac5447dec98ceb0206548df102ffc117a236d17fb4f30f6f45a7ec44d,5,train,True
02efa4914b3f2ba2d0f1b2a0e609e9dc7b93de2fc5e5d5627ba4a5c62e7a87c2,1,ce4310d6137fec0df6b8b52d5cb82947ae7e1e451ef26caadc50d3233b681b3b,1,train,True
02f92300f0a73adbcd50222ac3c23165786fdc52d9b313f9603d2730cf8833cf,1,d459d445ba61506f566bedee127429e7f609ed16bc9e2e0bc84ac9c442aa71d6,6,selection,True
0356f2cd5de8e6b1104db5917afd80d54badd63b4589c331f450a5cfa6d430de,1,786644f00b227a1dc1f2e7188856ab262da084088cf6ef972a40613e24c5ce77,1,train,True
0363ed549639deb3b1617fa69b595ed125857c15377784a7890e5551ddb3b1fa,1,c1ad7393b868c97a6b9a8f93dcee5cbbf4a35f50124a7e837b6b5b824f57fc9c,8,final,True
036d6bb5787be45059255789a1453b1c9fc7cf9fbb893d55370d556ac47f1f40,1,361133d507ce8e8e19652500e727d3a96a9071ebc9ed5e517f7941ae6f47897b,5,train,True
03baa63d1cdef6b6c6524369c52fe88badb80c2fc0d87a685bf4f4695d862f00,1,c1c2e450adca394637fa687883319541fbcbbfd4e2c611bc585895f6e1f309e5,3,train,True
03bac2a98039d77b8e76cdd5d7a2220472603a0a6b3c7986a37f571b053aba1b,1,fb35f4812914c0f78c453f3d8969ee2c8a8a7ad913be6153620fa258cc7cf026,2,train,True
03e981c94ec06f85297a9393cd8d3a1b2adc71488af2e6d1e1b84040bd4f6fcc,1,aab409ae327d6a2ee74c14f8c3ad42fcb2a4447960476de8744ebde291fe6d5e,6,selection,True
03ec0d449c82c6b6f311b33825fff76fbb319f720d2ca155ebad1c73cffeeeeb,1,c2fdedc0f7d410a24ea7dada215e4ee3d0bb95b853c9569067a0d8cf61d35ead,9,final,True
03fab16d2ee08afeba2a95dc0f0a0882b19c27557ff2b1ee43f7e2ca4cd04081,1,3cadb90773106a2911324910b33406d13cede60ec4196245f2363810ff7111a9,1,train,True
04084f5504f7ad082ac2a46a1154747df5e636eb0d9defa98c6eeae72d75fd2c,1,9c743d0b8feb851976f8b8b36816b326f321088d585e409a610397f24f4fa9f7,9,final,True
043393ee2d375eac150c0421c028215ef1907811f646d5398cbd58a23498ebca,1,2a55f8c6231c77253fd336f6d07a9a17f3c25c693be5afe1b9667be4ecd1f91a,8,final,True
0480cdb2a445a4b049a94ae20c6f92b028814d73b0bce9d0a9728169881c4894,1,7e7c8914651581e401b94bca489326e11671ccc3ced2238b22ded9d7dcba4c75,7,selection,True
0493e03be625129a0da4117a50c64132bb4c127f2dbc75e3496b182aff1f8ba8,1,df7b3d7a891025cefedb609fe5021b2f91991a26e1f903407645f1456c01df9e,8,final,True
04bd28032f6004b03a32d6a145b07955646c8e5edb97aca74bd50b6d4b4e7628,1,37d0240d403ca7c585f184eff384a130603c52b9dd39952cdf6664c9f557a927,9,final,True
04fc87af11372c94e22c126f68b82e66ec6f52372d50fec16192ce3dd8f271d2,1,909dbfa55bcf9b616dd54fb4ec70df6d17245f03a4df311d27db20543f5756b1,7,selection,True
