"path","sha256","bytes"
"06-04-run/CONTRACT.md","99ee29913196a8f07c63a3802b64ec18729bd5bf3d26538b54c3b3a527cc3345","585"
"06-04-run/CONTRACT.sha256","7b5c234ac090bc462e2dd7916ea7d0d1497c588100b818950c9b1d64a9486093","65"
"06-04-run/CONTROLLER-CONTRACT.md","0385d13f1ffec2368aae81a0bbe185b32025dce8d413287368c74c32cfbf48e4","162"
"06-04-run/requests.csv","c50fc209d6328a22b021317a75955f054f62919b19ada656cd10e25c004a145e","398"
"06-04-run/trial-001/error-by-hour.csv","37374748d1e56af80e1c4ffe34f2ce9fa1641d4524fd4cd8d384e516cc621cd8","629"
"06-04-run/trial-001/predictions.csv","0004513ae666f36bcf4987e2b36944f1c4a8d79bf949ef09b788d0b95e6af93c","82005"
"06-04-run/trial-001/PROPOSAL.md","8748fb45644a64def7cc6051247f4fdd6f1a22d44fbdfc61b54e2fc7152640cd","225"
"06-04-run/trial-001/RESULT.md","8a41b22ecffafe833fa485169189232cb33e250a8e0551b84d197fec63698162","337"
"06-04-run/trial-002/FAILURE.md","ae1396859254a0de4190184da91efe49e50ca8b3107b3be29ee411401fe0ffa1","161"
"06-04-run/trial-002/PROPOSAL.md","843912859c727743b3c39dfc85dc47204aa844a5c7f61b3838a579b6c21b80b8","223"
"06-04-run/trials.csv","50addf12b85ea4b965408d74ea3da86c35522c05d72548932d431d5af6fd6f77","476"
"AMBIGUITY-REVIEW.md","cea9011b2a41c0a90b0e39453c7243d7dd201e343afb4ea91156d0a65633fa6a","1290"
"BASELINE-CHECK.md","f87f336ed5fc2c59e9f4a38b79e25258b5e5a729e4d2cf95696a6ea3f839ef16","198"
"bike-baseline-command.txt","e83933c3c785d1bc2f271e5ad6873aa415c43338f0ce64ec50fc847ef0feb8e0","817"
"bike-budget-command.txt","d3230ce4284ed11450397fa9cd568cfaac53532977284e4ccd26993f0ae7ebc2","840"
"bike-check-command.txt","a1f6e0a06b8b9475f4cc541ac739d39da2a1873f3e92f07bea681484e9aac12a","716"
"bike-leakage-command.txt","7a448e290d1f19a86e007489f8a1f67184dd5398029bc443d73b4c7dcd145020","873"
"binding-matching-command.txt","e5e97fbe784c5279885c77c0fde7b187499a6cd28a92f8e51b76d5f7a9e23b84","883"
"BINDING-matching.md","fa42b97c60cc8048f20fae639feac7f8138a5a30c40f29b88c0f0635d2e9ff98","316"
"binding-missing-command.txt","83703c7e894d54df78cb54e617ad0c0174957d1826103b02164669550f359eed","842"
"BINDING-missing.md","f5032333f9e6bce3f6af7d0eb386f92423df4c352f557db4106f2c9678c15792","273"
"binding-unrelated-command.txt","ccf26fbae567a3ea5257a63f3ffaa2ce6eee1eb01fab5f5d1946e671519c29cb","873"
"BINDING-unrelated.md","ef2ced6f21474c8f1fdf5f2bae7d0aa6b9b52950b2ce8b6c90a3511f1fe64908","305"
"BUDGET-REVIEW.md","a9edb001ada8f3efee5ec6024ac3b4d5d43a5d45a756e98d27be9367e35a1945","284"
"CHECKS.csv","6e0cd54f7e68ed1d48eb982980655b884f8e4dda78d2c26523e47a0d945fa76e","374"
"diagnostic/README.md","9cff64d45c1fa17c2131f9bfbde55e1cab6d964c699628638acb83433401a519","556"
"diagnostic/run.py","a64c637e09399f2a05f9095b134fc947dc18acb5eb0fee8e2ecff81169f7260f","4153"
"EXPECTED.md","d58f2e8c1986e163256b37e435749f99ba4df1dcb01f9df18dec71690f84dfcb","345"
"extend-builder-request-checks.py","17ea209dfcf16a5d2af90b23c298e63e925d15c227943f054e8543690fff486c","1793"
