"path","sha256","bytes"
"00-01/PROGRESS.md","037ee5d502675407e3a6298b11da2bfffc19e86f96aa524686e7656ba736128f","185"
"00-01/ROW-EXPLANATION.md","2f8058565c42b07cec41398f7dc3ccc2cee9181e7448ea51754051d3aeae4ec5","317"
"00-01/TASK.md","5e908b799645bed90b58db3a6a6565c151d0a198b989525f83c0c3bf4f5a0d0a","701"
"00-02/CAPABILITIES.md","6f8af39443824958630d9cce9ddcbd19d1997fae0bb778fb6850c3a6dfb8974b","290"
"00-02/data-overview.png","f60e2812d8c4671c90b60c5336e3948a3e1aa161f0a070543554f18a40617360","48614"
"00-02/DATA-REPORT.md","462af7812f904d754a9e4d6c72d0e8978b65949948eb9c027d44821c20eccec1","681"
"00-02/PROGRESS.md","c0cf7bd0796212c02ff169fad5575e14938f21d9fa7f32609702b14dc2e5cc25","178"
"00-02/sample.csv","3afcf03989839806eb124350efa982d42814080b1f92013d6d68f47a0e28a9ce","582"
"00-03/CONTRACT.md","d81353d91e887e70bacb803eb52d59342fe7a431a8a056fff74d18234d30584d","586"
"00-03/PROGRESS.md","316c0994bd0f16a0d38eaa1acbad139b5d2f41a7962fb8bebcef182f98038100","337"
"00-03/trial-001/CHECK.md","f87f336ed5fc2c59e9f4a38b79e25258b5e5a729e4d2cf95696a6ea3f839ef16","198"
"00-03/trial-001/error-by-hour.csv","37374748d1e56af80e1c4ffe34f2ce9fa1641d4524fd4cd8d384e516cc621cd8","629"
"00-03/trial-001/predictions.csv","0004513ae666f36bcf4987e2b36944f1c4a8d79bf949ef09b788d0b95e6af93c","82005"
"00-03/trial-001/PROPOSAL.md","490c69a5b985c17156a1a3a0dfb815f1a77102daba6bd43a99d1f98bf70c880b","207"
"00-03/trial-001/RESULT.md","8a41b22ecffafe833fa485169189232cb33e250a8e0551b84d197fec63698162","337"
"00-03/trials.csv","33e495e789137568412e57a5e636e36a7df71d06bdb0f7d50f2e3b2a4ee9bcf0","216"
"00-04/HAND-CHECK.md","251d6d3d70e68fd33d894756e56ece386d6dafb99d232d735c857bd22cf0c80b","280"
"00-04/PROGRESS.md","1a3610b80b28a7b695c2fd65631f0048f2d0f6b2f6eef27f9575dc2c214352f8","375"
