"path","sha256","bytes"
"02-02/compare-command.txt","ec4658f0a3ba9cd7a9071fabfaf509a3ea7c583f2eebe7dddc4528a3ef8aef85","524"
"02-02/COMPARISON.md","dcace0ad5029729bde3bc7dec2f3e5a1750150f4972a35b77db45f6e5d27a8e7","604"
"02-02/CONTRACT.md","7fbdbfbfa40efcf3f1c46399068b48718e07a8e1f2934a385f433fc1d2630dd8","585"
"02-02/CONTRACT.sha256","bf8d4559c42bfbe2748132dd32e456216013f54c82b971b6aec7de0f3c661143","65"
"02-02/controller-1-command.txt","929720bda6ef3d684fa9d8801eee2a5cfac5aa77f6408c13c6552109d7d6365e","479"
"02-02/controller-2-command.txt","712f1f57c6cbf10ec2b6bf8165b77f72a53a418619e7248f11408b25d873c509","479"
"02-02/controller-3-command.txt","8c528fb1c172555fa308bccc6a9eb1db78cd5fc016c83a6ca949aaec3a72c7ef","478"
"02-02/NEXT-1.md","75ce0d4e3fc50b885dc17ee4b5dfc59a5a32cf5832282e7e806a2596fcd6dbb5","205"
"02-02/NEXT-2.md","31ae3f3ee6d41286ec28b78e04ef0d2539086342b3972dd078bf51170a99a31c","208"
"02-02/NEXT-3.md","6929a410da54410c7fecf56a1930773f6895d68c19b21a69515f6c6f4300dc4c","206"
"02-02/STATE-AFTER-1.md","679465041331ce734387bc098e8d1d43bab3c2ddc96fadc2d2f3a5c330f2c601","76"
"02-02/STATE-AFTER-2.md","3e1010638d3f7b880d8f15b3067310bd61657b816d624a3f6c7548b9f4180628","76"
"02-02/STATE-AFTER-3.md","9aae9f1eafc391b92119408abfc124561c670ff77009526257d892b4e33cf52b","76"
"02-02/STATE-INITIAL.md","42f0972aebffebd1f748c86c078a21b723d775d322e9cb344d2631b4a1d02bce","66"
"02-02/STATE-READ-1.md","42f0972aebffebd1f748c86c078a21b723d775d322e9cb344d2631b4a1d02bce","66"
"02-02/STATE-READ-2.md","679465041331ce734387bc098e8d1d43bab3c2ddc96fadc2d2f3a5c330f2c601","76"
"02-02/STATE-READ-3.md","3e1010638d3f7b880d8f15b3067310bd61657b816d624a3f6c7548b9f4180628","76"
"02-02/STATE.md","9aae9f1eafc391b92119408abfc124561c670ff77009526257d892b4e33cf52b","76"
"02-02/step-1-check-command.txt","009c75e83db3d7389366b50442b5f3ea562c6048c5de5cd30fa4e5ca96bc7a0d","725"
"02-02/step-1-fit-command.txt","21a21a4c6ed4371649f9a6b309b6cf9cf26ac4439307126823eb40d52622ab39","982"
"02-02/step-2-check-command.txt","0a5f98d0062579c05a2332fbb45945b879d1630ee583bd4887498f2fe54f373e","725"
