task,kind,arm,serial,step,template,factor,parent_step,reason,researcher_sha256,constructor_sha256,candidate_sha256,status,exit_code,worker_seconds,train_loss,selection_loss,selection_score
361241,regression,parent,1,1,one:median-reference,1.0,0,broad conventional probe,e4a64b3a0fc7864bcb512185c4a1ccf81e27e29fd7afc4fc7ff7f526cf57d7d2,ca8276d8dc581b300818742912499723e0f7f1764947239a21dcb66846871061,5b423e72c15fe5c9dbe23b38c83c76d857fdb46ca0953f179f4de6a6e3fe18f6,success,0,1.7889288000005763,1.0,1.0108825923912153,5.2336475
361241,regression,parent,2,2,base:linear,1.0,0,broad conventional probe,e4a64b3a0fc7864bcb512185c4a1ccf81e27e29fd7afc4fc7ff7f526cf57d7d2,12d4d2fec8cef03a4aeff3c03d077e62bc4bd811d7a54ba902e4a29da74d5006,cee7983f3d0ddd115d33a45f2830ad8b3d60bd191934fb2ad98a1d64046e661d,success,0,1.7751382999995258,0.8303542628502073,0.8267237964922551,4.2802012451983344
361241,regression,parent,3,3,base:random-forest,1.0,0,broad conventional probe,e4a64b3a0fc7864bcb512185c4a1ccf81e27e29fd7afc4fc7ff7f526cf57d7d2,8560c7b0ea1d7e6833e96a69b347930564774d563705f3e1d0735ee33d7b39f1,0918ad65acc5281163c013cc98a4838d8a582c04ef2b144849472fa5bfbd8361,success,0,5.109823299979325,0.230453308144964,0.6779675504412005,3.510044788736979
361241,regression,parent,4,4,base:rbf-1,1.0,0,broad conventional probe,e4a64b3a0fc7864bcb512185c4a1ccf81e27e29fd7afc4fc7ff7f526cf57d7d2,2bb9681d47462e26d216bb39620d5cd7cd475eca53c7a0da2acce22e54040df7,27d1a072e585c314d242425e3916152e1d5bc9acc0dda7b40e67395c1b8f1902,success,0,1.9162375000014435,0.6822137118914925,0.7301502132472438,3.780210349796021
361241,regression,parent,5,5,base:extra-trees,1.0,0,broad conventional probe,e4a64b3a0fc7864bcb512185c4a1ccf81e27e29fd7afc4fc7ff7f526cf57d7d2,d4d8595fef4eb391c3b7870041ed575102dc7d1c8653b5df016b04c0f99258fe,fe9f52aac6fae812ea74bfe6725897abb4cf9f7a3df60d58683d0107f65b1d3b,success,0,2.4308606999984477,0.0020609982735565,0.6561164987367342,3.3969152294921874
361241,regression,parent,6,6,base:hist-boost,1.0,0,broad conventional probe,e4a64b3a0fc7864bcb512185c4a1ccf81e27e29fd7afc4fc7ff7f526cf57d7d2,7cddceb64797263e4de8248eef7ee1fc37755a65e467a3ce61b5f7a2eada8022,c57445ba4248176a610264d02f47077484c9b2db467b3617b7e6c2d09fac91b3,success,0,2.0778929000080097,0.2571519248590468,0.6858399987836238,3.5508028549024493
361241,regression,parent,7,7,base:rbf-10,1.0,0,broad conventional probe,e4a64b3a0fc7864bcb512185c4a1ccf81e27e29fd7afc4fc7ff7f526cf57d7d2,14d57ac255af639481b66bdc8001ed9db5fe4f5c58eca72c7dbc5ab1a3286aa4,99666013fed9dfb0cb3c8aefeb0ff36ea73030482a9d8666d270a500e98c3cc7,success,0,2.220927800022764,0.6063350597987023,0.7079006305998394,3.665017474307701
361241,regression,parent,8,8,base:neighbors-5,1.0,0,broad conventional probe,e4a64b3a0fc7864bcb512185c4a1ccf81e27e29fd7afc4fc7ff7f526cf57d7d2,b2b7a8f1a22dc160c0fb44c4ecafad94c731d1a6ea86a9ab29e5926b6a1e86f9,c46021861851ef435427b9f0d4ad8644c28fd08fbc487b79e306da2db4e555cb,success,0,1.7605612999759614,0.0020609982735548,0.6504648340853805,3.3676548378344107
361241,regression,parent,9,9,base:neighbors-5,0.5,8,refine current best checked model,e4a64b3a0fc7864bcb512185c4a1ccf81e27e29fd7afc4fc7ff7f526cf57d7d2,317ef26cb01771588b84dd90065170f8f89517a00162b537f0a4e56325b45c71,7e227a7087aeff0eb44a9aa2bcbedbb5e6f51dad6b591be28ddeb5649f6e6bac,success,0,1.835149199992884,0.0020609982735548,0.684148937958439,3.542047717236916
361241,regression,parent,11,10,base:neighbors-5,2.0,8,refine current best checked model,e4a64b3a0fc7864bcb512185c4a1ccf81e27e29fd7afc4fc7ff7f526cf57d7d2,78a603a8dc3752d67371b6f544c0c5428418b11921558eb2a639e5bd4a96c0ff,b2f3e6e611521e34dec8767428c5bf7b41bdf058fe1143241ddb779c3bf08565,success,0,1.7881150000030175,0.0015914006740315,0.6546744670801065,3.38944939178617
361241,regression,parent,12,11,base:neighbors-5,0.25,8,refine current best checked model,e4a64b3a0fc7864bcb512185c4a1ccf81e27e29fd7afc4fc7ff7f526cf57d7d2,ec34cc541aa819c323e113cda18a271b2fa14ac0a443afbe4cc2c1bcf7c52519,669ec57c2c8c35300120c1d3717d2b69687f371065cbe538b360eb59037daa3a,success,0,1.7635872999962885,0.0020609982735548,0.7213196384420928,3.734491770704439
361241,regression,parent,14,12,base:neighbors-5,0.75,8,refine current best checked model,e4a64b3a0fc7864bcb512185c4a1ccf81e27e29fd7afc4fc7ff7f526cf57d7d2,e2cd69aa046f85254a106f4dc3ea11f30d2f3c18d90b42179b09da25b59876fa,81e4b185f1d68b903067a0b12496a5b89cb6df4c55f8114096545c0374fcdf9d,success,0,1.7570329000009224,0.0020609982735548,0.6715785451712541,3.47696695980786
