"path","bytes","sha256"
"data/dev-1101.md","313","6bc34c5f2f16a281cda36611ace31758e7e1ad89afb3a460e135477b09d3f16c"
"data/dev-1101.npz","160349","cf89ae1985c6e73b2a847678ff10364c241b6bd9715bf5492386dab764d9d8e1"
"data/dev-1102.md","309","f5db59f06fed0986cb7b2a97cbedd79ae8a92c93d8424634d5a7e5f35825cb3a"
"data/dev-1102.npz","175299","b03bd6932beda796d2173aee11339d80b792f45adbbf8d66b613ec16ad73765f"
"data/dev-1103.md","313","f8994fad18e23c75cc97533685308f642e273c7fd134d5c6770f6156b62d8518"
"data/dev-1103.npz","160421","ff98f68874e1c0b5a7f307d121274a63d4618584d51a7a0a4245f0067126eed7"
"data/dev-1104.md","309","62488c43358797a4861a8463f0ebfd50bb5053b349b3ea35bc316f2b9f1729c8"
"data/dev-1104.npz","174949","956106783d4401b711a6c93eac726040fca5a8dc5f726be2cd27fd132223e1cf"
"data/dev-1105.md","313","0393b3aed132ccd1c8b323012cd21fbf443e8846cac26fdfc94fed6e57f04788"
"data/dev-1105.npz","160402","450ee3df63ff3f9f266f1b740b4defeedeed87a359037f0edb86d76c85d927c0"
"data/dev-1106.md","309","dce12309e604f10e75a8f69fa3ff84c439d35a288f94d3d3682b616cc6a67d12"
"data/dev-1106.npz","175223","898c9119b21af025445db534aa27dfcd0176a3cd3b2af392bd3036c82f1905b3"
"generation-0/classification/CHECKS.csv","7586","a73b0cdb5dca8689561c1d963c4826b2ad66dd71312faa9d41501e1500ec3b63"
"generation-0/classification/CLOSED.md","207","456721c0f7684a0ef1fb4a8ed557ce63721b6608bfff0f6f3e33cf054b0ac3bb"
"generation-0/classification/contract.csv","452","224b34598b37f52f1e9a179a85c7a0a496fed1f4253033d1992d3761d8e39f73"
"generation-0/classification/CONTRACT.md","469","99a86d5d8ea207796eeaee878e7217a6bccbc4279b71279eeaa6cf236f88dae2"
"generation-0/classification/data.npz","160349","cf89ae1985c6e73b2a847678ff10364c241b6bd9715bf5492386dab764d9d8e1"
"generation-0/classification/nodes/node-001/inherited-manifest.csv","240","03b094764674bde6ea2dde0427d53128ac8921fd999c6d6e3e4dd310ea65608e"
"generation-0/classification/nodes/node-001/predictions.csv","10424","116746deefde7758ca7e538228575f311d84c97b6512aa9d9f6d6b1a0a356891"
"generation-0/classification/nodes/node-001/STARTED.md","97","d5ce5a770f6fd4db7fad15ef4eaeb8f6fabb07dc0c48b261a7c2364cba80532b"
"generation-0/classification/nodes/node-001/stderr.txt","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855"
"generation-0/classification/nodes/node-001/stdout.txt","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855"
