node,parent,status,loss,seconds,score,metric,fit_seconds,predict_seconds,policy_seconds,proposal_seconds,candidate_sha256
node-001,root,ok,0.4821414662342901,1.9379384999920148,0.7299614378554667,MAE,0.0037447999930009246,0.0009022000012919307,2.3999891709536314e-06,0.004789099999470636,759fdbb2c617374b8e427d688c0641e4bf8becda9e43ddca0a674379a47f9983
node-002,root,ok,0.2968441673029144,1.959134599979734,0.4494216124488017,MAE,0.08365839999169111,0.00881689999368973,4.1000021155923605e-06,0.006024100002832711,c141ee37cbec6840f45bf218d1c84c0871c3b01e0635e737fbda0becaab11156
node-003,root,ok,0.45498771215186584,2.2712899999751244,0.6888506959647281,MAE,0.2165032000048086,0.011021899990737438,7.099995855242014e-06,0.005784500011941418,d66d66de80038ef0887a905d84fb357ae66dcabc6f8ddea49fef5eba34cbe952
node-004,node-002,ok,0.23365409508533994,2.1448671000252943,0.3537519403619022,MAE,0.2515148999809753,0.01088400001754053,1.309998333454132e-05,0.007842499995604157,a135d942365a4ad09619ab7b28946ff91a07d8c18ff2861e6ac243ff1681ffe3
node-005,node-004,ok,0.24840322666043888,2.3949039000144694,0.37608210286745813,MAE,0.49255269998684525,0.016351600002963096,3.200001083314419e-05,0.009988400008296594,c9a12fa0b1f61d0fd4711fa2d61c61e3c32346f85eed9b9e93c53d79e785b743
node-006,node-005,ok,0.2492779713377907,2.499426099995617,0.37740646496272306,MAE,0.5886592000024393,0.017121799988672137,1.990000600926578e-05,0.00987189999432303,7a6e8e6cf4dd71db32f6104708ef8e1dcd325d2ec37ea58eb36630725a52546b
node-007,node-006,ok,0.24947005793543953,2.6048458000004757,0.3776972837759391,MAE,0.6349059999920428,0.018611200008308515,1.2899981811642647e-05,0.010612600017338991,34b9dd195570d7f14e518107671fbad15441ffb61327c0669389e1694aa9b9eb
node-008,node-007,ok,0.24947005793543953,2.485573599988129,0.3776972837759391,MAE,0.5986368000158109,0.016798899974673986,1.5400000847876072e-05,0.009138099994743243,0cd80d13f5c1eacd4a6963a266682ede8240224bfe2f13a1caefed5be51fad61
node-009,node-008,ok,0.24947005793543953,2.5533185999956913,0.3776972837759391,MAE,0.6066106000216678,0.017631900002015755,1.4999997802078724e-05,0.01026460001594387,475bbcbdfea3de4ed61d3e032a3c15dd2905f12c3a13fa5ae5f2361b4b4d9d10
node-010,node-009,ok,0.24947005793543953,2.487651800009189,0.3776972837759391,MAE,0.6176853000069968,0.01808280000113882,3.290001768618822e-05,0.011201800021808594,2d32f1f56502e3d7a5fcbfdd47b9d0d3ce54b34f62a4b77ccc4fdc47fd788b94
node-011,node-010,ok,0.24947005793543953,2.520440199994482,0.3776972837759391,MAE,0.6182422999991104,0.017519400018500164,2.0700012100860476e-05,0.01170760000240989,5128cb23e05104b988ad08ca673e3a154712b96330fbdb16d919bcd3dc606ed5
node-012,node-011,ok,0.24947005793543953,2.5188660999992862,0.3776972837759391,MAE,0.6122164000116754,0.018360599991865456,3.0399998649954796e-05,0.01060690000304021,294109b53a8db9bc12a41d84746ef500cbdba1ecd6432b07263798c4be9344b0
