row_id,actual,privileged_signal_prediction,latent_signal,latent_noise
1200,0,0,-0.46293530341674727,-0.2526908284828834
1201,0,0,-2.7278401176083817,0.09264737844551481
1202,0,0,-1.2089747151701518,-0.14448674424680738
1203,1,1,1.432036681326192,-0.5206977493032475
1204,0,0,-0.5468006074699426,0.16418321323985968
1205,0,0,-1.1987417167234924,0.30770794550434527
1206,0,0,-2.6900236731525147,0.39774998969411685
1207,0,0,-0.3801711734567495,-0.31109185810458556
1208,0,0,-1.0294411554214011,0.034016637116112955
1209,0,0,-0.8239970675113913,-0.8554289669456127
1210,1,1,2.094154379556703,-0.13118714450840188
1211,0,0,-1.8500758611259678,0.0879876796157439
1212,0,0,-0.9717049874546245,0.6258799642479728
1213,1,1,0.3100775371455622,0.35311600673602483
1214,1,1,2.647653411191756,0.10685266747164292
1215,0,0,-0.2515330966421247,0.27291534948926205
1216,0,0,-4.131328882247995,0.6034374043290954
1217,1,1,1.5184705834000751,-0.2927379476067287
1218,0,0,-1.1011677198748018,0.7803138164699529
1219,0,0,-0.3902931195920441,-0.058202260714497925
1220,0,0,-0.582408856968808,0.22118780060183021
1221,1,1,1.9312062094461222,0.15734370376785642
1222,1,1,1.2567630752853236,0.012489680763291293
1223,0,0,-0.3806640011572036,0.028494134576600126
1224,1,1,2.285298265829888,0.09508573465060384
1225,0,0,0.14176616129136654,-0.28599807936283156
1226,0,0,-0.8808286461487314,-0.2727843383135575
1227,0,0,-0.32423559114064954,-0.046387274160176836
1228,1,0,-0.02375103948591578,0.45476572972612594
1229,1,1,1.4348371420461077,0.36277827789448475
1230,0,0,-0.7105635690321223,-0.42213985299923523
1231,1,1,0.38468717506338757,0.6137891151535982
1232,0,0,-0.7242587463366756,-0.48204866429290544
1233,1,0,-0.18090413985674836,0.9400737630209706
1234,0,0,-0.9713877420340701,-0.5271068955263649
1235,0,0,-3.0585791274606575,-0.3984336642969828
1236,1,1,1.4568291006010077,-0.10534436398036419
1237,0,0,-1.4688415524177545,0.09105748360361642
1238,0,0,-0.3584964553391211,0.13082923545278724
1239,1,1,0.31601488973358244,0.014688582031000836
1240,1,1,1.2300260599914807,0.14282234694103083
1241,1,1,1.2085676179994604,0.16835187167410645
1242,0,0,-0.35095723209129087,0.24987816084798456
1243,0,0,-1.796001718103215,0.5035644243379576
1244,0,0,-0.6679780630636047,-0.030055434149455777
1245,0,0,-0.6962345159819234,-0.18224244849239754
1246,0,0,0.2228272767623739,-0.29493400489793326
1247,0,0,-1.4420576068374436,0.05732255471030409
1248,0,0,-0.9234235358943563,0.6686767660538627
1249,1,1,0.315715581697091,-0.014086935637665181
1250,1,1,2.2948609946916028,0.07792476946216925
1251,0,0,-0.27386176907264026,0.3676051761364531
1252,1,1,2.302102187720304,-0.32817415045968495
1253,0,0,-2.5104264614172855,0.3230909879683415
1254,0,0,-2.129051281261361,-0.2787484099603352
1255,0,0,-1.9748987958980133,0.045200074117217194
1256,0,0,-0.6347907494595799,-0.07907273346931797
1257,0,0,-0.7525889416803646,-0.2333145107209495
1258,0,0,-1.4120126823529389,0.2818637539636919
1259,0,0,-0.012210668513181977,0.1356237298546234
1260,1,1,3.2986443738217415,0.5515132846104102
1261,0,0,-1.9162764940352237,0.04456204609152358
1262,1,1,1.4149234239629365,0.09584048954958964
1263,1,1,1.5285027998757217,-0.26793918309944686
1264,1,1,3.9093658031883813,0.11427652806905864
1265,0,0,0.2018555651330323,-0.19493429334596687
1266,1,1,2.845238346130076,-0.2449285149065943
1267,0,0,-1.6322364574839765,-0.2478624189718287
1268,1,1,0.73654364123795,0.43416121956764575
1269,0,0,-1.3513509591649417,0.00864499779067238
1270,0,0,-1.2458813333442844,0.5875604538635184
1271,1,1,0.8701253627654757,-0.4600576793984231
1272,1,0,0.1926173535043765,0.06750830781920154
1273,1,1,1.2102602579389372,-0.08364983091164149
1274,1,1,1.5387707988196575,0.03843696500149241
1275,0,0,-2.7549238057347263,0.0659079153642629
1276,0,0,-1.4147385521702747,-0.2963991014108615
1277,0,0,-0.599718107828258,0.3198864345272902
1278,1,1,3.344252449398785,-0.3792530327276426
1279,1,1,2.3300642249055215,-0.36521637700454096
1280,1,1,0.9918967560318017,-0.041398135660596934
1281,1,1,4.830308460503192,0.06124923383927135
1282,0,0,-0.5513164412219238,-0.39973789085963957
1283,1,1,1.3083930961323493,-0.3891000520486415
1284,1,1,1.3169444711597493,-0.4182743248624274
1285,0,0,-1.0155946753635516,-0.4167105080227839
1286,0,0,-0.03326728510419328,-0.18551112812090728
1287,0,0,-2.455186774844361,0.2250637070715648
1288,1,1,1.2899808932814611,0.6357670916942887
1289,1,1,1.7877297589871233,0.09507918899274195
1290,1,1,1.4731767809216776,0.41255698989898076
1291,1,1,3.0784748652149525,0.1299185722886644
1292,0,0,0.07541462788513659,-0.21295915407319355
1293,1,1,0.7960637718164347,0.13686005651134006
1294,1,1,1.8499658791768783,0.08463735177203885
1295,1,0,0.017057884618912,0.25065519360668803
1296,1,1,0.9003552298152395,0.07161259860707997
1297,0,0,-1.1290063750625676,0.3135408406677562
1298,1,1,0.5635301938676974,-0.1052454926102254
1299,0,0,-1.4439334869616522,-0.2502730715226289
1300,1,1,1.2546966845805174,0.15949849738995023
1301,1,1,0.7298362539367191,0.1529214619801121
1302,1,1,1.2044857111620655,-0.233454670887136
1303,1,1,1.1223801045729758,0.5086884072897028
1304,1,1,1.139463961683144,-0.12417259920757143
1305,0,0,-0.4384642816357364,0.2849545731788505
1306,0,0,-0.7570408796366217,0.34650382543822383
1307,1,1,1.1724650047012002,0.25036952397448764
1308,1,1,0.27708563776022693,0.3155558652142496
1309,0,0,-1.2655076927213058,0.15913130130915476
1310,1,1,0.3695619115228323,0.02724706139443286
1311,1,1,1.5250578324937891,0.1074375357759376
1312,1,1,0.8891989160622038,-0.0954149239157445
1313,0,1,0.511683843475389,-0.3186350111726832
1314,0,0,-2.5846192036628173,0.04512129206200281
1315,0,0,-1.619671302043206,0.5293339413743676
1316,0,0,-3.7946858177788876,0.25800457594820936
1317,1,1,2.0725195347554495,0.10897611559020821
1318,1,1,1.2061501479183085,-0.29353763984921977
1319,0,0,-1.5901196148531478,0.3390297958110881
1320,1,1,3.1967390378296816,0.42623222707104996
1321,1,1,2.0534437657493503,0.3166183050103329
1322,0,0,-0.5334098547739465,0.15617886020314173
1323,0,0,-0.45526031533809863,-0.08605479399081699
1324,0,0,-1.9673078272295343,0.07997001659670759
1325,1,1,0.3714325432797647,0.11017456723887525
1326,0,0,-0.9186878046250118,0.09377700323103207
1327,0,0,-0.2255766821684383,0.08905853085496312
1328,0,0,0.2218715133948797,-0.01919445302719333
1329,1,1,4.323377275299517,0.26839312841494284
1330,1,1,4.936306529664841,-0.09977020171756627
1331,1,1,0.7804439930933587,-0.40641468140692777
1332,0,0,-1.084879985453685,0.30435220789082357
1333,1,1,0.5373899973409189,0.03647348615113569
1334,1,1,1.1881555629648872,0.025944330622073963
1335,0,0,-0.1633893785452175,0.044387161885791726
1336,1,1,4.5837088591934725,0.5189540839930782
1337,1,1,2.0938049106558414,-0.21290661753793846
1338,1,1,0.2933235192222699,0.3388960317392151
1339,0,0,-1.5203284752890687,0.027298807991980648
1340,0,0,-0.22304836179391493,0.21260271603766065
1341,0,0,0.009001964427864606,-0.08370110706861847
1342,0,0,-2.235603941882605,0.08415974185719724
1343,0,0,-1.8113446307053516,-0.06355571905600614
1344,1,1,0.7018949230815718,0.34802012586482844
