row_id,actual,privileged_signal_prediction,latent_signal,latent_noise
1200,0,0,-2.53885043663674,0.06344030704330814
1201,1,1,1.4754232945273538,-0.6033867339252258
1202,0,0,-1.5331743366010455,-0.15277937884237405
1203,1,1,1.9608715179599252,0.05757946503887029
1204,1,1,1.2293292391074528,0.34146035634570654
1205,0,0,-0.24208198305638962,-0.060695434290385764
1206,0,0,-0.33239249215410804,0.29398996775109754
1207,1,1,3.0054040309707624,-0.21309354619033166
1208,1,1,1.7375055335148586,-0.17370488123724181
1209,1,1,3.366184367115105,0.2932214669882836
1210,1,1,2.606539527068176,-0.25021992672471144
1211,1,1,1.6206618036041824,-0.45545303680141347
1212,0,0,-4.153111478616801,0.5771346818984702
1213,0,0,-1.9481169652742771,-0.09950727901490053
1214,0,0,-1.9037853050529674,0.10217380617549347
1215,0,0,-0.5118522157513075,0.08295429895204785
1216,0,0,-0.8901894476928676,0.1348681522606738
1217,0,0,-3.3346430245840883,0.21106293874003162
1218,0,0,-1.5860793641899575,-0.07611538392670632
1219,0,0,-0.44308232707699413,0.2297311840135537
1220,1,1,2.102421653400434,0.45217603108912574
1221,0,0,-0.3567658151709878,-0.11329958179971059
1222,0,0,-0.27822609636291973,0.35201481730228973
1223,0,0,-1.1687351396717833,-0.22586870647168988
1224,1,1,2.2245896555502487,-0.1699082249610596
1225,1,1,1.9222027958545276,-0.42995737704752846
1226,1,0,-0.23420322969319896,0.6452156173875863
1227,0,0,-2.5013646257725055,0.2237855900654651
1228,1,1,3.094808607897759,-0.005870006643279357
1229,0,0,-0.5428292382943984,-0.12701218805732994
1230,1,1,1.063778056420299,0.31095018740228175
1231,1,1,2.991293105451018,0.30506319488021344
1232,1,1,2.3479527396757023,0.6079861210737157
1233,0,0,-0.46525651619791397,0.2999600491334698
1234,0,0,-2.69315200934747,0.07638436097612103
1235,0,0,-1.7265567342262305,-0.15935174684103562
1236,1,1,2.193493433415155,-0.031155505346416507
1237,1,1,0.45606906896662136,0.3337161844611039
1238,1,1,0.7726860383221983,0.339346924265017
1239,0,0,-0.04266470643718978,0.11185485167283561
1240,1,1,0.48355721949985986,0.11569480096824561
1241,1,1,2.4593970812125465,-0.6635734722716118
1242,0,0,-2.5623488418456906,0.010403331949120758
1243,1,1,1.082479443055235,-0.34178783964810655
1244,1,0,0.059736955504209516,0.3879442361414675
1245,0,0,-0.3926660957319008,0.011838525369939385
1246,1,1,0.5425845896545625,-0.2857858345006909
1247,0,0,0.14568717127222286,-0.24758980035759962
1248,0,0,-1.2744059431531145,-0.03690336139029487
1249,0,0,-0.5084531005368962,0.21279782027693803
1250,1,1,1.179955317381033,0.4989511385601946
1251,0,0,-1.560308657859773,-0.2949952462306944
1252,0,0,-1.6881315629229738,-0.18067494833769457
1253,1,1,3.334801933971976,0.361963267208074
1254,0,0,-0.5595272957429379,0.11670272657060146
1255,0,0,-0.3173780278798415,0.15880676535011684
1256,0,0,-1.618993742585204,-0.08630727667435623
1257,0,0,-1.3766461699282844,-0.2697347361723932
1258,1,1,2.2676122433851624,-0.3027331165332816
1259,0,0,-4.15539263850168,-0.1912505918558232
1260,0,0,-4.269634413867166,-0.42824647958493794
1261,1,1,0.7423711172603921,0.13508166391770177
1262,0,0,-0.35947916056136564,0.4659564245436766
1263,1,1,2.114631648843771,-0.13119505460507178
1264,1,0,-0.4642669509413645,0.8780989413143626
1265,1,1,1.132989572118378,0.5116690921384985
1266,0,0,-2.6757965439915354,-0.1751486859491591
1267,0,0,-1.2660606108309163,-0.06301651149483986
1268,1,1,0.930074429314002,-0.020014435136641917
1269,0,0,-0.3577106211036203,-0.03604452745434817
1270,0,0,-3.4750534885421724,0.554523719341872
1271,0,0,-0.8009625813397265,0.0328052066881297
1272,0,0,-0.9572301255886957,-0.31202373931437327
1273,1,0,0.21468086348880033,0.37426975079335223
1274,0,0,-2.280401120355283,-0.5056805682047508
1275,0,0,0.13889583830413998,0.08971467678441569
1276,0,0,-2.6812767767139074,0.46054009480644353
1277,0,0,-0.5954449880227048,-0.32014549337531095
1278,1,1,1.114588819965924,0.5105628738205986
1279,0,0,-1.407419001613769,-0.5801143527543309
1280,1,1,2.9109567596203973,-0.300286270069085
1281,0,0,-1.9901817498151126,-0.1458700828241812
1282,0,0,-1.028430373875229,0.3615954104313893
1283,0,0,-3.9633026717224276,0.37258378592400176
1284,0,0,-0.04382378061724533,-0.14851647933815515
1285,1,1,2.3307837182468325,-0.09199603476753561
1286,0,0,-4.148859769843887,0.31013377179499496
1287,1,1,2.101649519548943,1.102568691744208
1288,1,1,0.5228314645637122,0.05720121057185096
1289,0,0,-1.360996991785035,-0.3767340016572975
1290,0,0,-2.195492595571979,-0.03549975613919121
1291,0,0,-2.288952485782916,-0.11415346897756745
1292,1,1,1.4945341222901336,-0.181171478071603
1293,0,0,-1.2142788643932043,-0.20877430484778467
1294,0,0,-0.29335574325404146,-0.1158784146590438
1295,0,0,-0.3117218054836215,0.0074729993119523105
1296,1,1,3.1515469469790016,-0.5153368183322771
1297,0,0,-3.3539356299404597,-0.11656882165020226
1298,1,1,2.3888353852913182,-0.032987690558430545
1299,1,1,1.542979171238867,0.04121642723313141
1300,1,1,1.167755229492033,0.06990078805422305
1301,1,1,0.7421851240940918,0.7791113182003385
1302,1,1,0.5322798849824886,-0.17344315271555882
1303,1,1,2.606304712720256,-0.7689897978730514
1304,1,1,3.1010946141349707,-0.10962584361689405
1305,0,0,-3.6767260796037564,0.19134027730563072
1306,0,0,-0.9060174609375036,-0.47758808306473344
1307,0,0,-3.6556881694100154,0.36026032056855406
1308,0,0,-2.4326028247320286,0.21573484526637274
1309,1,1,0.884878233824985,-0.4444532689787832
1310,1,1,1.0212922616607039,0.06937469553766366
1311,1,1,3.981117868933198,0.03314514529726235
1312,1,1,1.3176379852880697,-0.34558725969265747
1313,1,1,1.6293848615257165,-0.43575327279539916
1314,0,1,0.6552579943375737,-0.5931472327931002
1315,0,0,0.03080280781722755,-0.11479766899324564
1316,1,0,0.1573637467161595,0.13760225230560097
1317,0,0,-1.865530543172471,0.016175348942101334
1318,0,0,-2.8176341585331572,0.26150112681354565
1319,0,0,-2.748249289392357,-0.21104843162530285
1320,0,0,-1.0750857645915517,-0.3344296125825936
1321,0,0,-0.41255878858046646,0.2605714453247126
1322,0,0,-0.8936667573082766,0.13702736922138176
1323,0,0,-0.3367941460700138,-0.13157217450659017
1324,0,0,-2.1297056310091786,0.15415265532285496
1325,0,0,-1.2915974804029577,0.17038397078001452
1326,0,1,0.28597178976239856,-0.07754689688064242
1327,0,0,-1.7852188579853776,-0.05567527949197027
1328,1,1,1.193921989058079,-0.4676055544274472
1329,1,1,1.9111488369028655,-0.2555821530088846
1330,1,1,1.54488214187327,0.7232203191700525
1331,0,0,-1.4932864232354752,-0.17634248125769167
1332,0,0,-0.2711353739585225,-0.20336840641580267
1333,1,1,1.5767646823572925,0.35607141982415264
1334,1,1,2.014271170933697,0.20071296428942972
1335,1,1,0.9560200309250773,0.07311352868597226
1336,0,0,-1.348871038457134,-0.06993471098252692
1337,1,1,1.2814798706895358,-0.4333719099789328
1338,0,0,-0.0627229646144487,0.22103079451205146
1339,0,0,-0.5541958623110725,-0.15314137723447938
1340,0,0,-0.20500260470497467,0.28952499594667896
1341,0,0,-0.8230320035266875,-0.20550664369378113
1342,0,0,-3.7881409425238086,-0.06854710532781613
1343,0,0,-0.6562658841639286,-0.3491973394176767
1344,1,1,3.705250896747936,-0.01304640839779932
1345,0,0,-0.6451238662854715,-0.2732754619423412
1346,0,0,-3.001765932682665,0.252270548739093
1347,1,1,0.8301394038477932,-0.02278067659901499
1348,0,0,-0.2968339080778052,0.1975828839010769
1349,1,1,1.6807440975310313,-0.05687758888169672
1350,0,0,-1.4013994142956308,-0.10305064773237997
1351,1,1,0.8858255282096612,-0.026344128177583786
1352,0,0,-0.17285547220508934,0.3062048756442883
1353,0,0,-0.7466452501485014,0.11223451350932462
