row_id,actual,privileged_signal_prediction,latent_signal,latent_noise
1200,2.2529470165152006,2.4910478634545976,2.4910478634545976,-0.23810084693939707
1201,-1.0307807074771562,-0.8557640029504266,-0.8557640029504266,-0.17501670452672954
1202,4.763051800386983,4.5206908627648765,4.5206908627648765,0.24236093762210686
1203,-0.5381684421841203,-0.19568907609865738,-0.19568907609865738,-0.3424793660854629
1204,-0.30903036473575085,-0.4526051791063327,-0.4526051791063327,0.14357481437058184
1205,-0.9704386902416519,-1.004664701194309,-1.004664701194309,0.03422601095265721
1206,-1.6491589317774844,-1.4256744518844005,-1.4256744518844005,-0.22348447989308404
1207,-1.4864483476286434,-1.7349351336843992,-1.7349351336843992,0.24848678605575572
1208,0.3054256046332673,0.0441802925257353,0.0441802925257353,0.261245312107532
1209,3.8315801359864725,4.050023590446002,4.050023590446002,-0.2184434544595291
1210,1.8210697579532384,1.6846956130905257,1.6846956130905257,0.13637414486271282
1211,0.42052834655432025,0.31414502211689777,0.31414502211689777,0.10638332443742252
1212,-0.95222017158759,-1.2098926902435716,-1.2098926902435716,0.25767251865598156
1213,-3.8528726575042898,-3.8845519041605803,-3.8845519041605803,0.03167924665629063
1214,0.672798609493408,0.9502800686356411,0.9502800686356411,-0.2774814591422331
1215,4.6941650414337515,4.559715901469076,4.559715901469076,0.1344491399646757
1216,-0.4504936206920065,-0.6713750083867297,-0.6713750083867297,0.2208813876947232
1217,-4.7751019650942075,-4.85762972334938,-4.85762972334938,0.08252775825517254
1218,-0.6595140437940774,-0.8873652103133117,-0.8873652103133117,0.2278511665192343
1219,1.3476882573853934,1.4834146687192038,1.4834146687192038,-0.13572641133381042
1220,1.9511317922506333,1.7875039871441498,1.7875039871441498,0.16362780510648356
1221,-3.5031193903061775,-3.594993628080734,-3.594993628080734,0.09187423777455651
1222,-1.741552411045245,-1.6137502671934323,-1.6137502671934323,-0.12780214385181266
1223,0.43690093962370463,0.14200872704177192,0.14200872704177192,0.2948922125819327
1224,2.0012216765741755,2.086538191546058,2.086538191546058,-0.08531651497188243
1225,-2.8492254936539774,-2.9454301207626057,-2.9454301207626057,0.09620462710862811
1226,-0.49741322202836996,-0.12640135359798266,-0.12640135359798266,-0.3710118684303873
1227,-1.4247170920004624,-2.0379373718927436,-2.0379373718927436,0.6132202798922812
1228,-0.6666260634280817,-0.6503072428202662,-0.6503072428202662,-0.016318820607815553
1229,-1.186050063527359,-1.4315561654017126,-1.4315561654017126,0.24550610187435365
1230,1.2022665397332317,0.9033839027113086,0.9033839027113086,0.2988826370219231
1231,-1.215285196413543,-1.404220934157665,-1.404220934157665,0.1889357377441222
1232,0.21766284580459738,0.030750947786958305,0.030750947786958305,0.18691189801763908
1233,2.423654650866689,2.390116270379885,2.390116270379885,0.0335383804868037
1234,-0.34169065789317343,-0.5859610308018167,-0.5859610308018167,0.24427037290864326
1235,4.031624138596439,4.063049455665077,4.063049455665077,-0.031425317068637944
1236,-0.9276354545112647,-0.990479776133809,-0.990479776133809,0.06284432162254432
1237,-1.2730251502464882,-1.5156754118403106,-1.5156754118403106,0.24265026159382252
1238,-2.3736519578902433,-2.8284850078889865,-2.8284850078889865,0.4548330499987434
1239,-0.3118445456148301,-0.4864094021493486,-0.4864094021493486,0.17456485653451845
1240,0.4795100504136796,0.7078436614962234,0.7078436614962234,-0.22833361108254374
1241,-1.2429306521181995,-1.0943842943206268,-1.0943842943206268,-0.14854635779757278
1242,1.3900066936044095,1.3199279057315254,1.3199279057315254,0.07007878787288405
1243,1.515157966431688,1.4367410778218563,1.4367410778218563,0.07841688860983169
1244,2.008643246408491,2.408930226365604,2.408930226365604,-0.4002869799571128
1245,-1.154868400829296,-1.0719432843312862,-1.0719432843312862,-0.08292511649800975
1246,1.7221067310403881,1.55993294323306,1.55993294323306,0.1621737878073281
1247,-0.3402698327469246,-0.2786491452945136,-0.2786491452945136,-0.061620687452411005
1248,1.4367577312980988,1.4625219078132217,1.4625219078132217,-0.025764176515122795
1249,-3.1588590067132816,-3.211263590522927,-3.211263590522927,0.05240458380964572
1250,-2.259596689590831,-2.3375666757422024,-2.3375666757422024,0.07796998615137174
1251,-2.7574763671400766,-2.538086501448625,-2.538086501448625,-0.21938986569145133
1252,-2.01625550782954,-1.9566383516312564,-1.9566383516312564,-0.059617156198283665
1253,1.453074659220682,0.9454176455053755,0.9454176455053755,0.5076570137153066
1254,0.3498583621935504,0.8811839424454018,0.8811839424454018,-0.5313255802518514
1255,-1.2833443860476832,-1.175008122289748,-1.175008122289748,-0.10833626375793526
1256,-2.975544255399407,-2.681652169594026,-2.681652169594026,-0.29389208580538106
1257,1.6282829565781236,1.7081413781570243,1.7081413781570243,-0.07985842157890069
1258,-0.2630662885139333,-0.6871086544569078,-0.6871086544569078,0.4240423659429745
1259,2.0751122815905982,1.973857896742524,1.973857896742524,0.1012543848480743
1260,-3.490149100058875,-3.5107679638210674,-3.5107679638210674,0.02061886376219244
1261,-2.5688519281857936,-2.333427283900722,-2.333427283900722,-0.2354246442850716
1262,-1.6459198767816652,-2.2071815896585125,-2.2071815896585125,0.5612617128768475
1263,-0.3063009595176151,-0.5957161311289527,-0.5957161311289527,0.2894151716113376
1264,0.0780355751363058,0.23364602983432725,0.23364602983432725,-0.15561045469802146
1265,3.827011825788502,3.7361237703750243,3.7361237703750243,0.09088805541347804
1266,-0.6649489416908353,-1.1970879333855242,-1.1970879333855242,0.5321389916946889
1267,1.7028680400974652,1.4263222525520471,1.4263222525520471,0.27654578754541803
1268,-5.421315878788755,-5.585745850134417,-5.585745850134417,0.1644299713456614
1269,1.4492323854415403,1.9983200577959277,1.9983200577959277,-0.5490876723543875
1270,-2.934931061584454,-2.5893757523563825,-2.5893757523563825,-0.34555530922807176
1271,3.791806502928943,3.924005640998383,3.924005640998383,-0.13219913806943967
1272,-1.9012007062770055,-2.0830024669859246,-2.0830024669859246,0.18180176070891915
1273,-2.1207807517876014,-2.245030373041468,-2.245030373041468,0.12424962125386627
1274,3.0671880040135813,3.0576685084367035,3.0576685084367035,0.00951949557687789
1275,0.31699468943317405,-0.010857106444305153,-0.010857106444305153,0.3278517958774792
1276,-3.3278477721416713,-3.1086146543137656,-3.1086146543137656,-0.21923311782790558
1277,1.744255573958544,1.3827264620422286,1.3827264620422286,0.36152911191631537
1278,-0.032141928848797977,-0.08122423221257069,-0.08122423221257069,0.049082303363772714
1279,0.024664961457120188,0.2169338361507099,0.2169338361507099,-0.19226887469358972
1280,-5.5102413551198755,-5.288028224945035,-5.288028224945035,-0.22221313017484048
1281,4.271732698790545,4.6997528757376275,4.6997528757376275,-0.428020176947083
1282,1.6917684180706223,1.3884221343115155,1.3884221343115155,0.3033462837591068
1283,1.4224703640214778,1.2952149938928226,1.2952149938928226,0.12725537012865512
1284,-3.9127628407767756,-3.5421875842504438,-3.5421875842504438,-0.3705752565263318
1285,3.64295379285559,3.1650041290749464,3.1650041290749464,0.47794966378064335
1286,-3.330896489094718,-3.3636146029841845,-3.3636146029841845,0.03271811388946612
1287,2.41886726088961,2.0699492404520066,2.0699492404520066,0.3489180204376035
1288,-0.9928608491181274,-1.2596383617772484,-1.2596383617772484,0.26677751265912103
1289,0.24181896133409558,0.2959790878480141,0.2959790878480141,-0.054160126513918494
1290,3.204268845370062,2.711964552059916,2.711964552059916,0.492304293310146
1291,-0.4914704597911216,-0.7272776636731463,-0.7272776636731463,0.23580720388202467
1292,0.5114722863185577,0.43998482986376275,0.43998482986376275,0.07148745645479494
1293,-1.783666789601317,-1.4270393712842873,-1.4270393712842873,-0.35662741831702965
1294,0.6936182746112082,0.6155200525585454,0.6155200525585454,0.07809822205266281
1295,1.7073439730170414,1.5008647285788725,1.5008647285788725,0.2064792444381688
1296,-1.1154030008707325,-1.0760229516512305,-1.0760229516512305,-0.03938004921950198
1297,6.238735620794435,6.148035535687257,6.148035535687257,0.09070008510717727
1298,-0.9630148847329671,-1.3096975566023552,-1.3096975566023552,0.346682671869388
1299,-2.1396559979032546,-2.225487683460269,-2.225487683460269,0.08583168555701433
1300,4.593850646282143,4.5395990001947295,4.5395990001947295,0.05425164608741396
1301,-0.8660479623905293,-0.6442422115977077,-0.6442422115977077,-0.22180575079282164
1302,4.676671608594695,4.633901955077249,4.633901955077249,0.042769653517445785
1303,-2.4158681530937516,-2.1030567913017073,-2.1030567913017073,-0.31281136179204444
1304,-0.4599863860152624,-0.8241530246164555,-0.8241530246164555,0.364166638601193
1305,-4.151266519473363,-3.769871731990172,-3.769871731990172,-0.3813947874831907
1306,1.9620312187858002,1.7950380793444682,1.7950380793444682,0.1669931394413321
1307,-1.1055803985359374,-1.0477414070025308,-1.0477414070025308,-0.05783899153340646
1308,3.9134577482074673,3.9737647822948023,3.9737647822948023,-0.060307034087335
1309,-1.6581282057284015,-1.9688220005546788,-1.9688220005546788,0.31069379482627724
1310,-0.7002794858925727,-0.6669839138215645,-0.6669839138215645,-0.03329557207100815
1311,-0.29269150337277683,-0.40687179694067477,-0.40687179694067477,0.11418029356789794
1312,1.3505650126022835,1.8303993493425132,1.8303993493425132,-0.47983433674022974
1313,-1.915228019226525,-1.6648810735736257,-1.6648810735736257,-0.25034694565289933
1314,2.1667500394527988,2.5493601823626677,2.5493601823626677,-0.3826101429098688
1315,1.2643434717490323,1.2329692428278323,1.2329692428278323,0.031374228921200106
1316,-1.0397100303055766,-1.2491290477484989,-1.2491290477484989,0.20941901744292224
1317,-0.03178696293386045,0.056730433931095475,0.056730433931095475,-0.08851739686495592
1318,-3.2761309805951666,-3.940677340169407,-3.940677340169407,0.6645463595742401
1319,1.9483516487397063,1.7999032817301384,1.7999032817301384,0.14844836700956807
1320,0.756396555916647,1.36220973601468,1.36220973601468,-0.6058131800980331
1321,-0.1481282996630382,-0.03273649271706269,-0.03273649271706269,-0.1153918069459755
1322,0.5187932951339538,-0.12706061842425775,-0.12706061842425775,0.6458539135582115
1323,2.5912476441008248,2.6170598300472667,2.6170598300472667,-0.025812185946441794
1324,0.6413096544430306,0.24506360337120986,0.24506360337120986,0.39624605107182065
1325,-1.2785629963291694,-1.4534938464651457,-1.4534938464651457,0.17493085013597637
1326,-1.6938918742708218,-1.3764831485699127,-1.3764831485699127,-0.31740872570090894
1327,-0.43309269243205556,-0.47628438050705646,-0.47628438050705646,0.04319168807500089
1328,-5.133695192966528,-5.084201536545524,-5.084201536545524,-0.049493656421004444
1329,1.3240963718416041,1.0064811822369035,1.0064811822369035,0.3176151896047005
1330,-1.162766844724267,-1.2201002614897833,-1.2201002614897833,0.05733341676551648
1331,2.79267046383171,2.4570792948709617,2.4570792948709617,0.3355911689607484
1332,0.369326464787005,0.07641304079200245,0.07641304079200245,0.29291342399500253
1333,-0.7552982433246525,-0.7893951515526975,-0.7893951515526975,0.034096908228044995
1334,1.889169240339749,1.6836729966334376,1.6836729966334376,0.2054962437063114
1335,-2.63471969618766,-2.5128566855554992,-2.5128566855554992,-0.12186301063216076
1336,0.5765418315690785,0.19238376202586832,0.19238376202586832,0.3841580695432101
