path,sha256
CANDIDATES.csv,d24e6f8ab731c7d47b79e45511262db7b9347cce9404622e12d1065c5bc4bbc3
COST.md,d0b8c348966a47966ff40925fafa9373cd7e67c3a6fea014d536beef46ddfe08
CRITIQUE.md,9bbfe1083233413ce9c618d7873c6bbd1420090156a0e20d047ec72756ff601d
FROZEN.csv,d7b00473f7d7db5e167687e20224b033bda2dca494d6be9f07228a172e9b7a1c
GUI-REPORT.md,5b07b0e1bfb198f9d64b2c4472d776910a425c5a116a009a4cfd06056b2d124a
LAB-NOTE.md,21078044aea271b3552caa6d346af2bd60d7f29d798ecfe481ec960ea8d0f907
PROGRESS.md,5d4ffab9c260ad16c9b2e52b78cafdf7eb90e257c6b3fb5d97a1ef1b7f924397
PROTOCOL.md,da67355f22b58a9e8bb568599399084a9bfe6b02fad589db6439f4f9e60648a2
REVISION-DRAFT.md,9a6594ffaf3de534f1024a235b87d61df381d2959ae1425ce7885508a1b90f4c
REVISION.md,d73b076b42bb21e5508f8dafecf046146e0696644fc717fc7e934cf877067837
SKILL-v1.md,f0600d2c021b058d04f71216fd8634fffd26c7afbeff7ecb93703eb7d5646a77
SKILL-v2-DRAFT.md,9d5b63bba9c01c1696b4119fefdc826bc236ea6ec8863aa225254077607e8e06
SKILL-v2.md,6305da7f9aaced17ba0909409d60a7a63a1cb5294ebf38b55d60146d3e1a60dd
SOURCE-AUDIT.md,3e30151e0fa141bd5a512ff5812999a5d433f6b277a274adb3fadb3ebd9a3d58
SOURCES.csv,0ffa6f55db917ba0b5741ba51677147c7eb8b9c0b59f341b41bee90b5827a065
TASK.md,21eba17315502c830de9f7371d2d32d1c39cf1f34cee39fcba96017f03d167e1
WARNING-EXPOSURE.md,046cb2ccec9f20f5e17aa8bcef92db5a5559e32c64b0887767d93f04111dbbff
attempt-1/01-visible-start.txt,dd11510b030bb5d93f3198a9773c6a9459257d1e4417d252b4fa649ad56b0a53
attempt-1/02-visible-filter.txt,6d51c7e7a87f50f6db550606f161acdccc04eba2e14254bed89f44ed16f8e635
attempt-1/03-visible-selection.txt,89543d99730a4d83fb410010df876198291cc1db0557a5c765f46dcbd3f30639
attempt-1/CHECK.md,cd449c9ce741b53479886766508f03f8f8f733792df147ddd63433635186fdff
attempt-1/SELECTION.md,2634b9897ab8d49fbc5ad0c05a3bc2535c1ab6d0fddd0f35850ecb6c454c6ec7
attempt-1/SKILL-SNAPSHOT.md,f0600d2c021b058d04f71216fd8634fffd26c7afbeff7ecb93703eb7d5646a77
attempt-1/TRACE.csv,c5081e6f414628464e55352935510fb9634b916c7c80d09131926d563b7f7a01
attempt-1/selection.png,1d38493985051753c8f4d9b4855f6617ce2d3b994799075bc1d80a11b3f430d4
attempt-2/01-visible-start.txt,ba601fc2d58c5aa2839b62c21d18ef2f772c7f9cdab6043f4b97a3536445ded2
attempt-2/02-visible-filter.txt,cdeff09e74d4ac5c9e21d731401ec880915bc98abf73442e771f2f5e69dd8752
attempt-2/03-visible-warning.txt,f97a5bc138172c6527bef2dff8ed2a0bc429d42a5a84ce5b745fdeb8dd7de191
attempt-2/04-visible-eligible.txt,dec4dc42140c2fbe8678521df09edea9658e16872f9a60b3a716075805fa5c01
attempt-2/05-visible-selection.txt,5b77c130fedb1c56d92a12276461556f0e182ea538d925da01038a8adffc7003
attempt-2/06-visible-final.txt,f6b824261bcaaf02f7dbed80e9ec996816aba84e3115671ae435658a42c5e924
attempt-2/CHECK.md,540bc59123dea166203722ebb2e3b51dd42fc9c26f86baef68a89834674cc313
attempt-2/SELECTION.md,4f2615d42a774ade6dbafcec5bcc7ca613d7b505cedd88080e7f5a80186a944e
attempt-2/SKILL-SNAPSHOT.md,6305da7f9aaced17ba0909409d60a7a63a1cb5294ebf38b55d60146d3e1a60dd
attempt-2/TRACE.csv,24f3a69bb86abc70577ae2b9305d3c7c32ab787a3911cb70955b58813c833ee8
attempt-2/selection-status.png,7103bc7e647e6b63cf3631be7f17b71d2deaa07275b746f58d41ce1b555d4d2b
attempt-2/selection.png,4c6076eb31e33c08d6f18c5d96299259b904be213335130e112d23c5f85b1fe9
attempt-2/warning.png,33b792c6e596655da813f6f008d5a479727e7932b1c5102300a336138fe88cf1
critic-packet/01-visible-start.txt,dd11510b030bb5d93f3198a9773c6a9459257d1e4417d252b4fa649ad56b0a53
critic-packet/02-visible-filter.txt,6d51c7e7a87f50f6db550606f161acdccc04eba2e14254bed89f44ed16f8e635
critic-packet/03-visible-selection.txt,89543d99730a4d83fb410010df876198291cc1db0557a5c765f46dcbd3f30639
critic-packet/TASK.md,21eba17315502c830de9f7371d2d32d1c39cf1f34cee39fcba96017f03d167e1
critic-packet/TRACE.csv,c5081e6f414628464e55352935510fb9634b916c7c80d09131926d563b7f7a01
