node,parent,status,loss,seconds,score,metric,fit_seconds,predict_seconds,policy_seconds,proposal_seconds,candidate_sha256
node-001,root,ok,0.12554552982948103,1.9672732999897562,0.23386576853540128,MAE,0.0037084999785292894,0.0008497000089846551,2.1999876480549574e-06,0.007030599983409047,759fdbb2c617374b8e427d688c0641e4bf8becda9e43ddca0a674379a47f9983
node-002,root,ok,0.19466773031382065,1.9666337000089698,0.3626263589051603,MAE,0.08388879999984056,0.008804099983535707,3.7999998312443495e-06,0.010179599979892373,c141ee37cbec6840f45bf218d1c84c0871c3b01e0635e737fbda0becaab11156
node-003,root,ok,0.22354078778866412,2.1021159999945667,0.4164109881587258,MAE,0.20835150001221336,0.009300300007453188,3.4999975468963385e-06,0.010031499987235293,d66d66de80038ef0887a905d84fb357ae66dcabc6f8ddea49fef5eba34cbe952
node-004,node-001,ok,0.12785189098512617,1.893046700017294,0.2381620499316226,MAE,0.006249300000490621,0.0012458999990485609,1.2400007108226418e-05,0.010600299981888384,2b6378de3425f89e02e0eeddfaaa06b4404a1a0d600561163bdded7cc21599c2
node-005,node-002,ok,0.19237412397555873,2.416014099988388,0.35835383713760843,MAE,0.281335699983174,0.010338299995055422,1.6400008462369442e-05,0.012045800016494468,a135d942365a4ad09619ab7b28946ff91a07d8c18ff2861e6ac243ff1681ffe3
node-006,node-003,ok,0.231161362901711,2.634959000017261,0.4306065685024869,MAE,0.7426407000166364,0.00928820000262931,1.0899995686486363e-05,0.01019800000358373,5222c70c49530b43f8e6e18cee2e6178cb0d28419e7f559e65c40a7a28c4f9f5
node-007,node-004,ok,0.12841087642080193,1.8680453000124544,0.23920332602239192,MAE,0.006797199981519952,0.001354500011075288,9.500014130026102e-06,0.009430600010091439,86882f93f56743cfa9562ddc8ecc8fd57509128aca8ad5d6851cc4b6e7d6d38e
node-008,node-005,ok,0.20785936235070923,2.433098900015466,0.38719968436512203,MAE,0.5126492999843322,0.015813800011528656,2.160001895390451e-05,0.009331400011433288,c9a12fa0b1f61d0fd4711fa2d61c61e3c32346f85eed9b9e93c53d79e785b743
node-009,node-006,ok,0.23656174364133425,2.257062599994242,0.44066637862691876,MAE,0.3563723000115715,0.007310099987080321,1.0400020983070135e-05,0.011484999995445833,25b6c02536b08aac1d891d8e88d15193cd94f6525c7091630cf5132736fc6b32
node-010,node-007,ok,0.13343813858273967,2.819849899999099,0.24856809218115028,MAE,0.014170899987220764,0.006341000000247732,2.1899992134422064e-05,0.013988399994559586,ec20f485d3a62acdb97a2549ad364c55914d464fe100258ab09e2fcf8456c316
node-011,node-008,ok,0.2099209999902094,2.74479669998982,0.3910400956617893,MAE,0.5870992999989539,0.01636000000871718,1.7999991541728377e-05,0.02268170000752434,7a6e8e6cf4dd71db32f6104708ef8e1dcd325d2ec37ea58eb36630725a52546b
node-012,node-009,ok,0.23671844615475104,2.4136544999782927,0.4409582835141849,MAE,0.4095622999884654,0.00785389999509789,1.0799994925037026e-05,0.013032799994107336,3fca5ad4606a7d4b8ca9506d76400e645b32cfaf5c458c79460fc3326d66af06
