group,size,salted,bucket,split,included
000a538464655b1a41a2784cad3355cf8476a26d218944c1953bb185034568fe,1,d3761c1c727ef99c04bad1a648655dd5668983cf2f8cfa4ebbebcc8624236736,4,train,False
0010ae87771a45c102a533b41f7a6a69148d3741ac3c3237a2ee9834288a1918,1,7732695f601e68d27039cabeb14d4c1858eb921d6159d1ec8dbedea0de10adb4,2,train,False
0021a4e7e61db8dbb87558ce2e16a822b9205796b4cf3f021b7081ac9b1222a5,1,45e7ad528b7332f38b4c10ef1b279a62c0288a9f9b3246e1ae6be968abee4c9b,7,selection,True
0025240e31309c1ff468a8b88568b58baec7ec8505b82953a3c2c9e9fb8b970e,1,e1a6e5abe252b878ba36a12d590508ddaa928a361d34673456360f0a5a812213,3,train,False
0025688e689e86791d43a8ccc3fc865cba85e670046d1a7b36c21ee80da32195,1,c2f0b3362edd39aae0f73fc71555a84d80e5e605a15a8a6c3421c94797d748a1,5,train,False
00342efb76c62881263a9c18f20fc285e4050ddc6d7628f2ced347edbd08748b,1,d003a62eb7139f3fba611411eee01399eb1ea3a6f1082acf06d91098fef31ebb,3,train,False
003a68bf09f110bd9d991c4c004c07d648fb4e2170c4abc0ff72d5cb223a03bf,1,d02fe50facece0d200bfe1f25ad73537bb6e9c33af5112b7ff243396f92b1821,9,final,False
0040b03530cfcecc111da56eaf7e9b8a60d303d067dcb6b07980133ecee6b7d7,1,9c7cebd51423543749c84642f238af050b391e0db13a11d43d90a823a6f98d24,4,train,False
0045b14b8f1ef3aee98dfcdc10703c02c026bc9216d33a1e47e0cb1a92daa3b4,1,e14d5b85980cba16eb9b962272addf6c2f2d00651bd50ba4f08bcedee114ee13,7,selection,False
004a982b144546c4c81010cf21eb7b2427896de007882b8651c876eb321e342d,1,ca47dddd46762aad7e89b576cca5b525acc17e77c4448ea89e7a074d5d4b63f7,9,final,False
0050c2c3feae04bb8e7a0fb1788edda28e5c44a34811aab66f0fe5237e4e9de0,1,b28100569ae3b9e05b0c8529c01fdcc3ef1ea1cd7edfa8bd5a6e471156b9b64a,4,train,False
0059b31543eb2b01dc0d2976cddd4f7530f1faa9412936a680f47e4cadcee114,1,f38e55d7bee4270d70e9700b95942ea44483b0f35f28467e9c09305fb1d5758f,7,selection,False
005a192cde57bac32514c2be0bb39e825457dc124c7d2da88239f94a20f5288a,1,ba994b1639cf68fa24434ff344a7a7c2b85dcef2a252651a74bf2f719a7b9734,8,final,False
00699e3b96d0cc28b29d09a8ed1165a5576105ea9915823efce70834a15caacd,1,bff91bb5fa0be7de62b26a7814d65bc082217103d39985b956f960cc806f9676,4,train,False
00713a28583ea2e02b171c2b39eab8dc5216dcc3a1752e91f709aff71911a19d,1,d165fc34d578433185523ce16ca3eb81c69bcb8bb3d04d6aca49cfea85ed14ab,5,train,False
00717b3f9836482a16958be9f7039f52e22a7f16cec9198308e88584f362a909,1,725d568e23b8d8d5bcbf1a37507b61d5ab79591da9aa1300220093847facf889,1,train,False
0073c94a7ceec79bff7360383982e5cd2ea50ba7eb4da4b882e93d0055345f3f,1,2dc46858d775cd64b50f5e02f9d097f6427444717f7add4d2f314cb5723b2fad,7,selection,True
0085a1ff4a52c728ff5ea942282b4e4121dbc58668baaa09e48a77fbfee398f9,1,4b36faae64e90200b81138c025dc252a6c6eeea20bdd72a73549e13c21ebe33c,0,train,True
00888827673f5d9b5d4f82e59ff617404f0a527e466d47799e16399e484ba24f,1,57f3eb4a8688f344f478aaa14ffd02a61301236b163ef257c2b5ce0228cbb45b,7,selection,False
