task,kind,arm,serial,step,template,factor,parent_step,reason,researcher_sha256,constructor_sha256,candidate_sha256,status,exit_code,worker_seconds,train_loss,selection_loss,selection_score
43,classification,fixed,1,1,base:linear,1.0,0,broad conventional probe,ac4db7c48c95aa1bca6df50d06f4f1a9ad81a86d451c4f8106c584ba6510e69a,e89eb2efe007090fea324c9c6af7d8ec3de0d6abb46744f3bba375beb9f9646f,cee7983f3d0ddd115d33a45f2830ad8b3d60bd191934fb2ad98a1d64046e661d,success,0,1.6124030000064522,0.0679613780996268,0.0813287514318442,0.9186712485681556
43,classification,fixed,2,2,base:extra-trees,1.0,0,broad conventional probe,ac4db7c48c95aa1bca6df50d06f4f1a9ad81a86d451c4f8106c584ba6510e69a,3a5e0afcee85339699235e64e6a20b6cec3bbef6af98b8d5faf0b9cd0fbfcb12,fe9f52aac6fae812ea74bfe6725897abb4cf9f7a3df60d58683d0107f65b1d3b,success,0,1.8732342000002973,0.0006802721088434,0.0578465063001145,0.9421534936998854
43,classification,fixed,3,3,base:rbf-1,1.0,0,broad conventional probe,ac4db7c48c95aa1bca6df50d06f4f1a9ad81a86d451c4f8106c584ba6510e69a,db7f5baf8231f112fae1d192794dc023af773ba4a55ec0790e4003e8b5490e0f,27d1a072e585c314d242425e3916152e1d5bc9acc0dda7b40e67395c1b8f1902,success,0,1.8756017000123393,0.0519859556725916,0.0803796432662411,0.9196203567337587
43,classification,fixed,4,4,base:hist-boost,1.0,0,broad conventional probe,ac4db7c48c95aa1bca6df50d06f4f1a9ad81a86d451c4f8106c584ba6510e69a,7ad33adfd2767eaf1a3d4f091c22e45bc376cd4bfa33b453e872c9f1fd947f69,c57445ba4248176a610264d02f47077484c9b2db467b3617b7e6c2d09fac91b3,success,0,2.7331920999858994,0.0006802721088434,0.049271804941908,0.950728195058092
43,classification,fixed,5,5,base:random-forest,1.0,0,broad conventional probe,ac4db7c48c95aa1bca6df50d06f4f1a9ad81a86d451c4f8106c584ba6510e69a,5c67443c7b76ab73a148c12eaa01d535b505db3cf7403ec46d1f21cca4380420,0918ad65acc5281163c013cc98a4838d8a582c04ef2b144849472fa5bfbd8361,success,0,2.1768279999960214,0.0006802721088434,0.0656193748977254,0.9343806251022746
43,classification,fixed,6,6,base:rbf-10,1.0,0,broad conventional probe,ac4db7c48c95aa1bca6df50d06f4f1a9ad81a86d451c4f8106c584ba6510e69a,f30b673bcce13f2fbee9b6d90ea177b95a00cf1a2541730b68c4594cd9be846e,99666013fed9dfb0cb3c8aefeb0ff36ea73030482a9d8666d270a500e98c3cc7,success,0,1.9516156000026967,0.0285714285714285,0.0829978726885942,0.9170021273114056
43,classification,fixed,7,7,base:neighbors-5,1.0,0,broad conventional probe,ac4db7c48c95aa1bca6df50d06f4f1a9ad81a86d451c4f8106c584ba6510e69a,a1869d67205520fbb75ee47f498a95be1730dd31de182711768198f085848a0f,c46021861851ef435427b9f0d4ad8644c28fd08fbc487b79e306da2db4e555cb,success,0,1.864458200027002,0.0010752688172043,0.0961708394698086,0.9038291605301914
43,classification,fixed,8,8,base:neighbors-25,1.0,0,broad conventional probe,ac4db7c48c95aa1bca6df50d06f4f1a9ad81a86d451c4f8106c584ba6510e69a,66b969144836ce9c65889bf7c0f7bb717e4d1d3fbe0a0b93c48ff6457400aa65,4e281f1bee2f157de5bffb1f9b2851a0e09daa407da8d0729ff89cf93592a3a4,success,0,1.8205410999944434,0.0010752688172043,0.1125184094256259,0.887481590574374
43,classification,fixed,9,9,one:rbf-wide,1.0,0,fixed expanded portfolio,ac4db7c48c95aa1bca6df50d06f4f1a9ad81a86d451c4f8106c584ba6510e69a,d4f98d2aba08b67d639c696089ccdb4503ee963c22cf82412b81d8aaf7245f82,4483f350c36b64578650a3863d4b22f0ccf2927693173891c0ad0b23fac2b8b6,success,0,1.9312678999849595,0.049945139346061,0.0755359188348878,0.924464081165112
43,classification,fixed,10,10,one:boost-regularized,1.0,0,fixed expanded portfolio,ac4db7c48c95aa1bca6df50d06f4f1a9ad81a86d451c4f8106c584ba6510e69a,97b5cba71b26a277e7853673e77f999f32cd3f3c7d37eb0cf1bc6dc2451fb2c0,6ceeb4f7f6fc9a64cfb8d82f39072b05ce61f4c8444c564334205159707c015d,success,0,2.610295299993595,0.0062870309414088,0.0482408771068565,0.9517591228931436
43,classification,fixed,11,11,two:unscaled-c100,1.0,0,fixed expanded portfolio,ac4db7c48c95aa1bca6df50d06f4f1a9ad81a86d451c4f8106c584ba6510e69a,b4cd0008a7485193d3b1f74a07d5fa7e857fa652255e1cdb38109030795d359b,b296353ce10763a623ad86312e44e8ce2adc55a63548f751df67d728de6370fc,success,0,2.2186091999756172,0.1608514373491332,0.1830960562919326,0.8169039437080674
