path,bytes,sha256
evaluator/2074/final.csv,277342,2bc9a68031b02a013d25763e9bea60a6dbd7776492822d9209bc6a87bc42841f
evaluator/361241/final.csv,68829,3b5aad4f92cdf112fcf39cbe56fc364ef2441776c0a37e927cf5a9bc7f34a679
evaluator/361251/final.csv,189179,90db8da2adabae0933c9e7b21373d47eaad5e0db15bc2e95ae96e52607a0916c
evaluator/361260/final.csv,102276,bf0472ff1b60583bd0c64e8cf3250e406ac019d3e711f82d2aed813a8fcfa6ac
evaluator/43/final.csv,201414,e3337988d88a22474ea3f0ecf238b6671aa25d6c8845b7ae31c918ce09d87bf3
evaluator/45/final.csv,80474,7165676f9aefcf0da1231862dd7f9068e947bd1a56653c41f617f4b67d5dea8d
PANEL.csv,791,5bcd4e7501b503d6548a91028ad0ba8e3d6293221c06f6ec21df325847d164c8
public/2074/SCHEMA.csv,923,f2e612abcca632cae79adfb4be4391f5f646a9ca0450bdfc7ff0ef844d7bdbb4
public/2074/selection.csv,278555,44f7ea7137e4b6b6cd6845630534d86036a2eed6bcb9a752fbb1ef6892d9b50b
public/2074/train.csv,832585,fd95f6b83c80017671b3de97589ac16d20d4f212b7ee25c7541d7b9058b73ad5
public/361241/SCHEMA.csv,219,eafe4a7956011cfde9a8e5e6f4b7c978adba1d208372659fbdbc7f0b735a5161
public/361241/selection.csv,68898,cd8da442d8a1658192f096f1e3dbfaa96a67481b49e4170e6c62050fa3d58940
public/361241/train.csv,206655,d9e636b9c7e51168a45e72f06ce6b015eeea6cfc5b6bcc8900d4ec3408d85339
public/361251/SCHEMA.csv,287,cbae1a0f3819e395b842dbba403cee762a99f4bbc0fa336d797bac20f04afcf9
public/361251/selection.csv,189126,ce35b4906f2ddfef5a835ae7b89a709b91e33d5a0f0bef20a6b5b559fdffa405
public/361251/train.csv,567645,77aa96a874f381afdaeb5f3507b422964488067517c1d3c075635deb037ea764
public/361260/SCHEMA.csv,461,43f60abac24665997d8e0a590f06b440effe3462616957e20016ba2ff9cad662
public/361260/selection.csv,102245,02a90d6ca07e57eb1a64e72745f08ff9205c1d7bf157782e6d2d4cd92b4311fd
public/361260/train.csv,306615,41ae798429698aa1babf0b044a733a2f928026e77685ae01c279677d43c91b75
public/43/SCHEMA.csv,1934,39f00e9faca4a8e032b005bac1900ecf44a87a40cfceae3175675ee77872d7b9
public/43/selection.csv,201809,7cae907e4b772054b3ab53072ad5d8b06d936bd7efdd6992cf272f147f0ae914
public/43/train.csv,600337,13a12f42676690da95e66bde3ebbf502e5ea2f6facf8035b96e5f3e64631a361
public/45/SCHEMA.csv,2075,0e57dfeec2b56911da7ee7283b6e1297acd7bb7990ce504857b93df4503f458d
public/45/selection.csv,89334,711884e418fedf5a4a959f9b6f87540d418fb1445f8705d8e70c63335e6cdc0d
public/45/train.csv,241292,00f6613472f55933affb8ca9c0c64d72d5ec5cbd1f94e1d2b21c8939bbb00e12
researchers/fixed/ORIGIN.md,122,196ef837a0ed44e7bbe57c7b8879ec47e4cf9f35b2843f04e966b6094b43df44
researchers/fixed/researcher.py,4646,ac4db7c48c95aa1bca6df50d06f4f1a9ad81a86d451c4f8106c584ba6510e69a
researchers/i0/ORIGIN.md,119,db087985f1b2f1364eabd6445df8fa5db8647f56f60d68503e54f9db3cbc571c
researchers/i0/researcher.py,4647,c46276d2e2cb9e1df4c329b6c5517b13a9c3b7b4dd554ce367920986cb14f60f
researchers/i1/ORIGIN.md,119,898b63a05c154269210e501a28f3d4e34e4f845efdcb677b2915de1c7554a2b8
researchers/i1/researcher.py,5699,26b2107d2758eebadad1d20b9c9a5907f4b886800f1e1793ba85fef016fbea4e
researchers/parent/ORIGIN.md,123,6a9681abc779545279e460a8bf583a2dfcb58f9ad17555c2033149e8b7f5cc41
researchers/parent/researcher.py,4647,e4a64b3a0fc7864bcb512185c4a1ccf81e27e29fd7afc4fc7ff7f526cf57d7d2
researchers/random/ORIGIN.md,123,2167d678c514c7abcb5858d3e72691cbd0412b615e5ac143d85d7ac7248d3030
researchers/random/researcher.py,4647,8f055b1b81c4a38dc0a8dea028692af7c1e0f030c4951fa619cbb41959dc1f21
source/execution_support.py,16864,6c0f26784df6b05d3beea6314a2e6bf2274f1eecec2132211d70028be828376d
source/i0.py,255,898df605b4a8f10babebc1e6290366ed6b0e6b0ec28d351f4c97e8f3714bb2ce
source/i1.py,263,67def0086c492b8df66360a49893cac395ded26471dea75c6e3b1016f9d5c36d
source/improver.py,5040,729292ad1b6449b779dd6172a1c28e6ae66441212b72a8b106b132703aa74813
source/NESTED-RESEARCH-PROTOCOL.md,8550,fd687b480db04fbf636c7d48763a42dbe8da739495ed515e5c4612aeca1c55af
source/parent_engine.py,3361,90e61cc1b2e54aaf54d7d9b48a44cd896de52e4f9d6c13ca7035d6bbebf86dc0
source/README.md,4314,3a711f9359cad6509818401f53cc063c0924b2cb20f4b5fcc5c3b5b601f724db
source/refinement_engine.py,5012,e905a209037c84cf1803ea9c9f37f21314305f3b578a6b6c78db3ba51a677670
source/researcher.py,4552,613e7dee791fb4f7f746a446b3ed83573f9cf772a6c422ae3dcd025f92223f29
source/revision_one_engine.py,2312,fe3e19c461ba778f21015f8fa96ed8546fa7fd5d0e93b370ac5d4823185d9571
source/revision_two_engine.py,3988,77d1ba8920eb83f2a245cba587fc166dfe138deb92b452db2e6a1907fac910b6
source/run_nested_research.py,13563,6f6e3499bd2253e0e588bd0b01074bfbffa324f132112b56a1dae1569a2efab2
source/study_engine.py,2212,6085cc647f0b21b56d32d68025fbc49c3fabcfa0b9ce725f24573fb3b063711b
