row_id,actual,predicted
360,65.29739656815988,98.01421674166855
361,117.76565591295216,98.01421674166855
362,98.08081380278036,98.01421674166855
363,80.65598866358025,98.01421674166855
364,75.01113411319811,98.01421674166855
365,64.29878773823911,98.01421674166855
366,99.87962205507546,98.01421674166855
367,150.62047495270082,98.01421674166855
368,99.670778441238,98.01421674166855
369,94.33340358091112,98.01421674166855
370,101.62308323709804,98.01421674166855
371,88.54377353394412,98.01421674166855
372,46.04110003350815,98.01421674166855
373,114.61223673935376,98.01421674166855
374,112.16117487298143,98.01421674166855
375,19.41522611516983,98.01421674166855
376,77.64623592419785,98.01421674166855
377,90.7095232254556,98.01421674166855
378,115.3558650144472,98.01421674166855
379,89.67532761809768,98.01421674166855
380,89.98359847498295,98.01421674166855
381,102.98414462955049,98.01421674166855
382,82.34131871933582,98.01421674166855
383,28.741609505749437,98.01421674166855
384,106.7845450435621,98.01421674166855
385,117.75486435749347,98.01421674166855
386,97.8069503404088,98.01421674166855
387,114.3913492991568,98.01421674166855
388,73.55340661257146,98.01421674166855
389,59.429882843107336,98.01421674166855
390,160.0042761035007,98.01421674166855
391,105.3993371644182,98.01421674166855
392,96.53322596566778,98.01421674166855
393,125.25684238647877,98.01421674166855
394,123.07792510461904,98.01421674166855
395,66.08724430865647,98.01421674166855
396,36.31646694411817,98.01421674166855
397,102.63112915958818,98.01421674166855
398,88.2546394986199,98.01421674166855
399,116.22876120880332,98.01421674166855
400,66.77651405225586,98.01421674166855
401,90.64919531062576,98.01421674166855
402,90.21330134866514,98.01421674166855
403,74.77260814918466,98.01421674166855
404,38.3025906663817,98.01421674166855
405,92.529426680399,98.01421674166855
406,59.03003807190265,98.01421674166855
407,117.42656087294166,98.01421674166855
408,112.15737212870572,98.01421674166855
409,125.65999865467607,98.01421674166855
410,107.75576801214991,98.01421674166855
411,60.22843282419156,98.01421674166855
412,78.84336936382188,98.01421674166855
413,109.03113116406344,98.01421674166855
414,83.70971475746613,98.01421674166855
415,60.48129750937856,98.01421674166855
416,95.62905483012358,98.01421674166855
417,100.58905132765074,98.01421674166855
418,56.94307228317142,98.01421674166855
419,131.57828232113445,98.01421674166855
420,72.30990982940482,98.01421674166855
421,47.81052481723476,98.01421674166855
422,46.43640907418357,98.01421674166855
423,121.1452272965853,98.01421674166855
424,134.76381021235372,98.01421674166855
425,97.32252123145338,98.01421674166855
426,2.55132406870564,98.01421674166855
427,182.2924362248211,98.01421674166855
428,104.01024748092183,98.01421674166855
429,129.3211884110929,98.01421674166855
430,110.1430329726746,98.01421674166855
431,74.30062571796115,98.01421674166855
432,74.04800569415396,98.01421674166855
433,53.05536481871816,98.01421674166855
434,120.38229593581708,98.01421674166855
435,71.54985695306405,98.01421674166855
436,57.05560728670108,98.01421674166855
437,84.97237816435491,98.01421674166855
438,91.91751046212646,98.01421674166855
439,147.79770287407277,98.01421674166855
440,119.43068950949528,98.01421674166855
441,6.374065653464951,98.01421674166855
442,98.96995824649002,98.01421674166855
443,99.4081316029894,98.01421674166855
444,72.40053333928009,98.01421674166855
445,130.426008408952,98.01421674166855
446,81.04151602695144,98.01421674166855
447,148.00675062011933,98.01421674166855
448,115.82752906298958,98.01421674166855
449,42.95369347717882,98.01421674166855
450,79.58269519399228,98.01421674166855
451,98.4993635189518,98.01421674166855
452,105.080300373653,98.01421674166855
453,97.09963799101018,98.01421674166855
454,93.85866474877427,98.01421674166855
455,92.55973861250602,98.01421674166855
456,121.62364570608864,98.01421674166855
457,73.37435927412746,98.01421674166855
458,78.08583934585367,98.01421674166855
459,82.2901729049874,98.01421674166855
460,87.38678603550149,98.01421674166855
461,103.85102780071792,98.01421674166855
462,119.7231588391003,98.01421674166855
463,81.79582356800827,98.01421674166855
464,141.06996138988634,98.01421674166855
465,79.17790542612387,98.01421674166855
466,72.46714550049637,98.01421674166855
467,137.97396587479574,98.01421674166855
468,116.5269435997639,98.01421674166855
469,183.0646345490911,98.01421674166855
470,68.55418687689205,98.01421674166855
471,137.9069322710878,98.01421674166855
472,152.88079998658387,98.01421674166855
473,69.33118406463788,98.01421674166855
474,126.7739652494545,98.01421674166855
475,76.72920387377616,98.01421674166855
476,131.262559603669,98.01421674166855
477,54.66235553617203,98.01421674166855
478,107.12813335979982,98.01421674166855
479,67.74064407050291,98.01421674166855
