path,bytes,sha256
evaluator/23/final.csv,8600,dd38b3eb96a5f293a253eef76fc0a0029d2b8a0a7446980e977f7403326b6cd8
evaluator/31/final.csv,31584,ad77b367a08d140afbd560bf9fe1554a71b3cf33e7f51b3e53b57fefdcb0b647
evaluator/361235/final.csv,14813,6c76ee03a8760782aeb64076173e0a15bde92e4cdd47ed06725254a91ff147ac
evaluator/361237/final.csv,13400,f0648f1c0a369cb4b915ece763477258c54553bcfdbee6ed51c296a8a30d7897
evaluator/361247/final.csv,89240,b537bdc6ae831d42301b019d330fee2817e2a325663e4c19ebd3774457cee5f0
evaluator/6/final.csv,59305,b7bf38913cfb36961d42186624291d13c1e0a0422e2afb0d8d911ac2a5c0f9d3
generations/1/i0/GENERATION.md,573,ec5b941bd43ded7af256a21ee4361257314f068a4e70192c8689d701e89fd33d
generations/1/i0/PARENT.py,4552,613e7dee791fb4f7f746a446b3ed83573f9cf772a6c422ae3dcd025f92223f29
generations/1/i0/researcher.py,4647,c46276d2e2cb9e1df4c329b6c5517b13a9c3b7b4dd554ce367920986cb14f60f
generations/1/i1/GENERATION.md,577,fc0778053f911114012c71592f2eddf9434cdcdfc030c344783090a071fbc773
generations/1/i1/PARENT.py,4552,613e7dee791fb4f7f746a446b3ed83573f9cf772a6c422ae3dcd025f92223f29
generations/1/i1/researcher.py,6084,053228ae5a337e2dee99c96a569d890f3a908d7194e2ba00c3cc5636ab02481f
PANEL.csv,1259,ef9f4e8af31a7d44aac8807c94a410da26be64962ddb087c486ffc7f410d2cf3
prior-comparison/FINAL-CHECKS.csv,500349,7c9176a23b6afbaa5343e811ee3d47342158b79846bbc25ac666e93e4fba356c
prior-comparison/SCORES.csv,8599,3b8870bb98c3c28e6201a36edec78af39f83ebc3ab8d060c19824ec31dde38a9
prior-comparison/SEARCH-CHECKS.csv,465513,9dc233e6c16197b66ec682939ab17e83b78a1e9dceb1857bb99bd320204e110d
prior-comparison/SEARCH-LEDGER.csv,83983,591429fbf0f17dc93df222eca667d0556cfaab0fa7671c6115c48215bb5f7812
public/23/SCHEMA.csv,512,dcfdf30648a2e7f13ac27aa25f1d66f4a066672172d2e3084887fed9dd636d21
