group,size,salted,bucket,split,included
00039cf22d7318f53ade9839452ece2c642f10aef6cd746fa72839f1a3f98b1d,1,6a85dd5be191c2d647fce82f55fecbfc4e728897c57cbcf1987eae984b3ddbea,2,train,True
003c9bf167986be5964c6cda3ecf93a2fa18fd4c820aa097fe252b6cc463ba5b,1,9513cbc8b2ad5d650383a9b3730ab00e1f06a7d8822a1a9b9facfce0519fb5af,9,final,True
0045f0a6458efeda0aba1dcc0983c6f37a5b738429e95f4c6f05f57ab3a3c828,1,094a878680d9381fe00e6c182aab3be98ca00a38efedd7bacaafd0a4d0816a79,5,train,True
0068796cd29e0cf53903b083fa1964e5cc042bbd59e70003e9e827cb84a5275f,1,160c5e37dd0f312372f270a45ad294d71430337335e3cf29fc2a9ef362adee9a,8,final,True
00b2066aba303f171c2bf48a64a3fda5cfab7bcfaceeed2a5ecf92744334bfef,1,3e655fdab620545b6d5bcf7b0abbac80242849521c8bde5239d77968f4b3b9b9,9,final,True
00b426367c5f84a502ea09f06abb05ff7611de4069dfa606754ccf2e02d403c3,1,178f0499fe5be3ba98a1cd0df07380c88b37ccc6c7b3a21bce2318a994d52532,0,train,True
00b7dd737c8d607c3ad5be1f6900814f5395e87e7ebb5a160dc2a643a97daab5,1,59d2298be79d2e046944ac752a00d33e5a075dea171a0c84b84533eeb261d656,8,final,True
00fc6e7662d5f37b700f1aef0e4610b94c98c8fa9377546e9abccc8f7a364fe5,1,303e182668be5f847b25a594ed0bba6cc8370e5f510d28eac62f3305a8f45aae,2,train,True
0110e64736d8f52fcdc066564781f5d908ecf33b4ea0cf7f27346669344cf86b,2,cc2f2de3d1d62b92c2e422a616eb571face224ef2254d329884f1b7f3d1be562,4,train,True
01a366393ea38001d4309c563ff3686690fb78e668695bfd746609e8336bd003,1,a149bd491bb7b141d13898710e309e9a1ad02673ee91572f6f09574841cd93ca,4,train,True
01c177fabcdccc06b372a52ba26f38091d300c599069c326184d516103dd17f9,1,dc8519ff347af8e2ff6f9b237a0e3ae4e10f3a94ad6223257ca10a9bc2630229,9,final,True
01c7998d5f13af5d7f1f20a89d1c6aaa8f4422484f14e9393cb14571f6014dae,1,b213002165cff4c95df9e7d985e336f575cf4ba276bfcc377a4b325eb60bce2f,3,train,True
026aafc5e11d6df8e74f8184b26194c4d07c28a84275735a02aa930211ecca9b,1,7d39c6d1f118adc2184a4750d87a9caaff9c3983a1710ba74e7068e6f911a1bf,7,selection,True
02edf2112c591618ecb86bf5b87584a74ce47ee2d4ecdea11270e62f46fead21,1,9f0c0710f3e5c30c97899f90cdff46bd6523efcf8f872cd32e3a99d2eee6ce1d,3,train,True
02ef3e777fa121d58418a2f4a1ef4002e16188fd65ec1f58ea64ff2210fc4c68,1,76f2ed592678ef9be742b40e47e5a016bd0c3f373cdfc7ed94358826cc5d6adf,5,train,True
03f510c4aeda97e9b3a71e9c245e8b74cd09bdaf73978ddfd9df2b97df23ec24,1,0abf28a92cb13e2abcc55cd8dfb3b24ee4792f6114eee0774bddc0dace2e926d,3,train,True
