group,size,salted,bucket,split,included
000344dd818b88a9e18eee2be3327f6b0e8b827c3246e5393c380aa7386b6b47,1,1eb8d88ec9300162d5f2b6a072fee867942e16759f0624f4846e7faf9d66a3a3,7,selection,True
0015b059d3aded370059e81d1110db9abb80d64d52b6d5779fd0e118ca9d0fbc,1,c4349c3258c38a9b10c263057cd04010386779341e7ae52733d7aa63d8295906,0,train,False
00176f288531d6dded539d1ad6c6423693bfec92db6d4d5ca334b0fe84029ab4,1,24cc0fc63e3a32479acd30a79a89883806e8002379011170665332a751d0ac87,3,train,True
001a74374b9bc9faf43a8764fa0e4a76defe4f5448092b62c3f0dd70909bd354,1,c94177b82b6653ebd3b9b40adbd2f9701b207c63c0291122bf75669cdcfd9797,5,train,False
001da14926393ed9989f80bd155f2cfb2905f445945b21bdda29432460edefaa,1,3ce7cf8e6657da1b162d5be44d55807f1b1e576ecc1bea1d2710f138718495a3,9,final,True
003039b9e03fea77528e4a8fb04b5811ac88f28e9dcfa43cbbff6fc92f535e67,1,2bf5b606f069ba94d9c2a2d48c24f815862885cabcfc087b575084accc06b3b5,1,train,True
0033bd71a979a937905079ef90076879590f9e4d3e8dca1286d24ceaad0874a5,1,dc4a8cefb0eca9b61ccbc627d29778cdfbc002ea339fb143230eae952a564f7d,7,selection,False
003fa6fd17ef23d2a3f3e94867f94aae21950e3c4acd8632a59156da9ef6b14d,1,f0c00e1cfd52b4a393fb204ceeed5633d9451f6d872163f513635959124fe300,8,final,False
0041e1befa62cc3270d9d919650bf501c269bb51925ab385a2d40731394cf79e,1,0d4c3dd3dde486599595beb6df4580e07705b27458009622abfa69526d8343cb,5,train,True
0052fb13c4964386551d321c4df893a477a77bc3f865a416affa600511590ba4,1,189145cfa78e9a922866b809c0a0faa0200e1e8a9c36d5d2ea33e2b57c6587dd,1,train,True
005ede588cea27478dea1042087c4dbe77d27b22f813950d38f18f5b246ee67d,1,2b3e677329a7340d6132bf4f7b8339941e01719a9681efa64e3f79ce1e959b88,2,train,True
0061867959f22084313c0d03495aad067d367a0855fff75ec78bd3539ed2475f,1,b613b51944a8cc61b2d877680631faf2ceecc0857a2ab753f6746fd91d1054bd,3,train,False
0064001716115970b65e3f09d2b6369b078d23b5eec2f0855991783fb67efa7e,1,79c14efb43fa05cd6d0b14ba51aa32f31e89638a974aa526097e9a35991b4219,5,train,False
006ca8fd6eef7f65f949fcf00017823179ad5edbf19bdcc4d9c1af4c7971996a,1,50480e6dea2c9f32a4d356d09bbfd785b49d9814b6d0cbe15e2d9719fd58f701,1,train,True
006fbbb7da005094430d240ec427a4cf434117baf3a64c2d8b9dca7461fe7f57,1,4942b544015c41a99baaecd228845c1874f1a496f34da530684756222593af1d,1,train,True
0072a6b48e0bfd06c9633ff814276d2b382790750eeb94f1ec157a98e972c14a,1,1c6192af2ee697ffb20b0353c33d0023aaaa2da80682446a3bab538033a622bc,2,train,True
008d9493406255976383b7e8eba4d90be1f1e6066c379adb5bb72519018622d1,1,2f8330ff932b08737e7925e4003ae8a8c25f98f4ac051a0ff151d12e6b4d53c3,1,train,True
0096282434b832b3d070da18988ab7ed66d924d6df82aaa376e5860fe860231a,1,8f3060b843be8daab80dfab029ff5444c065574fed244339064557de7e2bc88c,4,train,False
009a0f4181bd0c3e2696090956c9671e5c3955d9f94a97e9bd09a61124d0f936,1,f1a35ecf6a2c0b692cb1081b17293b2f15c374edbfc22bc1143c927ff4cbea31,5,train,False
00a41632e46b8f313e4878163f82231cf346b0763551ccc437424aef0797da71,1,25c8f8b9da06bd335257fdea1f3c8bfd6470bee333af63f1679263f2dd896d2c,4,train,True
00a631ffdf5d3ca97ac7b45801170b4a850369a406b7250b2ced50e61babab24,1,29ee2b76a17c82aa13646465e16acd3f642bb2dbf957cc43940665524bd8552c,8,final,True
00a9e1d0d3a8cb1a8dae1d233978efa97dab07d5b162e6a24732b200e1ea2c5d,1,b80db6d3f8ca27841a6969ba21ba73702e6adae7e94d59f87a90f5b2256d801d,9,final,False
00aa3fc35fa6714dae18c93f25418a8e060379d9934d42511c6df4073af869f1,1,6fd4fc81d5f3813a90c60594a64ccde7ee90b8b91e9e74667623f96de90aa578,6,selection,False
00ad20b9187de5249ee568692fbed9164f89608df6ddbe1a28393fa384e42188,1,a39a09c3e6a65c6351b4dabff58aa1b4a7360ea98de60477e338b3090af4d986,6,selection,False
00b05157f3619e99f482499302cd95e36b9e21711ff8e5ec85a186f71f9e7ea9,1,f16c066a13947928d24e6ee1b40cbee7ac97e9dfc3356d0292962b0159a60e95,1,train,False
00c2d7635ac49b5922183329b7bc289c93c75a4f88ac1751f953b2aa05aefebe,1,f3617573082da02f5377b8bfa764c7021f936740111aef5c7106426eb7d56622,8,final,False
00cad21d1e7967931d42f81123be4a8e67e4f08fc5d5af019cbdf57bcc5cc14f,1,d4a028545976b0b049957ba1ae637221090191a58055562bc3d17d5fe0386940,6,selection,False
00d76464f44e71a49c7940f61e31b16de49633babb29032fcd4fd976c741ac2b,1,b6174015719a45801620d4edf0f6c56c29aed7d5dc32bf05da7152bf1e4a539f,7,selection,False
00ee5483893924d70a31513a4c77cde0306af82f3695f3687a8db69f9a7b4c65,1,9a0fb888c5679297b57e3b57f20244de8197fc41ebb4403e74553cafdba7064a,8,final,False
00f9c8367702f7247925534bc10be824e77138f03bab6fbfcb925bc67c69ea8b,1,d634feb451dc3d730ac553968e4dd3b25cb07f04023a16ebd8e68e8533a9c492,4,train,False
00fdfde7bd97ee98f604e4f1ae2068e3f8dfc2a1e3af9cb203e5a27107b73935,1,ad2514ef692b6fbb781fffdbba2154ac181d79b08c716b85575c3aadd7cf3431,1,train,False
0101752efd252f13bca5544740aba107c636e46d2918049e597084c9df1d0c5e,1,8557cd54fe85bec7c6ad69cfdeaf3a1ce66608984a1ff4baf4c767738de249aa,4,train,False
012684d7fccaf0d4a6e016b13780e6851001bb711ac14c5fc912d21c84ac1850,1,90a9099cb13d3046fb20554b35020ef9a3d50b7b18e4450e89bf07bdb29d13f1,9,final,False
