group,size,salted,bucket,split,included
0026a1628e0da8b476bf25199257bb8f24ced4f45f619b4f58893b358990fe49,1,6cc90b92dc2fa2ae30850fffcf7c0e5caf793455ea7980e2857c0d2cb82efee3,9,final,True
003c7e2390f59dc95da178b0b94c62704312fbab762994b743f1248b1d5b20d7,1,9aed49887fa1fb40609147618116afd77b1b868ba2830723848104a4963b9891,1,train,True
005d12baadcb5a6dc1208e6a5e466257e051565acb8f163a9af143f9b4f9e69f,1,a1c99004338e8e068bc87ef43607bdb8596ba899a5232209ce20cb4de4a18573,9,final,True
0071a7996495a8ceb2626fdef061dbf3b9201fb6bee1b343e17159e4f42adeac,1,c718813cdeb5226b725ea3bebf42d1cb69d2537e807354d2282433ec025765fb,1,train,True
00839e1c0bb2533df3ed2cfc4f70bf961d13954faa91499aaa96f6b305bb13ed,1,bc44822e236ecc408af558b9cb014af07bda3b389768317d82bfe1afecdb1bd5,5,train,True
00acb28512e41d02a96b085273de4ba87ea9508bf0ce05d9df992d15dfda9299,1,ce48343e8c15b5b4842a358b7d144b1f582a70935c58ee469a0f7b430374ff20,8,final,True
00c4bdd1ace839cee9953a484708f241a7a03f36df2000141c90fb88cd81ebb0,1,c1a1072c7483b1f148cd34cc6f7664f933690230aedb3015a5e1773306a097b5,7,selection,True
00e23a09be8c718292756fee277c06e9af42babf7ce5acfc18b1f1ca902ace85,1,d5a6771ced46cdc113151fb2081514f4dc64d90183182f06640dbf3a65fa905b,7,selection,True
016047d3b5b9dd940901d5d95e73f23f81e1d37abc29365d7cc608e5d9fbf30a,1,b206afddeb5fccb894c1c88d5982f54e5ec67cf862415a2cb89684dc9c525fee,0,train,True
01ba932a121f9f9f4ece40be06095f31d13eef318c8e390ba3e8d540210eade0,1,971e319445afa7dfcb7196935d3c4ebf0fa80fcbb577aa2b008ee46e2ee4b5eb,1,train,True
