node,parent,status,loss,seconds,score,metric,fit_seconds,predict_seconds,policy_seconds,proposal_seconds,candidate_sha256
node-001,root,ok,0.7151759165746749,1.7887547999853268,1.2617589581063695,MAE,0.003799900005105883,0.0011023000115528703,5.099980626255274e-06,0.009928000014042482,759fdbb2c617374b8e427d688c0641e4bf8becda9e43ddca0a674379a47f9983
node-002,root,ok,0.2862601779196631,1.8481016000150703,0.5050384604240855,MAE,0.07613979998859577,0.008785100013483316,9.300012607127428e-06,0.011452299979282543,c141ee37cbec6840f45bf218d1c84c0871c3b01e0635e737fbda0becaab11156
node-003,root,ok,0.41676238787967274,1.9335233999881893,0.7352787812368562,MAE,0.19590369999059476,0.008877000014763325,1.2899981811642647e-05,0.01003789997776039,d66d66de80038ef0887a905d84fb357ae66dcabc6f8ddea49fef5eba34cbe952
node-004,node-001,ok,0.5939028782690017,1.857801699981792,1.0478013304616431,MAE,0.0050023999938275665,0.0011885999992955476,1.4899997040629387e-05,0.016038000001572073,2b6378de3425f89e02e0eeddfaaa06b4404a1a0d600561163bdded7cc21599c2
node-005,node-002,ok,0.23938081731448987,1.9767910999944434,0.422330902992375,MAE,0.22789310000371188,0.011077200004365295,1.8999999156221747e-05,0.013130300008924678,a135d942365a4ad09619ab7b28946ff91a07d8c18ff2861e6ac243ff1681ffe3
node-006,node-003,ok,0.26913059894122926,2.49535830001696,0.474817364853437,MAE,0.7329745999886654,0.009460300003411248,2.710000262595713e-05,0.016599499998847023,5222c70c49530b43f8e6e18cee2e6178cb0d28419e7f559e65c40a7a28c4f9f5
node-007,node-004,ok,0.593915990522099,1.724953099997947,1.0478244639347134,MAE,0.004759500006912276,0.001377399981720373,2.4300010409206152e-05,0.01650779999908991,d5a3a74185ea15928cf52cbbce78aac6cca8b260d9da6d561dc8e75db0dd0f2d
node-008,node-005,ok,0.24312715967318002,2.3423067000112496,0.42894043908225127,MAE,0.5242317999945953,0.016799000004539266,3.120000474154949e-05,0.01770090000354685,c9a12fa0b1f61d0fd4711fa2d61c61e3c32346f85eed9b9e93c53d79e785b743
node-009,node-006,ok,0.2830841712207584,2.238583700003801,0.49943514687496326,MAE,0.3683541999780573,0.007683900010306388,2.81000102404505e-05,0.017954399983864278,25b6c02536b08aac1d891d8e88d15193cd94f6525c7091630cf5132736fc6b32
node-010,node-007,ok,0.19126039185521865,1.7641619000060018,0.33743377980354405,MAE,0.0057665999920573086,0.0013171999889891595,2.9699993319809437e-05,0.014993399992818013,6942155af63a56347a08cdac2c36209acefd269c95c42b6ecb79e0c4cafbbb4d
