node,parent,status,loss,seconds,score,metric,fit_seconds,predict_seconds,policy_seconds,proposal_seconds,candidate_sha256
node-001,root,ok,0.8045466858255379,1.778991400002269,0.8532151100924625,MAE,0.003723000001627952,0.0008385000110138208,7.90000194683671e-06,0.015361700003268197,759fdbb2c617374b8e427d688c0641e4bf8becda9e43ddca0a674379a47f9983
node-002,root,ok,0.37759597594168887,1.861048299993854,0.40043741135168887,MAE,0.07554999997955747,0.008573700004490092,9.300012607127428e-06,0.011771699995733798,c141ee37cbec6840f45bf218d1c84c0871c3b01e0635e737fbda0becaab11156
node-003,root,ok,0.4844295705764576,2.0762743999948725,0.5137335553962665,MAE,0.24715289997402579,0.012465800013160333,5.699985194951296e-06,0.010336499981349334,d66d66de80038ef0887a905d84fb357ae66dcabc6f8ddea49fef5eba34cbe952
node-004,node-002,ok,0.3184155086249283,2.1223514000012074,0.3376770149364303,MAE,0.23054009999032132,0.00987639999948442,5.9399986639618874e-05,0.026943299977574497,a135d942365a4ad09619ab7b28946ff91a07d8c18ff2861e6ac243ff1681ffe3
node-005,node-004,ok,0.32919513911925197,2.3061531000130344,0.3491087239733436,MAE,0.4838476000004448,0.01708719998714514,5.819997750222683e-05,0.016101200017146766,c9a12fa0b1f61d0fd4711fa2d61c61e3c32346f85eed9b9e93c53d79e785b743
node-006,node-005,ok,0.31485485709450267,2.3350465000257827,0.333900973420063,MAE,0.5495537999959197,0.01657310000155121,1.4699995517730713e-05,0.012628699972992763,7a6e8e6cf4dd71db32f6104708ef8e1dcd325d2ec37ea58eb36630725a52546b
node-007,node-006,ok,0.31628293392593554,2.3218539000081364,0.3354154370955938,MAE,0.5813566999859177,0.017104600003222004,2.7000001864507794e-05,0.015844900015508756,34b9dd195570d7f14e518107671fbad15441ffb61327c0669389e1694aa9b9eb
node-008,node-007,ok,0.31628293392593554,2.295443899987731,0.3354154370955938,MAE,0.5618468000029679,0.016564000019570813,2.2899999748915434e-05,0.013230999989900738,0cd80d13f5c1eacd4a6963a266682ede8240224bfe2f13a1caefed5be51fad61
node-009,node-008,ok,0.31628293392593554,2.361326400015969,0.3354154370955938,MAE,0.6120207000058144,0.020101500005694106,1.9799976143985987e-05,0.016933700011577457,475bbcbdfea3de4ed61d3e032a3c15dd2905f12c3a13fa5ae5f2361b4b4d9d10
node-010,node-009,ok,0.31628293392593554,2.359515599993756,0.3354154370955938,MAE,0.5667951999930665,0.016946799994912,7.080001523718238e-05,0.020175399986328557,2d32f1f56502e3d7a5fcbfdd47b9d0d3ce54b34f62a4b77ccc4fdc47fd788b94
node-011,node-010,ok,0.31628293392593554,2.3333490999939386,0.3354154370955938,MAE,0.5996381000149995,0.01800459998776205,1.8499995348975062e-05,0.014444300002651289,5128cb23e05104b988ad08ca673e3a154712b96330fbdb16d919bcd3dc606ed5
node-012,node-011,ok,0.31628293392593554,2.345177200011676,0.3354154370955938,MAE,0.5711783000151627,0.018114599981345236,4.870002157986164e-05,0.01868869998725131,294109b53a8db9bc12a41d84746ef500cbdba1ecd6432b07263798c4be9344b0
